# Population fc	G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G23,G24
# Population fl	R05,Y01,Y02,Y03
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
34119	fc	fl	NC_036846.1	10078781	1.00000	0.54518	0.00000	1.00000	0.51042	0.00000	1.00000	0.62216	0.00000
34128	fc	fl	NC_036846.1	10157542	-0.14286	0.46882	0.00000	-0.16364	0.43416	0.00000	0.51261	0.56883	0.00000
34130	fc	fl	NC_036846.1	10203907	1.00000	0.40519	0.00000	1.00000	0.36565	0.00000	0.85518	0.51317	0.00000
34142	fc	fl	NC_036846.1	10334207	0.28440	0.26017	0.00000	0.02581	0.19287	0.00000	-0.01211	0.37234	0.00000
34147	fc	fl	NC_036846.1	10344904	-0.04101	0.25257	0.00000	-0.02571	0.18288	0.00000	0.47779	0.36426	0.00000
34151	fc	fl	NC_036846.1	10378358	-0.28655	0.23074	0.00000	-0.04220	0.15571	0.00000	0.33078	0.34245	0.00000
34152	fc	fl	NC_036846.1	10378311	-0.13772	0.23077	0.00000	-0.01113	0.15574	0.00000	-0.10282	0.34248	0.00000
34157	fc	fl	NC_036846.1	10442544	0.86170	0.20639	0.00000	0.32400	0.12351	0.00000	0.76190	0.31154	0.00000
34172	fc	fl	NC_036846.1	10616299	-0.08635	0.17536	0.00000	-0.00533	0.12409	0.00000	0.00589	0.27421	0.00000
34180	fc	fl	NC_036846.1	10733665	0.83942	0.16166	0.00000	0.32213	0.14257	0.00000	0.46120	0.29650	0.00000
34181	fc	fl	NC_036846.1	10733686	0.12345	0.16165	0.00000	0.08302	0.14258	0.00000	0.03587	0.29651	0.00000
34190	fc	fl	NC_036846.1	10796650	-0.33197	0.15630	0.00000	-0.01955	0.14943	0.00000	0.45329	0.31167	0.00000
34192	fc	fl	NC_036846.1	10801518	0.24658	0.15589	0.00000	0.26309	0.14980	0.00000	0.34524	0.31273	0.00000
34195	fc	fl	NC_036846.1	10818827	-0.02724	0.15442	0.00000	-0.00892	0.15105	0.00000	-0.05263	0.31636	0.00000
34196	fc	fl	NC_036846.1	10820338	0.23902	0.15429	0.00000	0.25276	0.15115	0.00000	0.56938	0.31667	0.00000
34197	fc	fl	NC_036846.1	10820362	0.18519	0.15429	0.00000	0.18519	0.15115	0.00000	0.40847	0.31668	0.00000
34198	fc	fl	NC_036846.1	10831698	0.24247	0.15420	0.00000	0.25747	0.15232	0.00000	0.45783	0.31943	0.00000
34230	fc	fl	NC_036846.1	11361945	-0.08750	-0.03954	0.00000	-0.00476	-0.03708	0.00000	-0.00000	0.09294	0.00000
34232	fc	fl	NC_036846.1	11362984	-0.14671	-0.03892	0.00000	-0.12202	-0.03698	0.00000	0.17865	0.09317	0.00000
34241	fc	fl	NC_036846.1	11585812	0.37307	0.16879	0.00000	0.03140	-0.00070	0.00000	0.24554	0.17578	0.00000
34271	fc	fl	NC_036846.1	11927736	-0.33100	-0.09400	0.00000	-0.02550	-0.00282	0.00000	0.16090	0.14360	0.00000
34284	fc	fl	NC_036846.1	12061233	0.02834	-0.04847	0.00000	0.02141	0.01095	0.00000	0.27298	0.14346	0.00000
34285	fc	fl	NC_036846.1	12061040	-0.01299	-0.04857	0.00000	-0.00303	0.01091	0.00000	0.02657	0.14344	0.00000
34315	fc	fl	NC_036846.1	12481995	0.67727	0.40481	0.00000	1.00000	0.45164	0.00000	1.00000	0.55992	0.00000
34316	fc	fl	NC_036846.1	12482031	0.83043	0.40476	0.00000	0.56635	0.45160	0.00000	0.56452	0.55990	0.00000
34321	fc	fl	NC_036846.1	12583012	0.16007	0.24286	0.00000	0.16406	0.34631	0.00000	0.30148	0.49194	0.00000
34331	fc	fl	NC_036846.1	12667682	-0.33197	0.12998	0.00000	-0.01955	0.28370	0.00000	0.52870	0.43554	0.00000
34337	fc	fl	NC_036846.1	12742660	-0.14027	0.08232	0.00000	-0.00827	0.26445	0.00000	0.07850	0.39435	0.00000
34342	fc	fl	NC_036846.1	12834157	0.40678	0.07636	0.00000	1.00000	0.25557	0.00000	0.95130	0.34124	0.00000
34357	fc	fl	NC_036846.1	12873429	0.19248	0.07922	0.00000	0.12991	0.24488	0.00000	0.19643	0.31292	0.00000
34361	fc	fl	NC_036846.1	12945720	-0.28718	0.08284	0.00000	-0.08369	0.21180	0.00000	-0.09502	0.25690	0.00000
34372	fc	fl	NC_036846.1	13022957	0.14318	0.08877	0.00000	0.10305	0.17449	0.00000	0.14375	0.21070	0.00000
34384	fc	fl	NC_036846.1	13101588	0.00324	0.11097	0.00000	0.00130	0.16850	0.00000	0.01185	0.21352	0.00000
34405	fc	fl	NC_036846.1	13334173	0.12409	0.16763	0.00000	0.28315	0.24970	0.00000	0.57507	0.37746	0.00000
34407	fc	fl	NC_036846.1	13339172	0.79587	0.16567	0.00000	0.87441	0.24819	0.00000	0.86654	0.37658	0.00000
34416	fc	fl	NC_036846.1	13405143	-0.04858	0.14563	0.00000	-0.01341	0.22622	0.00000	0.00097	0.35191	0.00000
34419	fc	fl	NC_036846.1	13442642	-0.20603	0.13920	0.00000	-0.06038	0.21548	0.00000	0.42639	0.33217	0.00000
34430	fc	fl	NC_036846.1	13547803	-0.05763	0.18932	0.00000	-0.00732	0.23876	0.00000	0.01220	0.30948	0.00000
34435	fc	fl	NC_036846.1	13666632	-0.13932	0.31761	0.00000	-0.00950	0.32288	0.00000	0.05505	0.34790	0.00000
34436	fc	fl	NC_036846.1	13666708	-0.08635	0.31768	0.00000	-0.00533	0.32293	0.00000	0.02159	0.34793	0.00000
34437	fc	fl	NC_036846.1	13713177	0.48545	0.35760	0.00000	0.57202	0.34745	0.00000	0.51022	0.36364	0.00000
34438	fc	fl	NC_036846.1	13713215	1.00000	0.35763	0.00000	1.00000	0.34747	0.00000	1.00000	0.36366	0.00000
34447	fc	fl	NC_036846.1	13812079	0.79988	0.40491	0.00000	0.64476	0.37320	0.00000	0.69828	0.38271	0.00000
34448	fc	fl	NC_036846.1	13812290	-0.13443	0.40496	0.00000	-0.16240	0.37322	0.00000	-0.25309	0.38273	0.00000
34451	fc	fl	NC_036846.1	13825850	0.50555	0.40755	0.00000	0.06806	0.37437	0.00000	0.10534	0.38388	0.00000
34452	fc	fl	NC_036846.1	13825629	1.00000	0.40751	0.00000	1.00000	0.37435	0.00000	0.93356	0.38386	0.00000
34459	fc	fl	NC_036846.1	13852036	1.00000	0.41045	0.00000	1.00000	0.37563	0.00000	1.00000	0.38558	0.00000
34460	fc	fl	NC_036846.1	13852246	-0.02808	0.41046	0.00000	-0.00549	0.37564	0.00000	0.01033	0.38559	0.00000
34461	fc	fl	NC_036846.1	13871933	-0.02711	0.41147	0.00000	-0.00888	0.37648	0.00000	0.05781	0.38707	0.00000
34487	fc	fl	NC_036846.1	14051452	-0.11315	0.43117	0.00000	-0.01374	0.44966	0.00000	0.06847	0.47307	0.00000
34502	fc	fl	NC_036846.1	14181268	1.00000	0.53758	0.00000	1.00000	0.61233	0.00000	1.00000	0.64469	0.00000
34503	fc	fl	NC_036846.1	14181060	0.75292	0.53745	0.00000	1.00000	0.61216	0.00000	1.00000	0.64449	0.00000
34531	fc	fl	NC_036846.1	14443777	-0.04101	0.13970	0.00000	-0.02571	0.12788	0.00000	0.23440	0.22858	0.00000
34540	fc	fl	NC_036846.1	14536066	0.11111	0.07942	0.00000	0.07143	0.04969	0.00000	-0.00364	0.15333	0.00000
34546	fc	fl	NC_036846.1	14623480	-0.04101	0.07286	0.00000	-0.02571	0.04293	0.00000	0.23440	0.14603	0.00000
34549	fc	fl	NC_036846.1	14646353	-0.13932	0.07205	0.00000	-0.00950	0.04364	0.00000	-0.03353	0.14690	0.00000
34554	fc	fl	NC_036846.1	14660775	0.31818	0.07367	0.00000	0.02672	0.04687	0.00000	-0.00000	0.14996	0.00000
34555	fc	fl	NC_036846.1	14660885	0.09677	0.07368	0.00000	0.08411	0.04690	0.00000	0.50427	0.14999	0.00000
34560	fc	fl	NC_036846.1	14718601	0.13333	0.08402	0.00000	0.07583	0.06630	0.00000	0.05025	0.16773	0.00000
34571	fc	fl	NC_036846.1	14802744	-0.08792	0.12193	0.00000	-0.00451	0.12411	0.00000	0.00000	0.21549	0.00000
34575	fc	fl	NC_036846.1	14827004	-0.14717	0.14241	0.00000	-0.04947	0.15128	0.00000	0.47957	0.23653	0.00000
34593	fc	fl	NC_036846.1	14943799	0.64674	0.30939	0.00000	0.74731	0.34764	0.00000	0.79618	0.37376	0.00000
34598	fc	fl	NC_036846.1	15011179	1.00000	0.45681	0.00000	1.00000	0.50307	0.00000	0.47368	0.47631	0.00000
34610	fc	fl	NC_036846.1	15273475	1.00000	0.73287	0.00000	1.00000	0.78323	0.00000	1.00000	0.81013	0.00000
34627	fc	fl	NC_036846.1	15504656	-0.30165	-0.01356	0.00000	-0.06411	0.14818	0.00000	0.32558	0.38827	0.00000
34645	fc	fl	NC_036846.1	15736845	-0.11315	-0.10216	0.00000	-0.01374	-0.01999	0.00000	0.06847	0.08187	0.00000
34655	fc	fl	NC_036846.1	15899223	-0.32964	0.02713	0.00000	-0.03198	0.01194	0.00000	-0.04177	0.07868	0.00000
34659	fc	fl	NC_036846.1	15958372	-0.15146	0.08059	0.00000	-0.06826	0.03675	0.00000	0.05629	0.10007	0.00000
34663	fc	fl	NC_036846.1	16010558	-0.05763	0.13275	0.00000	-0.00732	0.07122	0.00000	-0.03655	0.13271	0.00000
34664	fc	fl	NC_036846.1	16010601	0.54373	0.13280	0.00000	0.06932	0.07125	0.00000	0.21053	0.13274	0.00000
34679	fc	fl	NC_036846.1	16226077	0.91853	0.48774	0.00000	1.00000	0.44475	0.00000	1.00000	0.48203	0.00000
34706	fc	fl	NC_036846.1	16676370	-0.08527	0.06784	0.00000	-0.01597	0.15079	0.00000	0.06133	0.24702	0.00000
34712	fc	fl	NC_036846.1	16714475	-0.33141	0.09057	0.00000	-0.02315	0.16038	0.00000	0.26009	0.25610	0.00000
34713	fc	fl	NC_036846.1	16714353	-0.08750	0.09049	0.00000	-0.00476	0.16035	0.00000	0.03639	0.25607	0.00000
34718	fc	fl	NC_036846.1	16760793	1.00000	0.12389	0.00000	1.00000	0.17214	0.00000	1.00000	0.26715	0.00000
34722	fc	fl	NC_036846.1	16816462	-0.33100	0.17388	0.00000	-0.02550	0.18667	0.00000	0.23495	0.28058	0.00000
34723	fc	fl	NC_036846.1	16816416	-0.08699	0.17383	0.00000	-0.00503	0.18666	0.00000	-0.00000	0.28057	0.00000
34740	fc	fl	NC_036846.1	16912918	0.77042	0.28803	0.00000	0.32405	0.21375	0.00000	0.44444	0.30459	0.00000
34753	fc	fl	NC_036846.1	16998393	0.75635	0.40127	0.00000	0.32321	0.23577	0.00000	0.36647	0.32199	0.00000
34782	fc	fl	NC_036846.1	17420243	0.08683	0.04258	0.00000	0.05153	0.03952	0.00000	0.04576	0.11903	0.00000
34784	fc	fl	NC_036846.1	17421839	-0.33172	0.04244	0.00000	-0.02120	0.03948	0.00000	0.35921	0.11907	0.00000
34786	fc	fl	NC_036846.1	17433103	-0.08635	0.04147	0.00000	-0.00533	0.03924	0.00000	0.02159	0.11945	0.00000
34787	fc	fl	NC_036846.1	17433177	0.49425	0.04147	0.00000	0.13070	0.03924	0.00000	0.06504	0.11945	0.00000
34809	fc	fl	NC_036846.1	17770546	-0.29095	-0.06843	0.00000	-0.03903	0.05171	0.00000	0.34846	0.27661	0.00000
34815	fc	fl	NC_036846.1	17815815	0.18182	-0.05685	0.00000	0.18182	0.06871	0.00000	0.25394	0.29843	0.00000
34851	fc	fl	NC_036846.1	18232042	1.00000	0.63033	0.00000	1.00000	0.62074	0.00000	1.00000	0.61119	0.00000
34867	fc	fl	NC_036846.1	18392009	-0.08699	0.51057	0.00000	-0.00503	0.46502	0.00000	-0.00000	0.44486	0.00000
34870	fc	fl	NC_036846.1	18399995	1.00000	0.50792	0.00000	1.00000	0.46062	0.00000	1.00000	0.44033	0.00000
34878	fc	fl	NC_036846.1	18492261	0.36918	0.49422	0.00000	0.11363	0.43639	0.00000	0.03123	0.42470	0.00000
34885	fc	fl	NC_036846.1	18547178	0.25871	0.49118	0.00000	0.06211	0.44002	0.00000	-0.01379	0.44584	0.00000
34889	fc	fl	NC_036846.1	18626326	1.00000	0.46275	0.00000	1.00000	0.43992	0.00000	0.91500	0.48866	0.00000
34895	fc	fl	NC_036846.1	18690932	1.00000	0.40321	0.00000	1.00000	0.41188	0.00000	1.00000	0.50299	0.00000
34900	fc	fl	NC_036846.1	18761567	-0.25630	0.30747	0.00000	-0.04941	0.34678	0.00000	0.58615	0.47870	0.00000
34906	fc	fl	NC_036846.1	18810471	-0.13863	0.23382	0.00000	-0.01025	0.28766	0.00000	0.07489	0.43955	0.00000
34910	fc	fl	NC_036846.1	18871399	-0.00330	0.14597	0.00000	-0.00127	0.20855	0.00000	0.05889	0.37581	0.00000
34937	fc	fl	NC_036846.1	19169312	-0.15074	0.13086	0.00000	-0.11742	0.17288	0.00000	-0.17802	0.34140	0.00000
34938	fc	fl	NC_036846.1	19169590	0.00982	0.13116	0.00000	0.00704	0.17321	0.00000	0.50663	0.34167	0.00000
34952	fc	fl	NC_036846.1	19295610	0.91853	0.25664	0.00000	1.00000	0.33803	0.00000	1.00000	0.45557	0.00000
34963	fc	fl	NC_036846.1	19443506	-0.43662	0.26950	0.00000	0.10000	0.41241	0.00000	0.05374	0.46179	0.00000
34972	fc	fl	NC_036846.1	19571316	0.71574	0.19276	0.00000	1.00000	0.31145	0.00000	1.00000	0.37326	0.00000
34977	fc	fl	NC_036846.1	19609801	0.27360	0.17476	0.00000	0.26857	0.27687	0.00000	0.36869	0.35191	0.00000
34978	fc	fl	NC_036846.1	19609616	-0.08750	0.17484	0.00000	-0.00476	0.27703	0.00000	-0.00000	0.35200	0.00000
35004	fc	fl	NC_036846.1	19824513	-0.29109	0.19575	0.00000	0.29297	0.22840	0.00000	0.60398	0.35049	0.00000
35006	fc	fl	NC_036846.1	19834824	-0.17647	0.20055	0.00000	-0.19565	0.23265	0.00000	0.00401	0.35488	0.00000
35007	fc	fl	NC_036846.1	19834753	0.09718	0.20051	0.00000	0.08608	0.23262	0.00000	0.08421	0.35485	0.00000
35009	fc	fl	NC_036846.1	19842698	0.49181	0.20416	0.00000	0.26373	0.23607	0.00000	0.39341	0.35839	0.00000
35010	fc	fl	NC_036846.1	19844165	-0.37931	0.20483	0.00000	-0.43369	0.23672	0.00000	0.04692	0.35905	0.00000
35023	fc	fl	NC_036846.1	19929204	0.82540	0.23532	0.00000	0.89578	0.27663	0.00000	0.73696	0.40392	0.00000
35026	fc	fl	NC_036846.1	19940308	0.37733	0.23816	0.00000	0.09768	0.28148	0.00000	0.00277	0.41032	0.00000
35036	fc	fl	NC_036846.1	19980604	0.92974	0.24099	0.00000	0.96229	0.29460	0.00000	0.98294	0.43316	0.00000
35044	fc	fl	NC_036846.1	20064315	-0.33216	0.23035	0.00000	-0.01813	0.30630	0.00000	0.53925	0.48307	0.00000
35045	fc	fl	NC_036846.1	20067660	0.35436	0.22979	0.00000	1.00000	0.30648	0.00000	0.93165	0.48514	0.00000
35046	fc	fl	NC_036846.1	20067634	0.30175	0.22980	0.00000	0.02630	0.30648	0.00000	-0.00000	0.48513	0.00000
35054	fc	fl	NC_036846.1	20135593	-0.33172	0.22986	0.00000	-0.02120	0.31443	0.00000	0.44536	0.53259	0.00000
35071	fc	fl	NC_036846.1	20230281	-0.33455	0.30893	0.00000	-0.80451	0.37633	0.00000	0.84048	0.61894	0.00000
35081	fc	fl	NC_036846.1	20341634	0.79587	0.50207	0.00000	1.00000	0.52989	0.00000	1.00000	0.71327	0.00000
35083	fc	fl	NC_036846.1	20376208	0.64940	0.55615	0.00000	0.82020	0.57431	0.00000	0.83040	0.72987	0.00000
35086	fc	fl	NC_036846.1	20381034	0.83043	0.56248	0.00000	0.56635	0.57934	0.00000	0.53424	0.73173	0.00000
35118	fc	fl	NC_036846.1	20889234	0.73287	0.27688	0.00000	1.00000	0.56260	0.00000	1.00000	0.79448	0.00000
35123	fc	fl	NC_036846.1	21033585	-0.33172	0.03645	0.00000	-0.02120	0.33197	0.00000	0.52017	0.68611	0.00000
35152	fc	fl	NC_036846.1	21531485	-0.03297	0.04609	0.00000	0.46711	0.12213	0.00000	0.70339	0.30654	0.00000
35155	fc	fl	NC_036846.1	21543993	0.23126	0.04647	0.00000	0.07775	0.12175	0.00000	0.00098	0.30597	0.00000
35156	fc	fl	NC_036846.1	21550874	-0.33197	0.04669	0.00000	-0.01955	0.12154	0.00000	0.44397	0.30564	0.00000
35157	fc	fl	NC_036846.1	21556223	-0.24036	0.04687	0.00000	-0.05580	0.12138	0.00000	0.52803	0.30538	0.00000
35160	fc	fl	NC_036846.1	21556710	0.30175	0.04688	0.00000	0.02630	0.12137	0.00000	-0.00000	0.30535	0.00000
35162	fc	fl	NC_036846.1	21561338	0.40306	0.04704	0.00000	0.46892	0.12123	0.00000	0.76828	0.30512	0.00000
35163	fc	fl	NC_036846.1	21561361	-0.13932	0.04704	0.00000	-0.00950	0.12122	0.00000	-0.06723	0.30512	0.00000
35166	fc	fl	NC_036846.1	21786279	0.10891	0.06313	0.00000	0.09800	0.11185	0.00000	0.22202	0.28104	0.00000
35190	fc	fl	NC_036846.1	22219370	-0.06565	-0.04022	0.00000	-0.01564	-0.03236	0.00000	0.01612	0.21087	0.00000
35194	fc	fl	NC_036846.1	22274223	-0.24036	-0.01293	0.00000	-0.05580	-0.02978	0.00000	0.23645	0.22948	0.00000
35195	fc	fl	NC_036846.1	22285181	-0.33661	-0.00636	0.00000	-0.36533	-0.02902	0.00000	0.08257	0.23346	0.00000
35196	fc	fl	NC_036846.1	22284945	0.18519	-0.00651	0.00000	0.18519	-0.02904	0.00000	0.40847	0.23337	0.00000
35204	fc	fl	NC_036846.1	22464258	0.54373	0.12952	0.00000	0.06932	-0.00552	0.00000	0.43243	0.31669	0.00000
35205	fc	fl	NC_036846.1	22464278	-0.09317	0.12953	0.00000	-0.07252	-0.00552	0.00000	0.25000	0.31670	0.00000
35223	fc	fl	NC_036846.1	22754925	0.07097	0.11574	0.00000	0.15282	0.10207	0.00000	0.76551	0.62965	0.00000
35234	fc	fl	NC_036846.1	23100936	-0.16178	-0.14981	0.00000	-0.06160	-0.05172	0.00000	0.33132	0.34325	0.00000
35258	fc	fl	NC_036846.1	23516380	-0.20603	-0.17754	0.00000	-0.06038	-0.08362	0.00000	0.42639	0.08381	0.00000
35262	fc	fl	NC_036846.1	23530234	-0.17333	-0.17709	0.00000	-0.19053	-0.08325	0.00000	-0.26587	0.08623	0.00000
35266	fc	fl	NC_036846.1	23545445	-0.09091	-0.17642	0.00000	-0.01695	-0.08285	0.00000	-0.09060	0.08927	0.00000
35270	fc	fl	NC_036846.1	23640856	-0.33141	-0.16798	0.00000	-0.02315	-0.08148	0.00000	0.18896	0.11477	0.00000
35275	fc	fl	NC_036846.1	23748471	-0.29945	-0.15175	0.00000	-0.30336	-0.08451	0.00000	0.23084	0.14608	0.00000
35278	fc	fl	NC_036846.1	23758562	-0.05706	-0.15031	0.00000	-0.03491	-0.08531	0.00000	-0.02021	0.14850	0.00000
35279	fc	fl	NC_036846.1	23758414	0.06840	-0.15033	0.00000	0.05667	-0.08530	0.00000	0.31319	0.14846	0.00000
35307	fc	fl	NC_036846.1	24088639	-0.30914	-0.24966	0.00000	-0.31587	-0.25463	0.00000	0.08288	0.11297	0.00000
35328	fc	fl	NC_036846.1	24502585	0.21495	0.14650	0.00000	0.14980	0.07659	0.00000	0.30769	0.25524	0.00000
35329	fc	fl	NC_036846.1	24502804	0.16518	0.14646	0.00000	0.10007	0.07654	0.00000	0.39153	0.25515	0.00000
35330	fc	fl	NC_036846.1	24548254	-0.14061	0.13304	0.00000	-0.00776	0.06423	0.00000	0.07937	0.23368	0.00000
35334	fc	fl	NC_036846.1	24618198	0.87067	0.09634	0.00000	0.32472	0.03671	0.00000	0.70588	0.18888	0.00000
35344	fc	fl	NC_036846.1	24717501	-0.06464	0.02612	0.00000	-0.03781	-0.00777	0.00000	0.09726	0.11604	0.00000
35345	fc	fl	NC_036846.1	24717578	-0.13476	0.02606	0.00000	-0.02295	-0.00781	0.00000	0.01410	0.11598	0.00000
35347	fc	fl	NC_036846.1	24736322	-0.16505	0.01246	0.00000	-0.17719	-0.01573	0.00000	-0.08209	0.10304	0.00000
35353	fc	fl	NC_036846.1	24787791	0.03356	-0.02266	0.00000	0.01577	-0.03543	0.00000	-0.05181	0.07111	0.00000
35359	fc	fl	NC_036846.1	24827087	-0.27434	-0.04658	0.00000	-0.05024	-0.04814	0.00000	0.11308	0.05263	0.00000
35380	fc	fl	NC_036846.1	24829468	-0.16854	-0.04792	0.00000	-0.18278	-0.04884	0.00000	-0.08340	0.05163	0.00000
35400	fc	fl	NC_036846.1	25244523	-0.13537	-0.09712	0.00000	-0.05823	-0.04267	0.00000	0.53271	0.42656	0.00000
35407	fc	fl	NC_036846.1	25405770	0.02065	-0.11242	0.00000	0.03446	-0.08095	0.00000	0.25391	0.33586	0.00000
35429	fc	fl	NC_036846.1	25602238	-0.37931	-0.12313	0.00000	-0.43369	-0.10853	0.00000	0.33140	0.23473	0.00000
35452	fc	fl	NC_036846.1	25689495	-0.19277	-0.03157	0.00000	-0.06244	-0.03842	0.00000	0.15726	0.23112	0.00000
35461	fc	fl	NC_036846.1	25790615	-0.13932	0.11069	0.00000	-0.00950	0.05768	0.00000	-0.03353	0.26073	0.00000
35464	fc	fl	NC_036846.1	25885528	0.18519	0.23216	0.00000	0.18519	0.12931	0.00000	0.51629	0.30578	0.00000
35465	fc	fl	NC_036846.1	25885508	0.77042	0.23214	0.00000	0.32405	0.12930	0.00000	0.44444	0.30577	0.00000
35483	fc	fl	NC_036847.1	204844	0.05512	-0.01171	0.00000	0.04459	0.07018	0.00000	0.15550	0.23699	0.00000
35484	fc	fl	NC_036847.1	204950	-0.29461	-0.01166	0.00000	-0.03628	0.07021	0.00000	0.53344	0.23694	0.00000
35498	fc	fl	NC_036847.1	364122	0.18519	0.06278	0.00000	0.18519	0.11255	0.00000	0.19444	0.17056	0.00000
35499	fc	fl	NC_036847.1	364285	-0.12026	0.06284	0.00000	-0.02051	0.11259	0.00000	-0.00139	0.17052	0.00000
35501	fc	fl	NC_036847.1	370683	0.28358	0.06507	0.00000	0.26761	0.11395	0.00000	0.19847	0.16883	0.00000
35508	fc	fl	NC_036847.1	458889	0.06247	0.08207	0.00000	0.06818	0.12548	0.00000	0.04019	0.15674	0.00000
35518	fc	fl	NC_036847.1	540285	0.31010	0.06264	0.00000	0.34693	0.11624	0.00000	0.29952	0.16804	0.00000
35531	fc	fl	NC_036847.1	679334	-0.05389	-0.04497	0.00000	-0.00736	0.05528	0.00000	0.03571	0.21871	0.00000
35539	fc	fl	NC_036847.1	756953	0.05512	-0.10246	0.00000	0.04459	0.02286	0.00000	0.38497	0.24609	0.00000
35540	fc	fl	NC_036847.1	756919	-0.33197	-0.10244	0.00000	-0.01955	0.02288	0.00000	0.37328	0.24608	0.00000
35545	fc	fl	NC_036847.1	879239	-0.14027	-0.15659	0.00000	-0.00827	-0.00619	0.00000	0.05946	0.27727	0.00000
35552	fc	fl	NC_036847.1	932903	-0.25630	-0.16998	0.00000	-0.04941	-0.01332	0.00000	0.52984	0.28724	0.00000
35576	fc	fl	NC_036847.1	1291884	-0.09033	-0.19260	0.00000	-0.01986	-0.11089	0.00000	0.03568	0.22670	0.00000
35588	fc	fl	NC_036847.1	1488504	-0.37143	-0.20771	0.00000	-0.41523	-0.13351	0.00000	0.63782	0.30865	0.00000
35590	fc	fl	NC_036847.1	1506661	-0.33100	-0.19766	0.00000	-0.05063	-0.12546	0.00000	0.30070	0.30214	0.00000
35606	fc	fl	NC_036847.1	1691910	-0.13537	-0.06243	0.00000	-0.05823	-0.01049	0.00000	0.34622	0.21439	0.00000
35612	fc	fl	NC_036847.1	1717059	0.10023	-0.04733	0.00000	0.00317	0.00334	0.00000	-0.01386	0.21097	0.00000
35615	fc	fl	NC_036847.1	1738334	-0.13985	-0.03544	0.00000	-0.00884	0.01447	0.00000	0.07749	0.21013	0.00000
35625	fc	fl	NC_036847.1	1817213	-0.15140	0.00233	0.00000	-0.05972	0.05173	0.00000	0.44148	0.22006	0.00000
35628	fc	fl	NC_036847.1	1832636	-0.13863	0.00824	0.00000	-0.01025	0.05805	0.00000	-0.09599	0.22379	0.00000
35637	fc	fl	NC_036847.1	1896731	0.30029	0.02772	0.00000	0.33364	0.08085	0.00000	0.32063	0.24275	0.00000
35638	fc	fl	NC_036847.1	1900106	0.18078	0.02843	0.00000	0.09358	0.08184	0.00000	0.47395	0.24386	0.00000
35641	fc	fl	NC_036847.1	1932153	0.18182	0.03326	0.00000	0.18182	0.08981	0.00000	0.11043	0.25474	0.00000
35644	fc	fl	NC_036847.1	2018326	0.26267	0.02499	0.00000	0.37625	0.09650	0.00000	0.59535	0.28641	0.00000
35645	fc	fl	NC_036847.1	2018397	-0.11032	0.02497	0.00000	-0.01440	0.09649	0.00000	-0.00485	0.28643	0.00000
35647	fc	fl	NC_036847.1	2029573	0.06840	0.02138	0.00000	0.05667	0.09555	0.00000	0.26326	0.29068	0.00000
35657	fc	fl	NC_036847.1	2139234	-0.31340	-0.04494	0.00000	-0.05797	0.06451	0.00000	0.56495	0.33126	0.00000
35667	fc	fl	NC_036847.1	2273817	-0.16178	-0.16735	0.00000	-0.06160	0.00017	0.00000	0.24896	0.35764	0.00000
35692	fc	fl	NC_036847.1	2404039	-0.33141	-0.22104	0.00000	-0.02315	-0.02229	0.00000	0.53744	0.32575	0.00000
35698	fc	fl	NC_036847.1	2522595	-0.33172	-0.19261	0.00000	-0.02120	-0.01041	0.00000	0.28167	0.28290	0.00000
35702	fc	fl	NC_036847.1	2563457	-0.11032	-0.17030	0.00000	-0.01440	-0.00128	0.00000	0.06687	0.27378	0.00000
35707	fc	fl	NC_036847.1	2600925	-0.07800	-0.14046	0.00000	0.00786	0.01222	0.00000	0.35982	0.26938	0.00000
35736	fc	fl	NC_036847.1	2921956	0.47701	0.32965	0.00000	0.19873	0.29890	0.00000	0.43487	0.38989	0.00000
35737	fc	fl	NC_036847.1	2922367	-0.11315	0.32978	0.00000	-0.01374	0.29902	0.00000	0.01509	0.38993	0.00000
35742	fc	fl	NC_036847.1	2940669	0.15601	0.33331	0.00000	0.13303	0.30255	0.00000	0.59598	0.39011	0.00000
35745	fc	fl	NC_036847.1	2953385	1.00000	0.33288	0.00000	1.00000	0.30278	0.00000	0.76518	0.38760	0.00000
35770	fc	fl	NC_036847.1	3236904	-0.14027	0.02170	0.00000	-0.00827	0.05476	0.00000	0.07850	0.10411	0.00000
35778	fc	fl	NC_036847.1	3387376	0.12345	-0.04441	0.00000	0.08302	-0.01306	0.00000	0.03587	0.05405	0.00000
35780	fc	fl	NC_036847.1	3397115	0.20041	-0.04765	0.00000	0.16453	-0.01586	0.00000	0.14641	0.05282	0.00000
35781	fc	fl	NC_036847.1	3397256	-0.02720	-0.04770	0.00000	-0.01255	-0.01589	0.00000	-0.07679	0.05281	0.00000
35794	fc	fl	NC_036847.1	3482430	-0.37500	-0.07691	0.00000	-0.42353	-0.03649	0.00000	0.07489	0.04959	0.00000
35797	fc	fl	NC_036847.1	3501232	-0.24036	-0.08356	0.00000	-0.05580	-0.04014	0.00000	0.16461	0.04949	0.00000
35803	fc	fl	NC_036847.1	3555017	-0.13932	-0.10112	0.00000	-0.00950	-0.04751	0.00000	-0.06723	0.05031	0.00000
