# Population fl	R05,Y01,Y02,Y03
# Population pl	PL01,PL02,PL03,PL04,PL05,PL06,PL07,PL08,PL09,PL10
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
21525	fl	pl	NC_036842.1	63460751	0.17949	0.11734	0.00000	0.02141	0.11955	0.00000	-0.00264	0.23660	0.00000
21529	fl	pl	NC_036842.1	63488442	-0.33043	0.10378	0.00000	-0.02838	0.11283	0.00000	0.41064	0.23165	0.00000
21540	fl	pl	NC_036842.1	63519462	0.09483	0.09108	0.00000	0.80769	0.10691	0.00000	0.73757	0.22561	0.00000
21544	fl	pl	NC_036842.1	63568046	-0.32847	0.07636	0.00000	-0.03662	0.09925	0.00000	0.12899	0.21304	0.00000
21562	fl	pl	NC_036842.1	63721885	0.33597	0.09517	0.00000	0.05948	0.08602	0.00000	-0.09149	0.13533	0.00000
21625	fl	pl	NC_036842.1	64450706	-0.33043	0.26640	0.00000	-0.02838	0.38283	0.00000	0.41064	0.53144	0.00000
21627	fl	pl	NC_036842.1	64454806	0.78808	0.26758	0.00000	1.00000	0.38310	0.00000	0.87140	0.52985	0.00000
21632	fl	pl	NC_036842.1	64498546	-0.40000	0.27933	0.00000	-0.48485	0.38517	0.00000	0.09524	0.50899	0.00000
21634	fl	pl	NC_036842.1	64529311	1.00000	0.28393	0.00000	1.00000	0.38069	0.00000	0.89560	0.48777	0.00000
21650	fl	pl	NC_036842.1	64697067	0.34247	0.19792	0.00000	0.39432	0.24566	0.00000	-0.01988	0.28603	0.00000
21651	fl	pl	NC_036842.1	64697052	0.18644	0.19794	0.00000	0.21951	0.24569	0.00000	-0.16031	0.28605	0.00000
21669	fl	pl	NC_036842.1	64889221	-0.32847	-0.08623	0.00000	-0.03662	-0.10633	0.00000	0.38004	0.14469	0.00000
21673	fl	pl	NC_036842.1	64952794	-0.46939	-0.08817	0.00000	-2.42857	-0.11093	0.00000	0.22554	0.14030	0.00000
21678	fl	pl	NC_036842.1	64975096	-0.07480	-0.07747	0.00000	-0.00779	-0.09752	0.00000	0.06751	0.14224	0.00000
21682	fl	pl	NC_036842.1	65046136	-0.13649	-0.00333	0.00000	-0.01216	-0.00541	0.00000	-0.01034	0.16870	0.00000
21690	fl	pl	NC_036842.1	65122067	-0.00800	0.13237	0.00000	-0.00570	0.16016	0.00000	0.11136	0.24036	0.00000
21695	fl	pl	NC_036842.1	65201230	0.68421	0.32936	0.00000	0.78313	0.38905	0.00000	0.03890	0.37822	0.00000
21704	fl	pl	NC_036842.1	65271967	0.81361	0.52622	0.00000	1.00000	0.60319	0.00000	0.90686	0.54075	0.00000
21715	fl	pl	NC_036842.1	65446980	1.00000	0.86820	0.00000	1.00000	0.92372	0.00000	1.00000	0.87096	0.00000
21745	fl	pl	NC_036842.1	65849879	0.17949	0.17978	0.00000	0.17949	0.18095	0.00000	0.48182	0.48877	0.00000
21773	fl	pl	NC_036842.1	66154012	-0.02857	-0.00719	0.00000	-0.01887	0.00152	0.00000	0.40625	0.41402	0.00000
21787	fl	pl	NC_036842.1	66724391	1.00000	0.87654	0.00000	1.00000	0.87874	0.00000	0.89560	0.77815	0.00000
21813	fl	pl	NC_036842.1	67023686	-0.02716	0.13043	0.00000	-0.00889	0.07788	0.00000	-0.08159	0.09973	0.00000
21836	fl	pl	NC_036842.1	67218243	0.26302	0.09277	0.00000	0.03516	0.01787	0.00000	0.13943	0.10962	0.00000
21840	fl	pl	NC_036842.1	67224178	0.14286	0.09139	0.00000	0.06667	0.01748	0.00000	0.33962	0.10991	0.00000
21848	fl	pl	NC_036842.1	67319686	-0.02716	0.05151	0.00000	-0.00889	0.00807	0.00000	-0.08159	0.10262	0.00000
21865	fl	pl	NC_036842.1	67432202	-0.17557	0.00216	0.00000	-0.06838	0.00124	0.00000	0.20483	0.07861	0.00000
21877	fl	pl	NC_036842.1	67625185	-0.16689	-0.00790	0.00000	-0.12390	0.01873	0.00000	-0.01333	0.06656	0.00000
21878	fl	pl	NC_036842.1	67641404	0.16719	-0.00709	0.00000	0.12321	0.02136	0.00000	0.08249	0.06802	0.00000
21879	fl	pl	NC_036842.1	67641386	0.34488	-0.00709	0.00000	0.09026	0.02136	0.00000	-0.02357	0.06801	0.00000
21881	fl	pl	NC_036842.1	67664623	-0.02716	-0.00539	0.00000	-0.00889	0.02585	0.00000	-0.08159	0.07094	0.00000
21882	fl	pl	NC_036842.1	67666158	-0.14286	-0.00525	0.00000	-0.06667	0.02618	0.00000	0.39312	0.07117	0.00000
21883	fl	pl	NC_036842.1	67666349	-0.13649	-0.00523	0.00000	-0.01216	0.02622	0.00000	-0.01034	0.07120	0.00000
21886	fl	pl	NC_036842.1	67676490	-0.17557	-0.00465	0.00000	-0.06838	0.02850	0.00000	0.09897	0.07253	0.00000
21889	fl	pl	NC_036842.1	67697205	-0.13649	-0.00174	0.00000	-0.01216	0.03403	0.00000	-0.01034	0.07679	0.00000
21890	fl	pl	NC_036842.1	67697381	0.14701	-0.00171	0.00000	0.15789	0.03408	0.00000	0.26688	0.07683	0.00000
21902	fl	pl	NC_036842.1	67807766	-0.32663	0.04378	0.00000	-0.04279	0.09615	0.00000	0.00388	0.12831	0.00000
21913	fl	pl	NC_036842.1	67932026	1.00000	0.22184	0.00000	1.00000	0.29207	0.00000	0.86203	0.29589	0.00000
21940	fl	pl	NC_036842.1	68195650	0.65343	0.22172	0.00000	0.75393	0.32957	0.00000	0.84298	0.34674	0.00000
21955	fl	pl	NC_036842.1	68300356	-0.31765	0.07578	0.00000	-0.06413	0.17107	0.00000	-0.17619	0.19289	0.00000
21959	fl	pl	NC_036842.1	68339427	-0.13475	0.04570	0.00000	-0.01337	0.13296	0.00000	-0.02217	0.15577	0.00000
21973	fl	pl	NC_036842.1	68456063	-0.50000	0.01539	0.00000	-0.80000	0.07789	0.00000	-0.14865	0.10306	0.00000
21976	fl	pl	NC_036842.1	68482902	-0.07865	0.01710	0.00000	-0.00735	0.07489	0.00000	0.03716	0.10006	0.00000
21978	fl	pl	NC_036842.1	68484583	0.49091	0.01727	0.00000	0.57940	0.07478	0.00000	0.34483	0.09995	0.00000
22030	fl	pl	NC_036842.1	68982158	0.41818	0.45691	0.00000	0.12568	0.36469	0.00000	0.03797	0.26875	0.00000
22031	fl	pl	NC_036842.1	68982055	1.00000	0.45708	0.00000	1.00000	0.36481	0.00000	0.76398	0.26881	0.00000
22047	fl	pl	NC_036842.1	69157089	-0.13475	0.10682	0.00000	-0.01337	0.10367	0.00000	-0.07846	0.17373	0.00000
22055	fl	pl	NC_036842.1	69289404	-0.20000	-0.00879	0.00000	-0.23529	-0.01832	0.00000	-0.18222	0.16928	0.00000
22056	fl	pl	NC_036842.1	69289375	-0.19238	-0.00879	0.00000	-0.08000	-0.01831	0.00000	0.52591	0.16927	0.00000
22070	fl	pl	NC_036842.1	69492995	0.38053	0.18177	0.00000	0.20047	0.04149	0.00000	0.41460	0.14425	0.00000
22075	fl	pl	NC_036842.1	69542970	0.40496	0.19805	0.00000	0.06372	0.05036	0.00000	0.10261	0.12181	0.00000
22081	fl	pl	NC_036842.1	69645678	-0.00800	0.18449	0.00000	-0.00570	0.04980	0.00000	0.11136	0.08404	0.00000
22084	fl	pl	NC_036842.1	69675716	0.44615	0.17496	0.00000	0.12775	0.04791	0.00000	0.06044	0.07678	0.00000
22087	fl	pl	NC_036842.1	69680260	-0.13475	0.17346	0.00000	-0.01337	0.04765	0.00000	-0.07846	0.07588	0.00000
22088	fl	pl	NC_036842.1	69715715	0.17949	0.16179	0.00000	0.02141	0.04629	0.00000	0.05304	0.07066	0.00000
22104	fl	pl	NC_036842.1	69866356	-0.17557	0.15663	0.00000	-0.06838	0.11597	0.00000	0.09897	0.12344	0.00000
22125	fl	pl	NC_036842.1	70082887	1.00000	0.41657	0.00000	1.00000	0.50552	0.00000	0.60959	0.43136	0.00000
22135	fl	pl	NC_036842.1	70172483	-0.32964	0.44333	0.00000	-0.03198	0.52807	0.00000	0.25747	0.47066	0.00000
22136	fl	pl	NC_036842.1	70172610	0.54717	0.44333	0.00000	0.64444	0.52804	0.00000	0.32217	0.47067	0.00000
22153	fl	pl	NC_036842.1	70287247	0.61017	0.42144	0.00000	0.62848	0.47573	0.00000	0.66613	0.44826	0.00000
22155	fl	pl	NC_036842.1	70303311	1.00000	0.41432	0.00000	1.00000	0.46372	0.00000	0.89560	0.43988	0.00000
22171	fl	pl	NC_036842.1	70422230	-0.14501	0.34386	0.00000	-0.15431	0.35962	0.00000	-0.21795	0.35424	0.00000
22179	fl	pl	NC_036842.1	70457386	0.05138	0.32986	0.00000	0.00895	0.33823	0.00000	0.23077	0.33277	0.00000
22201	fl	pl	NC_036842.1	70680039	1.00000	0.61979	0.00000	1.00000	0.62286	0.00000	0.75431	0.51617	0.00000
22217	fl	pl	NC_036842.1	70885100	0.76296	0.65805	0.00000	0.84923	0.64659	0.00000	0.66071	0.61398	0.00000
22234	fl	pl	NC_036842.1	70994578	0.36270	0.55085	0.00000	0.20217	0.51483	0.00000	0.48993	0.57153	0.00000
22265	fl	pl	NC_036842.1	71376183	-0.32964	0.14365	0.00000	-0.03198	0.32517	0.00000	0.27045	0.48531	0.00000
22280	fl	pl	NC_036842.1	71556487	1.00000	0.51576	0.00000	1.00000	0.55775	0.00000	0.89560	0.56887	0.00000
22313	fl	pl	NC_036842.1	71823300	0.20354	0.32229	0.00000	0.02270	0.28985	0.00000	-0.01544	0.29802	0.00000
22322	fl	pl	NC_036842.1	71890634	0.17949	0.31590	0.00000	0.02141	0.30467	0.00000	-0.00264	0.32112	0.00000
22328	fl	pl	NC_036842.1	71948982	0.87939	0.31899	0.00000	1.00000	0.32703	0.00000	0.89702	0.34834	0.00000
22333	fl	pl	NC_036842.1	71954590	-0.26554	0.31961	0.00000	-0.05536	0.32948	0.00000	0.37591	0.35112	0.00000
22339	fl	pl	NC_036842.1	71964293	1.00000	0.32080	0.00000	1.00000	0.33382	0.00000	0.86540	0.35598	0.00000
22347	fl	pl	NC_036842.1	71996464	0.00592	0.32598	0.00000	0.00238	0.34930	0.00000	-0.01786	0.37265	0.00000
22354	fl	pl	NC_036842.1	72112496	0.10515	0.37995	0.00000	0.06920	0.43653	0.00000	0.23840	0.45034	0.00000
22360	fl	pl	NC_036842.1	72136132	0.57217	0.40269	0.00000	0.89165	0.46435	0.00000	0.77647	0.47187	0.00000
22373	fl	pl	NC_036842.1	72301884	0.89157	0.60655	0.00000	0.93951	0.67274	0.00000	0.85968	0.60495	0.00000
22393	fl	pl	NC_036842.1	72468479	1.00000	0.55301	0.00000	1.00000	0.62127	0.00000	0.60959	0.55381	0.00000
22394	fl	pl	NC_036842.1	72472352	1.00000	0.55001	0.00000	1.00000	0.61872	0.00000	0.89560	0.55230	0.00000
22399	fl	pl	NC_036842.1	72519067	-0.13649	0.51407	0.00000	-0.01216	0.58914	0.00000	-0.01034	0.53642	0.00000
22402	fl	pl	NC_036842.1	72554077	-0.23711	0.48808	0.00000	-0.06825	0.56879	0.00000	0.19529	0.52694	0.00000
22404	fl	pl	NC_036842.1	72576317	1.00000	0.47264	0.00000	1.00000	0.55735	0.00000	0.76398	0.52203	0.00000
22406	fl	pl	NC_036842.1	72595701	1.00000	0.45906	0.00000	1.00000	0.54699	0.00000	0.86429	0.51741	0.00000
22415	fl	pl	NC_036842.1	72672139	-0.33043	0.41287	0.00000	-0.02838	0.51513	0.00000	0.41064	0.50106	0.00000
22429	fl	pl	NC_036842.1	72805297	1.00000	0.37195	0.00000	1.00000	0.49024	0.00000	0.18877	0.44442	0.00000
22457	fl	pl	NC_036842.1	73172197	-0.08127	0.51608	0.00000	-0.00688	0.53892	0.00000	0.01223	0.44337	0.00000
22468	fl	pl	NC_036842.1	73236595	1.00000	0.56271	0.00000	1.00000	0.57900	0.00000	0.73080	0.48157	0.00000
22480	fl	pl	NC_036842.1	73322798	1.00000	0.58641	0.00000	1.00000	0.59757	0.00000	0.89560	0.50247	0.00000
22485	fl	pl	NC_036842.1	73344005	1.00000	0.58332	0.00000	1.00000	0.59429	0.00000	0.89560	0.50119	0.00000
22490	fl	pl	NC_036842.1	73381221	0.09044	0.56707	0.00000	0.05235	0.57789	0.00000	-0.03132	0.49058	0.00000
22507	fl	pl	NC_036842.1	73565696	-0.23711	0.35135	0.00000	-0.06825	0.36627	0.00000	0.05841	0.33763	0.00000
22520	fl	pl	NC_036842.1	73795443	-0.00489	0.53301	0.00000	-0.00183	0.49152	0.00000	-0.08813	0.43330	0.00000
22521	fl	pl	NC_036842.1	73795505	0.88020	0.53308	0.00000	0.68791	0.49160	0.00000	0.65961	0.43336	0.00000
22528	fl	pl	NC_036842.1	73982175	1.00000	0.56286	0.00000	1.00000	0.57316	0.00000	0.89560	0.50291	0.00000
22529	fl	pl	NC_036842.1	73982120	0.86300	0.56292	0.00000	1.00000	0.57321	0.00000	0.84134	0.50295	0.00000
22549	fl	pl	NC_036842.1	74170361	-0.02595	0.21614	0.00000	-0.00509	0.25875	0.00000	0.07639	0.23276	0.00000
22552	fl	pl	NC_036842.1	74183396	-0.08213	0.19263	0.00000	-0.01715	0.23620	0.00000	-0.08571	0.21323	0.00000
22594	fl	pl	NC_036842.1	74531428	-0.23711	-0.08548	0.00000	-0.06825	0.08536	0.00000	-0.01230	0.12056	0.00000
22624	fl	pl	NC_036842.1	74832563	0.68092	0.32935	0.00000	1.00000	0.55226	0.00000	0.92034	0.59882	0.00000
22639	fl	pl	NC_036842.1	74922947	-0.18536	0.26777	0.00000	-0.10648	0.45870	0.00000	0.16300	0.52755	0.00000
22657	fl	pl	NC_036842.1	75198025	0.17647	0.11318	0.00000	0.17647	0.12874	0.00000	0.17788	0.14086	0.00000
22673	fl	pl	NC_036842.1	75332681	-0.13475	0.18367	0.00000	-0.01337	0.14434	0.00000	-0.07846	0.17756	0.00000
22687	fl	pl	NC_036842.1	75438427	0.73034	0.29570	0.00000	0.31100	0.22560	0.00000	0.42424	0.30886	0.00000
22715	fl	pl	NC_036842.1	75561532	0.25773	0.46631	0.00000	0.27840	0.41729	0.00000	0.53279	0.54045	0.00000
22735	fl	pl	NC_036842.1	75767891	1.00000	0.58726	0.00000	1.00000	0.60299	0.00000	1.00000	0.71009	0.00000
22744	fl	pl	NC_036842.1	75831774	1.00000	0.55654	0.00000	1.00000	0.57748	0.00000	0.89560	0.68545	0.00000
22745	fl	pl	NC_036842.1	75883368	0.87939	0.52100	0.00000	1.00000	0.54381	0.00000	0.69106	0.65142	0.00000
22746	fl	pl	NC_036842.1	75883341	-0.37650	0.52102	0.00000	-0.60859	0.54383	0.00000	0.39721	0.65144	0.00000
22747	fl	pl	NC_036842.1	75893389	-0.32847	0.51309	0.00000	-0.03662	0.53659	0.00000	0.19374	0.64384	0.00000
22751	fl	pl	NC_036842.1	75926630	1.00000	0.48611	0.00000	1.00000	0.50953	0.00000	1.00000	0.61457	0.00000
22768	fl	pl	NC_036842.1	76078298	-0.13514	0.32543	0.00000	-0.15244	0.34208	0.00000	-0.22727	0.41149	0.00000
22807	fl	pl	NC_036842.1	76592061	-0.08127	0.11440	0.00000	-0.00688	0.00689	0.00000	0.01223	0.09341	0.00000
22809	fl	pl	NC_036842.1	76626876	0.20354	0.11606	0.00000	0.02270	0.00467	0.00000	-0.01544	0.10199	0.00000
22815	fl	pl	NC_036842.1	76726889	0.40496	0.10709	0.00000	0.06372	-0.00368	0.00000	0.43243	0.11993	0.00000
22819	fl	pl	NC_036842.1	76778238	0.03030	0.09761	0.00000	0.00809	-0.00721	0.00000	-0.05773	0.12520	0.00000
22824	fl	pl	NC_036842.1	76786966	0.38686	0.09582	0.00000	0.12297	-0.00766	0.00000	0.08904	0.12581	0.00000
22831	fl	pl	NC_036842.1	76836534	-0.41176	0.08526	0.00000	-0.51579	-0.00911	0.00000	0.45972	0.12762	0.00000
22836	fl	pl	NC_036842.1	76851032	0.05352	0.08212	0.00000	0.00624	-0.00915	0.00000	0.07852	0.12759	0.00000
22838	fl	pl	NC_036842.1	76851149	0.06573	0.08210	0.00000	0.01624	-0.00915	0.00000	0.05506	0.12759	0.00000
22839	fl	pl	NC_036842.1	76851230	-0.08213	0.08208	0.00000	-0.01715	-0.00915	0.00000	0.04697	0.12759	0.00000
22852	fl	pl	NC_036842.1	77030262	0.78808	0.03826	0.00000	0.31733	-0.00496	0.00000	0.62678	0.09871	0.00000
22853	fl	pl	NC_036842.1	77030359	-0.13649	0.03822	0.00000	-0.01216	-0.00497	0.00000	-0.01034	0.09868	0.00000
22865	fl	pl	NC_036842.1	77100832	-0.05381	0.01337	0.00000	-0.00427	-0.01000	0.00000	0.01223	0.07402	0.00000
22868	fl	pl	NC_036842.1	77132085	-0.25373	0.00137	0.00000	-0.06137	-0.01400	0.00000	0.10938	0.06211	0.00000
22869	fl	pl	NC_036842.1	77132152	-0.19149	0.00134	0.00000	-0.22071	-0.01401	0.00000	-0.33333	0.06208	0.00000
22910	fl	pl	NC_036842.1	77603044	0.20354	0.08816	0.00000	0.02270	0.00466	0.00000	-0.01544	0.06079	0.00000
22930	fl	pl	NC_036842.1	77848818	-0.09091	-0.05336	0.00000	-0.01695	-0.01915	0.00000	-0.02215	0.18303	0.00000
22932	fl	pl	NC_036842.1	77907809	0.03226	-0.06143	0.00000	0.01493	-0.02077	0.00000	0.27455	0.19028	0.00000
22933	fl	pl	NC_036842.1	77907983	-0.09346	-0.06144	0.00000	-0.04985	-0.02078	0.00000	0.25197	0.19029	0.00000
22937	fl	pl	NC_036842.1	77923085	-0.12941	-0.06284	0.00000	-0.06077	-0.02108	0.00000	0.24000	0.19107	0.00000
22938	fl	pl	NC_036842.1	77923722	-0.23711	-0.06290	0.00000	-0.06825	-0.02109	0.00000	0.41150	0.19110	0.00000
22942	fl	pl	NC_036842.1	77926448	0.08571	-0.06312	0.00000	0.03614	-0.02114	0.00000	0.14925	0.19119	0.00000
22947	fl	pl	NC_036842.1	77974348	-0.02595	-0.06601	0.00000	-0.00509	-0.02177	0.00000	0.06007	0.19042	0.00000
22949	fl	pl	NC_036842.1	77989178	-0.17557	-0.06643	0.00000	-0.06838	-0.02187	0.00000	0.36526	0.18921	0.00000
22954	fl	pl	NC_036842.1	78123276	-0.32353	-0.04994	0.00000	-0.05140	-0.01871	0.00000	0.01869	0.15026	0.00000
22962	fl	pl	NC_036842.1	78251939	0.20354	0.00972	0.00000	0.02270	-0.00766	0.00000	-0.01544	0.09328	0.00000
22977	fl	pl	NC_036842.1	78445639	0.02879	-0.01741	0.00000	0.00882	-0.01431	0.00000	0.09524	0.16142	0.00000
22984	fl	pl	NC_036842.1	78506163	-0.19885	-0.04370	0.00000	-0.06632	-0.02022	0.00000	0.37282	0.19183	0.00000
23032	fl	pl	NC_036842.1	78973092	-0.10161	0.66032	0.00000	0.25581	0.78297	0.00000	0.25652	0.65162	0.00000
23033	fl	pl	NC_036842.1	78973142	0.95173	0.66037	0.00000	1.00000	0.78300	0.00000	1.00000	0.65162	0.00000
23042	fl	pl	NC_036842.1	79140111	1.00000	0.81535	0.00000	1.00000	0.88202	0.00000	0.72059	0.62400	0.00000
23044	fl	pl	NC_036842.1	79149583	1.00000	0.82372	0.00000	1.00000	0.88737	0.00000	0.44526	0.62241	0.00000
23074	fl	pl	NC_036842.1	79605951	-0.09375	0.43372	0.00000	-0.05150	0.43724	0.00000	0.09914	0.39982	0.00000
23076	fl	pl	NC_036842.1	79608116	0.28889	0.43410	0.00000	0.26531	0.43761	0.00000	0.15929	0.40013	0.00000
23080	fl	pl	NC_036842.1	79625989	1.00000	0.43723	0.00000	1.00000	0.44071	0.00000	0.88199	0.40273	0.00000
23130	fl	pl	NC_036842.1	80143691	0.81221	0.21927	0.00000	0.68379	0.28347	0.00000	0.32464	0.35109	0.00000
23133	fl	pl	NC_036842.1	80169107	-0.33043	0.21112	0.00000	-0.02838	0.27014	0.00000	0.41064	0.34181	0.00000
23140	fl	pl	NC_036842.1	80223966	0.76296	0.19109	0.00000	0.84923	0.23658	0.00000	0.66071	0.31775	0.00000
23142	fl	pl	NC_036842.1	80274575	-0.26554	0.16559	0.00000	-0.05536	0.19659	0.00000	0.37591	0.29144	0.00000
23143	fl	pl	NC_036842.1	80274615	0.45017	0.16556	0.00000	0.52958	0.19655	0.00000	0.62882	0.29142	0.00000
23147	fl	pl	NC_036842.1	80291429	-0.13219	0.15512	0.00000	-0.01481	0.18115	0.00000	-0.09405	0.28176	0.00000
23152	fl	pl	NC_036842.1	80322487	0.44615	0.13294	0.00000	0.12775	0.14981	0.00000	0.06044	0.26317	0.00000
23168	fl	pl	NC_036842.1	80473646	-0.17073	-0.01376	0.00000	-0.20502	-0.02614	0.00000	0.50649	0.19351	0.00000
23169	fl	pl	NC_036842.1	80489739	-0.19149	-0.02844	0.00000	-0.22071	-0.04125	0.00000	-0.29756	0.19277	0.00000
23170	fl	pl	NC_036842.1	80490493	-0.45455	-0.02910	0.00000	-0.64103	-0.04191	0.00000	-0.15059	0.19278	0.00000
23182	fl	pl	NC_036842.1	80604717	-0.26554	-0.07958	0.00000	-0.05536	-0.08459	0.00000	0.37956	0.24379	0.00000
23195	fl	pl	NC_036842.1	80702784	0.24230	-0.04345	0.00000	0.13932	-0.04427	0.00000	0.58418	0.32607	0.00000
23231	fl	pl	NC_036842.1	81036395	-0.09091	-0.09388	0.00000	-0.01695	-0.08245	0.00000	-0.02215	0.07318	0.00000
23242	fl	pl	NC_036842.1	81203050	-0.41176	-0.01395	0.00000	-0.51579	-0.03736	0.00000	0.13143	0.11932	0.00000
23252	fl	pl	NC_036842.1	81324806	0.42329	0.03436	0.00000	0.29289	0.03757	0.00000	0.31238	0.12033	0.00000
23268	fl	pl	NC_036842.1	81452559	-0.13649	0.02737	0.00000	-0.01216	0.06013	0.00000	-0.01034	0.12456	0.00000
23269	fl	pl	NC_036842.1	81452442	-0.13475	0.02737	0.00000	-0.01337	0.06011	0.00000	-0.07846	0.12452	0.00000
23278	fl	pl	NC_036842.1	81511951	0.80769	0.03529	0.00000	0.88318	0.07067	0.00000	0.43478	0.15427	0.00000
23280	fl	pl	NC_036842.1	81574535	-0.17248	0.07356	0.00000	-0.19074	0.10087	0.00000	-0.13095	0.21070	0.00000
23281	fl	pl	NC_036842.1	81574575	-0.40000	0.07360	0.00000	-0.48485	0.10090	0.00000	0.09524	0.21074	0.00000
23294	fl	pl	NC_036842.1	81687588	-0.32964	0.24170	0.00000	-0.03198	0.22111	0.00000	0.53859	0.35403	0.00000
23299	fl	pl	NC_036842.1	81726959	0.59551	0.31834	0.00000	0.69606	0.27315	0.00000	0.72857	0.40178	0.00000
23305	fl	pl	NC_036842.1	81809952	0.76271	0.47024	0.00000	0.31469	0.37214	0.00000	0.46271	0.47461	0.00000
23307	fl	pl	NC_036842.1	81838121	0.78808	0.50890	0.00000	0.31733	0.39675	0.00000	0.48416	0.48893	0.00000
23308	fl	pl	NC_036842.1	81838116	1.00000	0.50889	0.00000	1.00000	0.39675	0.00000	0.60959	0.48893	0.00000
23338	fl	pl	NC_036842.1	82162900	-0.33043	0.25388	0.00000	-0.02838	0.34979	0.00000	0.41064	0.44694	0.00000
23339	fl	pl	NC_036842.1	82215749	-0.13475	0.26743	0.00000	-0.01337	0.35632	0.00000	-0.07846	0.45219	0.00000
23350	fl	pl	NC_036842.1	82245881	0.89230	0.27953	0.00000	1.00000	0.36071	0.00000	0.87223	0.45605	0.00000
23359	fl	pl	NC_036842.1	82302756	1.00000	0.30083	0.00000	1.00000	0.36611	0.00000	0.94780	0.46143	0.00000
23366	fl	pl	NC_036842.1	82332842	0.35732	0.31319	0.00000	0.26235	0.36899	0.00000	0.23443	0.46390	0.00000
23371	fl	pl	NC_036842.1	82352596	-0.32964	0.32159	0.00000	-0.03198	0.37146	0.00000	0.27045	0.46575	0.00000
23377	fl	pl	NC_036842.1	82394271	0.03426	0.34189	0.00000	0.10989	0.38026	0.00000	0.67660	0.47153	0.00000
23380	fl	pl	NC_036842.1	82427263	0.28157	0.36309	0.00000	0.09834	0.39369	0.00000	0.04841	0.47945	0.00000
23388	fl	pl	NC_036842.1	82517868	1.00000	0.45528	0.00000	1.00000	0.47375	0.00000	0.89560	0.52915	0.00000
23396	fl	pl	NC_036842.1	82582255	-0.02595	0.55362	0.00000	-0.00509	0.57299	0.00000	0.07639	0.59354	0.00000
23403	fl	pl	NC_036842.1	82692541	1.00000	0.72651	0.00000	1.00000	0.75614	0.00000	1.00000	0.71043	0.00000
23404	fl	pl	NC_036842.1	82692525	1.00000	0.72649	0.00000	1.00000	0.75611	0.00000	1.00000	0.71042	0.00000
23413	fl	pl	NC_036842.1	82738829	0.82898	0.77615	0.00000	1.00000	0.80837	0.00000	0.92083	0.73831	0.00000
23415	fl	pl	NC_036842.1	82751736	1.00000	0.78568	0.00000	1.00000	0.81716	0.00000	0.89560	0.74150	0.00000
23425	fl	pl	NC_036842.1	82876857	1.00000	0.79094	0.00000	1.00000	0.80202	0.00000	0.43724	0.70323	0.00000
23437	fl	pl	NC_036842.1	83014192	0.70124	0.66198	0.00000	1.00000	0.62088	0.00000	0.93403	0.57250	0.00000
23440	fl	pl	NC_036842.1	83024487	1.00000	0.65082	0.00000	1.00000	0.60537	0.00000	0.93403	0.56148	0.00000
23442	fl	pl	NC_036842.1	83026681	0.40496	0.64843	0.00000	0.06372	0.60205	0.00000	0.16450	0.55911	0.00000
23457	fl	pl	NC_036842.1	83140616	0.59199	0.51329	0.00000	0.62451	0.42423	0.00000	0.59960	0.42579	0.00000
23465	fl	pl	NC_036842.1	83196186	0.40496	0.43559	0.00000	0.06372	0.33594	0.00000	0.16450	0.35866	0.00000
23472	fl	pl	NC_036842.1	83271188	0.41818	0.31373	0.00000	0.12568	0.22682	0.00000	0.05590	0.28525	0.00000
23473	fl	pl	NC_036842.1	83271304	0.02703	0.31352	0.00000	0.01176	0.22666	0.00000	0.03390	0.28516	0.00000
23491	fl	pl	NC_036842.1	83428400	-0.33043	0.02387	0.00000	-0.02838	0.07413	0.00000	0.41064	0.23844	0.00000
23501	fl	pl	NC_036842.1	83541731	-0.32847	-0.04553	0.00000	-0.03662	0.06846	0.00000	0.23417	0.25194	0.00000
23508	fl	pl	NC_036842.1	83667681	-0.05381	0.02553	0.00000	-0.00427	0.10091	0.00000	0.01223	0.26514	0.00000
23517	fl	pl	NC_036842.1	83753648	1.00000	0.05037	0.00000	1.00000	0.09736	0.00000	1.00000	0.26933	0.00000
23525	fl	pl	NC_036842.1	83816249	-0.26554	0.06167	0.00000	-0.05536	0.09341	0.00000	0.37591	0.27176	0.00000
23526	fl	pl	NC_036842.1	83815993	-0.19149	0.06161	0.00000	-0.22071	0.09340	0.00000	-0.27452	0.27174	0.00000
23527	fl	pl	NC_036842.1	83821958	-0.41176	0.06297	0.00000	-0.51579	0.09357	0.00000	0.10135	0.27230	0.00000
23534	fl	pl	NC_036842.1	84001130	-0.27434	0.20809	0.00000	-0.05024	0.20470	0.00000	0.39873	0.34001	0.00000
23535	fl	pl	NC_036842.1	84001440	0.20354	0.20850	0.00000	0.02270	0.20505	0.00000	-0.01544	0.34020	0.00000
23538	fl	pl	NC_036842.1	84084816	1.00000	0.31929	0.00000	1.00000	0.30186	0.00000	1.00000	0.38685	0.00000
23551	fl	pl	NC_036842.1	84207349	0.20354	0.40030	0.00000	0.02270	0.38629	0.00000	-0.01544	0.40884	0.00000
23554	fl	pl	NC_036842.1	84259997	0.95173	0.37563	0.00000	1.00000	0.38251	0.00000	0.87205	0.39531	0.00000
