# Population lc	G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G23,G24
# Population fl	R05,Y01,Y02,Y03
# Population pl	PL01,PL02,PL03,PL04,PL05,PL06,PL07,PL08,PL09,PL10
# Group defaultgrp	lc,fl,pl
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
3388	14223|12|486	-484	-0.07842	0.11994	0.00000	0.04988	0.01851	0.00000	0.40060	0.14723	0.00000
3397	14230|19|480	-478	-0.11538	-0.11538	0.00000	-0.12721	-0.12721	0.00000	-0.05803	-0.05803	0.00000
3404	1424|19|482	-480	0.03484	0.03484	0.00000	0.04073	0.04073	0.00000	0.36214	0.36214	0.00000
3407	14242|18|473	-471	0.11333	0.11333	0.00000	0.03051	0.03051	0.00000	0.04377	0.04377	0.00000
3419	14252|14|506	-499	0.31848	0.31848	0.00000	0.09364	0.09364	0.00000	0.08808	0.08808	0.00000
3421	14254|10|426	-424	-0.01160	-0.01160	0.00000	-0.00056	-0.00056	0.00000	0.28486	0.28486	0.00000
3422	14257|19|385	-383	1.00000	0.62686	0.00000	0.14286	0.14680	0.00000	0.61111	0.61008	0.00000
3423	14258|15|459	-457	0.20397	0.62686	0.00000	0.15126	0.14680	0.00000	0.60892	0.61008	0.00000
3424	14259|15|461	-459	-0.11851	-0.04580	0.00000	-0.12819	-0.04658	0.00000	-0.06652	0.16657	0.00000
3425	1426|19|527	-525	-0.00446	-0.04580	0.00000	-0.00018	-0.04658	0.00000	0.29912	0.16657	0.00000
3429	14267|12|411	-409	0.68649	0.68649	0.00000	0.38268	0.38268	0.00000	0.71441	0.71441	0.00000
3430	14268|10|407	-405	0.39610	0.39610	0.00000	0.04073	0.04073	0.00000	0.05158	0.05158	0.00000
3433	14271|14|475	-473	1.00000	1.00000	0.00000	0.21053	0.21053	0.00000	0.57052	0.57052	0.00000
3434	14272|8|495	-493	0.88158	0.88158	0.00000	0.79935	0.79935	0.00000	0.50011	0.50011	0.00000
3436	14277|10|446	-444	0.02723	0.40971	0.00000	0.06245	0.10711	0.00000	0.31279	0.47043	0.00000
3437	1428|9|427	-425	0.63920	0.40971	0.00000	0.13390	0.10711	0.00000	0.56502	0.47043	0.00000
3443	14291|15|527	-488	-0.18987	-0.18987	0.00000	-0.21552	-0.21552	0.00000	0.48031	0.48031	0.00000
3447	14296|24|424	-422	0.31781	0.31781	0.00000	0.15375	0.15375	0.00000	0.47432	0.47432	0.00000
3452	14302|15|468	-466	-0.03184	-0.03184	0.00000	-0.00859	-0.00859	0.00000	0.46747	0.46747	0.00000
3453	14303|20|498	-496	0.89329	0.76218	0.00000	0.70584	0.73197	0.00000	0.58754	0.60626	0.00000
3454	14306|11|379	-377	0.57113	0.76218	0.00000	0.77004	0.73197	0.00000	0.63354	0.60626	0.00000
3455	14307|9|427	-425	-0.02352	0.26197	0.00000	-0.00241	0.34843	0.00000	-nan	0.70907	0.00000
3456	14308|35|549	-545	0.79216	0.26197	0.00000	1.00000	0.34843	0.00000	0.70907	0.70907	0.00000
3458	14311|16|405	-403	-0.01997	-0.01997	0.00000	-0.00786	-0.00786	0.00000	0.10615	0.10615	0.00000
3460	14314|14|376	-374	0.07395	0.07395	0.00000	0.01706	0.01706	0.00000	0.02349	0.02349	0.00000
3461	14315|16|474	-469	1.00000	0.81818	0.00000	0.78462	0.41855	0.00000	0.64419	0.53407	0.00000
3462	14317|15|339	-337	0.62894	0.81818	0.00000	0.03754	0.41855	0.00000	0.41944	0.53407	0.00000
3464	14319|11|489	-484	-0.00503	-0.00503	0.00000	-0.00046	-0.00046	0.00000	0.00091	0.00091	0.00000
3465	1432|12|542	-529	0.18859	0.07972	0.00000	0.11772	0.05519	0.00000	0.29035	0.29035	0.00000
3466	14320|11|458	-456	-0.01798	0.07972	0.00000	-0.00093	0.05519	0.00000	-nan	0.29035	0.00000
3469	14324|21|456	-454	-0.12057	0.04697	0.00000	-0.13380	0.03682	0.00000	0.28583	0.32332	0.00000
3470	14325|40|418	-416	0.16982	0.04697	0.00000	0.16193	0.03682	0.00000	0.35082	0.32332	0.00000
3471	14326|24|506	-504	-0.07886	-0.07886	0.00000	-0.08432	-0.08432	0.00000	-0.01458	-0.01458	0.00000
3473	14328|12|422	-420	0.70710	0.70710	0.00000	0.66227	0.66227	0.00000	0.45513	0.45513	0.00000
3475	14330|27|467	-465	0.22291	0.29739	0.00000	1.00000	0.73097	0.00000	0.83360	0.71433	0.00000
3476	14331|17|426	-424	0.36635	0.29739	0.00000	0.48187	0.73097	0.00000	0.60390	0.71433	0.00000
3477	14332|8|370	-368	-0.23529	-0.15098	0.00000	-0.30622	-0.16353	0.00000	0.47311	0.53180	0.00000
3478	14333|14|449	-447	-0.06667	-0.15098	0.00000	-0.02083	-0.16353	0.00000	0.59048	0.53180	0.00000
3481	14334|15|405	-403	0.75777	0.39535	0.00000	0.48048	0.25616	0.00000	0.39362	0.47402	0.00000
3482	14335|9|484	-476	-0.02011	0.39535	0.00000	-0.00099	0.25616	0.00000	0.56619	0.47402	0.00000
3484	14336|16|470	-468	-0.05344	-0.05344	0.00000	-0.00247	-0.00247	0.00000	0.18514	0.18514	0.00000
3486	1434|21|451	-449	0.52202	0.52202	0.00000	0.29726	0.29726	0.00000	0.56503	0.56503	0.00000
3492	14347|14|348	-346	-0.01816	0.01001	0.00000	0.00116	0.03503	0.00000	0.01758	0.19324	0.00000
3493	14349|11|447	-445	0.04843	0.01001	0.00000	0.08121	0.03503	0.00000	0.43278	0.19324	0.00000
3494	1435|17|485	-483	-0.04695	-0.04695	0.00000	-0.00190	-0.00190	0.00000	0.02798	0.02798	0.00000
3497	14354|18|442	-440	-0.09632	-0.09632	0.00000	-0.00607	-0.00607	0.00000	0.23675	0.23675	0.00000
3499	14357|9|438	1	-0.04222	-0.04222	0.00000	-0.00197	-0.00197	0.00000	-0.01214	-0.01214	0.00000
3500	14358|27|413	-411	-0.01509	-0.03993	0.00000	-0.00126	-0.04535	0.00000	0.02408	0.07165	0.00000
3501	14359|20|428	-426	-0.09284	-0.03993	0.00000	-0.13928	-0.04535	0.00000	0.17298	0.07165	0.00000
3504	14364|13|520	-518	-0.08818	-0.08818	0.00000	-0.00782	-0.00782	0.00000	0.03958	0.03958	0.00000
3509	14369|12|479	-477	0.35706	0.35706	0.00000	0.20951	0.20951	0.00000	0.70119	0.70119	0.00000
3510	1437|15|424	-422	-0.06952	-0.06952	0.00000	-0.01248	-0.01248	0.00000	0.05067	0.05067	0.00000
3512	14371|10|473	-471	0.29926	0.29926	0.00000	0.21253	0.21253	0.00000	0.14535	0.14535	0.00000
3515	14374|10|453	-451	0.29912	0.07840	0.00000	0.35722	0.09897	0.00000	0.43751	0.15090	0.00000
3516	14376|10|488	-486	-0.06488	0.07840	0.00000	-0.06866	0.09897	0.00000	-0.03515	0.15090	0.00000
3517	14377|11|474	-472	1.00000	0.43883	0.00000	0.16800	0.07737	0.00000	0.54951	0.26855	0.00000
3518	14378|24|386	-384	-0.05362	0.43883	0.00000	-0.00216	0.07737	0.00000	0.02200	0.26855	0.00000
3520	14382|16|469	-467	-0.12566	-0.12566	0.00000	-0.15018	-0.15018	0.00000	-0.03586	-0.03586	0.00000
3522	14384|17|469	-461	-0.03282	-0.03282	0.00000	-0.00343	-0.00343	0.00000	0.16091	0.16091	0.00000
3523	14385|10|398	-396	0.60826	0.29493	0.00000	0.07124	0.03661	0.00000	0.21281	0.20851	0.00000
3524	14386|12|392	-390	-0.06211	0.29493	0.00000	-0.00285	0.03661	0.00000	0.20361	0.20851	0.00000
3525	14388|9|419	-417	0.52450	0.20668	0.00000	0.19179	0.08522	0.00000	0.32269	0.30715	0.00000
3526	14389|11|487	-485	-0.05463	0.20668	0.00000	-0.00241	0.08522	0.00000	0.29438	0.30715	0.00000
3528	14393|19|421	-419	0.56988	0.56988	0.00000	0.49428	0.49428	0.00000	0.30879	0.30879	0.00000
3529	14394|23|489	-487	-0.04653	0.11940	0.00000	-0.00515	0.08346	0.00000	0.02529	0.10636	0.00000
3532	14396|13|436	-428	0.29383	0.11940	0.00000	0.17662	0.08346	0.00000	0.19159	0.10636	0.00000
3536	1440|12|415	-413	0.06168	0.06168	0.00000	0.01160	0.01160	0.00000	0.14711	0.14711	0.00000
3538	14404|13|404	-402	0.43372	0.43372	0.00000	0.05581	0.05581	0.00000	0.13408	0.13408	0.00000
3539	14406|12|401	-399	-0.03597	-0.03597	0.00000	-0.00136	-0.00136	0.00000	0.02500	0.02500	0.00000
3541	14408|12|456	-454	-0.01160	-0.01160	0.00000	-0.00056	-0.00056	0.00000	0.24153	0.24153	0.00000
3544	14410|8|399	-384	0.05752	0.05752	0.00000	0.00533	0.00533	0.00000	0.30449	0.30449	0.00000
3546	14413|20|441	-439	0.68966	0.68966	0.00000	0.78740	0.78740	0.00000	-nan	-nan	0.00000
3548	14415|10|362	-360	-0.07346	0.29928	0.00000	-0.03757	0.32838	0.00000	0.15332	0.39017	0.00000
3549	14416|16|522	-482	0.76238	0.29928	0.00000	0.78305	0.32838	0.00000	0.68443	0.39017	0.00000
3550	14417|19|504	-502	0.24988	0.24988	0.00000	0.22355	0.22355	0.00000	0.55519	0.55519	0.00000
3559	14426|10|516	-514	0.13634	0.13634	0.00000	0.01940	0.01940	0.00000	0.31384	0.31384	0.00000
3561	1443|20|479	-477	-0.09936	-0.09936	0.00000	-0.12324	-0.12324	0.00000	0.29471	0.29471	0.00000
3563	14432|21|472	-470	-0.09396	-0.09396	0.00000	-0.02052	-0.02052	0.00000	0.03971	0.03971	0.00000
3567	14434|8|333	-331	-0.00563	-0.00563	0.00000	-0.00026	-0.00026	0.00000	0.28486	0.28486	0.00000
3569	14436|14|553	-551	-0.05978	-0.05978	0.00000	-0.00305	-0.00305	0.00000	0.27323	0.27323	0.00000
3580	14448|20|465	-463	-0.05549	-0.07562	0.00000	-0.00234	-0.04904	0.00000	0.29460	0.21853	0.00000
3581	14449|18|436	-434	-0.10429	-0.07562	0.00000	-0.11555	-0.04904	0.00000	0.11019	0.21853	0.00000
3584	14451|19|502	-477	0.47228	0.47228	0.00000	0.17719	0.17719	0.00000	0.58195	0.58195	0.00000
3586	14455|18|466	-464	0.21289	0.21289	0.00000	0.13879	0.13879	0.00000	0.18352	0.18352	0.00000
3587	14456|13|382	-380	-0.01065	0.15507	0.00000	-0.00051	0.14174	0.00000	0.13888	0.15070	0.00000
3588	14459|21|422	-420	0.33778	0.15507	0.00000	0.29858	0.14174	0.00000	0.16374	0.15070	0.00000
3589	1446|14|444	-442	0.39031	0.16713	0.00000	0.15820	0.07648	0.00000	0.35431	0.18775	0.00000
3590	14460|15|450	-448	-0.04695	0.16713	0.00000	-0.00190	0.07648	0.00000	0.02798	0.18775	0.00000
3592	14463|15|397	-395	0.69589	0.69589	0.00000	0.58484	0.58484	0.00000	0.39140	0.39140	0.00000
3595	14467|15|452	-450	0.25482	0.15845	0.00000	0.23062	0.11484	0.00000	0.39768	0.18384	0.00000
3596	14469|8|425	-423	0.07493	0.15845	0.00000	0.01450	0.11484	0.00000	-0.00149	0.18384	0.00000
3597	1447|18|434	-432	-0.13503	-0.13942	0.00000	-0.15214	-0.18009	0.00000	0.07612	0.17420	0.00000
3598	14470|11|462	-460	-0.14416	-0.13942	0.00000	-0.21027	-0.18009	0.00000	0.28012	0.17420	0.00000
3599	14471|16|499	-497	0.59148	0.59148	0.00000	0.53622	0.53622	0.00000	0.47707	0.47707	0.00000
3601	14475|30|437	-435	-0.10345	0.19305	0.00000	-0.11392	0.09256	0.00000	0.28110	0.34065	0.00000
3602	14476|14|479	-477	0.37735	0.19305	0.00000	0.22092	0.09256	0.00000	0.37767	0.34065	0.00000
3604	14479|20|408	-406	-0.06389	-0.06389	0.00000	-0.02208	-0.02208	0.00000	-0.03736	-0.03736	0.00000
3605	1448|20|452	-450	-0.02786	-0.02786	0.00000	0.21326	0.21326	0.00000	0.18839	0.18839	0.00000
3609	14483|14|496	-468	0.06679	0.06679	0.00000	0.00362	0.00362	0.00000	0.19903	0.19903	0.00000
3611	14486|15|458	-456	0.06264	-0.00604	0.00000	0.00528	-0.03492	0.00000	0.01594	0.15751	0.00000
3612	14487|21|444	-442	-0.15833	-0.00604	0.00000	-0.12406	-0.03492	0.00000	0.47142	0.15751	0.00000
3625	14496|15|498	-496	0.44946	0.39286	0.00000	0.19079	0.21861	0.00000	0.42154	0.44306	0.00000
3626	14499|15|437	-435	0.34016	0.39286	0.00000	0.24451	0.21861	0.00000	0.46310	0.44306	0.00000
3631	145|10|436	-434	0.26828	0.14041	0.00000	0.17048	0.09226	0.00000	0.18202	0.22851	0.00000
3632	1450|38|520	-518	-0.02681	0.14041	0.00000	-0.01003	0.09226	0.00000	0.28931	0.22851	0.00000
3642	14508|21|448	-446	0.15275	0.42270	0.00000	0.05131	0.34886	0.00000	-nan	0.57004	0.00000
3643	14510|18|554	-552	0.69265	0.42270	0.00000	0.64640	0.34886	0.00000	0.57004	0.57004	0.00000
3645	14514|12|441	-439	-0.11230	-0.11230	0.00000	-0.12199	-0.12199	0.00000	0.08807	0.08807	0.00000
3648	14517|15|456	-454	-0.05978	-0.07675	0.00000	-0.00305	-0.01815	0.00000	0.16773	0.24746	0.00000
3649	14518|20|469	-439	-0.09957	-0.07675	0.00000	-0.03846	-0.01815	0.00000	0.35467	0.24746	0.00000
3654	14522|32|500	-495	-0.16418	-0.16418	0.00000	-0.19516	-0.19516	0.00000	0.16356	0.16356	0.00000
3656	14526|9|341	-339	0.59419	0.59419	0.00000	0.57517	0.57517	0.00000	0.45346	0.45346	0.00000
3662	14531|15|440	-429	0.21702	0.21702	0.00000	0.17974	0.17974	0.00000	0.08672	0.08672	0.00000
3669	14538|9|278	-276	0.39363	0.39363	0.00000	0.78761	0.78761	0.00000	0.74732	0.74732	0.00000
3673	14547|10|529	-509	1.00000	1.00000	0.00000	0.17431	0.17431	0.00000	0.50948	0.50948	0.00000
3676	14551|11|381	-379	-0.03630	-0.03630	0.00000	-0.04859	-0.04859	0.00000	0.01549	0.01549	0.00000
3679	14553|13|485	-483	0.06046	0.06046	0.00000	0.00888	0.00888	0.00000	0.15762	0.15762	0.00000
3682	14557|24|470	-466	-0.05401	-0.05401	0.00000	-0.08362	-0.08362	0.00000	-0.03491	-0.03491	0.00000
3684	1456|18|507	-473	-0.06279	-0.06279	0.00000	-0.00275	-0.00275	0.00000	0.39356	0.39356	0.00000
3685	14566|14|538	-536	-0.05619	-0.05619	0.00000	-0.04017	-0.04017	0.00000	0.52011	0.52011	0.00000
3688	14568|12|437	-435	1.00000	0.57900	0.00000	0.15827	0.10577	0.00000	0.56672	0.56672	0.00000
3689	14569|11|418	-416	0.13842	0.57900	0.00000	0.05083	0.10577	0.00000	-nan	0.56672	0.00000
3691	14570|15|411	-409	0.45954	0.45954	0.00000	0.04945	0.04945	0.00000	0.27468	0.27468	0.00000
3697	14574|13|489	-477	0.04001	0.49512	0.00000	0.02729	0.21016	0.00000	0.59442	0.63417	0.00000
3696	14573|13|415	1	0.81285	0.49512	0.00000	0.33782	0.21016	0.00000	0.66192	0.63417	0.00000
3700	1458|17|409	-407	0.01615	0.01438	0.00000	0.00087	0.01069	0.00000	-0.00977	0.09089	0.00000
3701	14580|16|410	-408	0.00673	0.01438	0.00000	0.05325	0.01069	0.00000	0.52706	0.09089	0.00000
3702	14581|15|493	-491	0.36724	0.36724	0.00000	0.04101	0.04101	0.00000	0.42549	0.42549	0.00000
3704	14583|15|362	-360	0.04415	0.04415	0.00000	0.01090	0.01090	0.00000	0.05763	0.05763	0.00000
3708	14587|25|417	-415	0.94882	0.94882	0.00000	0.87500	0.87500	0.00000	0.78846	0.78846	0.00000
3710	1459|9|440	-438	-0.01941	-0.01941	0.00000	-0.00088	-0.00088	0.00000	0.29912	0.29912	0.00000
3715	14594|17|487	-485	0.48831	0.26119	0.00000	0.03859	0.02073	0.00000	0.37044	0.17872	0.00000
3716	14595|14|454	-449	0.06835	0.26119	0.00000	0.00557	0.02073	0.00000	0.01594	0.17872	0.00000
3717	14596|19|458	-456	-0.03950	-0.03950	0.00000	0.01977	0.01977	0.00000	0.52014	0.52014	0.00000
3720	14598|8|372	-370	0.08107	0.00361	0.00000	0.07644	0.01669	0.00000	0.19239	0.16183	0.00000
3721	14599|13|472	-470	-0.07385	0.00361	0.00000	-0.04305	0.01669	0.00000	0.13126	0.16183	0.00000
3722	1460|9|434	-432	-0.03274	0.07442	0.00000	-0.00187	0.02762	0.00000	0.51620	0.29816	0.00000
3723	14601|14|450	-448	0.15097	0.07442	0.00000	0.04869	0.02762	0.00000	0.14242	0.29816	0.00000
3727	14606|17|432	-430	0.63874	0.63874	0.00000	0.68737	0.68737	0.00000	0.55593	0.55593	0.00000
3729	14608|30|406	-404	-0.46931	-0.46931	0.00000	-1.18750	-1.18750	0.00000	0.53449	0.53449	0.00000
3732	14610|22|410	-408	0.05346	0.05346	0.00000	0.00490	0.00490	0.00000	0.00593	0.00593	0.00000
3735	14615|13|476	-474	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.91717	0.91717	0.00000
3741	1462|11|548	-546	-0.04408	-0.04408	0.00000	-0.00187	-0.00187	0.00000	-0.01733	-0.01733	0.00000
3742	14621|11|345	-332	-0.01065	-0.01065	0.00000	-0.00051	-0.00051	0.00000	0.02024	0.02024	0.00000
3745	14624|15|462	-445	-0.00412	-0.00412	0.00000	-0.00017	-0.00017	0.00000	0.03248	0.03248	0.00000
3746	14625|11|452	-450	-0.01411	-0.01411	0.00000	-0.00062	-0.00062	0.00000	0.29912	0.29912	0.00000
3749	14628|9|482	-480	0.08431	0.14777	0.00000	0.00575	0.00709	0.00000	0.27975	0.10582	0.00000
3750	14629|11|485	-456	0.18728	0.14777	0.00000	0.00793	0.00709	0.00000	-0.00248	0.10582	0.00000
3753	14630|14|365	-363	-0.02192	-0.02192	0.00000	-0.00190	-0.00190	0.00000	-0.01335	-0.01335	0.00000
3757	14636|23|519	-517	0.67978	0.67978	0.00000	0.68199	0.68199	0.00000	0.51287	0.51287	0.00000
3759	1464|16|440	-438	-0.05549	-0.05969	0.00000	-0.00342	-0.00449	0.00000	0.20945	0.12635	0.00000
3760	14640|15|504	-502	-0.06388	-0.05969	0.00000	-0.00555	-0.00449	0.00000	0.04324	0.12635	0.00000
3761	14641|12|527	-525	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00774	0.00774	0.00000
3764	14647|11|417	-415	0.31821	0.31821	0.00000	0.35174	0.35174	0.00000	0.58478	0.58478	0.00000
3765	14648|18|461	-459	0.32150	0.22734	0.00000	0.10062	0.18142	0.00000	0.07068	0.20413	0.00000
3769	14650|19|406	-404	0.06824	0.22734	0.00000	0.31795	0.18142	0.00000	0.42963	0.20413	0.00000
3770	14651|27|565	-525	0.08333	0.09735	0.00000	0.07407	0.08653	0.00000	0.25688	0.23499	0.00000
3772	14652|17|435	-433	0.10999	0.09735	0.00000	0.09777	0.08653	0.00000	0.21523	0.23499	0.00000
3775	14656|20|462	-444	0.09366	-0.00476	0.00000	0.34534	0.10227	0.00000	0.46260	0.14353	0.00000
3776	14657|11|458	-456	-0.04695	-0.00476	0.00000	-0.00190	0.10227	0.00000	0.00679	0.14353	0.00000
3779	14660|9|334	-332	-0.06091	-0.06091	0.00000	-0.02190	-0.02190	0.00000	0.04567	0.04567	0.00000
3784	14667|16|434	-429	0.29508	0.29508	0.00000	0.15365	0.15365	0.00000	0.16187	0.16187	0.00000
3786	14673|18|407	-405	0.66488	0.30909	0.00000	0.17231	0.08186	0.00000	0.56283	0.28274	0.00000
3787	14675|12|541	-539	-0.01879	0.30909	0.00000	-0.00150	0.08186	0.00000	0.02462	0.28274	0.00000
3789	1468|12|401	-399	0.23041	0.23041	0.00000	0.08793	0.08793	0.00000	0.05135	0.05135	0.00000
3790	14681|12|495	-493	0.02953	0.02953	0.00000	0.00542	0.00542	0.00000	0.11102	0.11102	0.00000
3792	14683|11|492	-490	0.11885	0.18843	0.00000	0.05933	0.05199	0.00000	0.46652	0.29508	0.00000
3793	14685|12|453	-451	0.26250	0.18843	0.00000	0.04418	0.05199	0.00000	0.11259	0.29508	0.00000
3795	14687|16|535	-522	0.15225	0.15225	0.00000	0.04886	0.04886	0.00000	0.31509	0.31509	0.00000
3796	14688|10|416	-414	0.39729	0.39729	0.00000	0.04299	0.04299	0.00000	0.09445	0.09445	0.00000
3798	14690|12|502	-500	0.33044	0.33044	0.00000	0.11671	0.11671	0.00000	0.19149	0.19149	0.00000
3801	14692|11|363	-361	-0.05994	-0.05994	0.00000	-0.00263	-0.00263	0.00000	-0.01036	-0.01036	0.00000
3803	14694|13|518	-442	0.26718	0.09600	0.00000	0.20795	0.09226	0.00000	0.36052	0.25776	0.00000
3804	14695|23|504	-473	-0.04288	0.09600	0.00000	-0.00161	0.09226	0.00000	0.17440	0.25776	0.00000
3808	147|16|491	-489	-0.05418	0.11771	0.00000	-0.00686	0.08456	0.00000	0.00410	0.15677	0.00000
3809	14700|19|472	-470	0.33366	0.11771	0.00000	0.19942	0.08456	0.00000	0.34858	0.15677	0.00000
3810	14704|15|388	-386	-0.00498	0.12678	0.00000	-0.00194	0.07727	0.00000	0.23979	0.23979	0.00000
3811	14705|10|434	-432	0.26606	0.12678	0.00000	0.16101	0.07727	0.00000	-nan	0.23979	0.00000
3814	14709|12|505	-472	0.97148	0.97148	0.00000	0.78273	0.78273	0.00000	0.64216	0.64216	0.00000
3821	14716|14|485	-483	-0.18239	-0.18239	0.00000	-0.20863	-0.20863	0.00000	0.46026	0.46026	0.00000
3830	14722|12|450	-448	0.06215	0.06215	0.00000	0.01364	0.01364	0.00000	0.01099	0.01099	0.00000
3838	14738|19|439	-437	-0.14035	-0.14035	0.00000	-0.15715	-0.15715	0.00000	-0.29305	-0.29305	0.00000
3839	14739|19|509	-493	0.36943	0.36943	0.00000	0.31578	0.31578	0.00000	0.42890	0.42890	0.00000
3842	14741|15|531	-529	-0.04695	-0.02255	0.00000	-0.00190	-0.00091	0.00000	0.02798	0.01746	0.00000
3843	14742|26|420	-418	0.00000	-0.02255	0.00000	0.00000	-0.00091	0.00000	0.00774	0.01746	0.00000
3844	14744|11|514	-463	1.00000	0.69077	0.00000	0.45070	0.29993	0.00000	0.68077	0.72651	0.00000
3845	14745|28|603	-570	-0.14179	0.69077	0.00000	-0.10599	0.29993	0.00000	0.84967	0.72651	0.00000
3846	14747|12|489	-486	0.95215	0.53289	0.00000	0.81092	0.43783	0.00000	0.67981	0.36829	0.00000
3847	14748|19|476	-474	-0.15686	0.53289	0.00000	-0.17595	0.43783	0.00000	-0.14421	0.36829	0.00000
3848	1475|9|425	-421	0.50138	0.50138	0.00000	0.29970	0.29970	0.00000	0.38315	0.38315	0.00000
3853	14756|11|543	-530	0.65731	0.65731	0.00000	0.45801	0.45801	0.00000	0.47425	0.47425	0.00000
3854	1476|13|465	-452	0.94874	0.94874	0.00000	0.78041	0.78041	0.00000	0.64194	0.64194	0.00000
3856	14762|12|445	-443	0.92218	0.92218	0.00000	0.71734	0.71734	0.00000	0.47061	0.47061	0.00000
3858	14765|17|425	-423	-0.00845	-0.00845	0.00000	-0.00035	-0.00035	0.00000	0.00706	0.00706	0.00000
3860	14768|13|493	-491	0.39605	0.22143	0.00000	0.03889	0.02293	0.00000	0.04854	0.23763	0.00000
3861	1477|13|483	-481	-0.01926	0.22143	0.00000	0.00093	0.02293	0.00000	0.49826	0.23763	0.00000
3862	14771|11|464	-462	-0.05733	-0.05733	0.00000	-0.00700	-0.00700	0.00000	0.05342	0.05342	0.00000
3869	14779|14|481	-479	-0.01658	-0.01658	0.00000	-0.00313	-0.00313	0.00000	0.04686	0.04686	0.00000
3873	1478|19|540	-503	-0.08221	-0.08221	0.00000	-0.00704	-0.00704	0.00000	0.13198	0.13198	0.00000
3877	14783|9|492	-490	-0.12446	-0.12446	0.00000	-0.19888	-0.19888	0.00000	0.17644	0.17644	0.00000
3880	14787|12|519	-517	0.12665	0.12665	0.00000	0.27061	0.27061	0.00000	0.60101	0.60101	0.00000
3881	14788|14|395	-393	-0.02052	0.17532	0.00000	0.43400	0.34818	0.00000	0.20427	0.47740	0.00000
3884	14789|10|436	-434	0.31823	0.17532	0.00000	0.28556	0.34818	0.00000	0.67670	0.47740	0.00000
3885	1479|14|475	-473	-0.05994	-0.02752	0.00000	-0.00406	-0.00187	0.00000	-0.01239	-0.00150	0.00000
3886	14790|17|530	-527	0.00000	-0.02752	0.00000	0.00000	-0.00187	0.00000	0.00774	-0.00150	0.00000
3890	14795|16|455	-453	0.07766	0.07766	0.00000	0.07589	0.07589	0.00000	0.14931	0.14931	0.00000
3901	14804|8|371	-369	0.12684	0.05397	0.00000	0.06014	0.02433	0.00000	-nan	0.14298	0.00000
3902	14806|14|465	-463	0.00490	0.05397	0.00000	0.00021	0.02433	0.00000	0.14298	0.14298	0.00000
3905	1481|9|451	-449	-0.00249	-0.00249	0.00000	0.01144	0.01144	0.00000	0.70208	0.70208	0.00000
3906	14810|17|487	-485	0.62219	0.66011	0.00000	0.17044	0.23259	0.00000	0.49501	0.53349	0.00000
3907	14811|12|533	-531	0.69319	0.66011	0.00000	0.28681	0.23259	0.00000	0.56707	0.53349	0.00000
3908	14814|14|537	-504	0.38095	0.38095	0.00000	0.12903	0.12903	0.00000	0.13636	0.13636	0.00000
3911	14818|12|457	-455	-0.04408	-0.04408	0.00000	-0.00187	-0.00187	0.00000	0.01271	0.01271	0.00000
3912	1482|16|461	-459	0.77596	0.83415	0.00000	0.14743	0.46391	0.00000	0.57124	0.56976	0.00000
3914	14820|12|474	-472	0.89751	0.83415	0.00000	0.80852	0.46391	0.00000	0.56814	0.56976	0.00000
3915	14821|14|390	-388	0.33352	0.33352	0.00000	0.15371	0.15371	0.00000	0.50185	0.50185	0.00000
3918	14824|14|435	-433	0.16452	0.04460	0.00000	0.14533	0.07609	0.00000	0.53109	0.31634	0.00000
3919	14825|21|466	-464	-0.09713	0.04460	0.00000	-0.00573	0.07609	0.00000	0.06254	0.31634	0.00000
3922	14829|13|513	-442	0.81159	0.45910	0.00000	0.81652	0.43879	0.00000	0.88169	0.51078	0.00000
3923	1483|12|461	-459	0.06850	0.45910	0.00000	0.02023	0.43879	0.00000	0.09977	0.51078	0.00000
3928	14837|32|530	-528	-0.09589	-0.09589	0.00000	-0.10358	-0.10358	0.00000	0.24830	0.24830	0.00000
3929	14838|9|494	-492	0.50054	0.50054	0.00000	0.27145	0.27145	0.00000	0.36918	0.36918	0.00000
3934	14845|15|544	-542	0.92590	0.92590	0.00000	0.81163	0.81163	0.00000	0.58604	0.58604	0.00000
3938	14852|17|456	-454	-0.09448	0.30158	0.00000	-0.10166	0.00439	0.00000	0.00691	0.11444	0.00000
3940	14853|12|452	-450	0.60103	0.30158	0.00000	0.08457	0.00439	0.00000	0.19573	0.11444	0.00000
3943	14857|16|373	-371	0.33211	0.33211	0.00000	0.59697	0.59697	0.00000	0.81725	0.81725	0.00000
3945	14859|15|446	-444	1.00000	1.00000	0.00000	0.26230	0.26230	0.00000	0.59014	0.59014	0.00000
3948	14862|16|451	-449	0.40260	0.40260	0.00000	0.03833	0.03833	0.00000	0.04854	0.04854	0.00000
3950	14866|25|529	-527	-0.10753	-0.10753	0.00000	-0.11727	-0.11727	0.00000	0.07476	0.07476	0.00000
3953	14873|11|413	-411	0.12621	0.12621	0.00000	0.00754	0.00754	0.00000	-nan	-nan	0.00000
3955	14875|10|479	-435	0.06154	0.06154	0.00000	0.00658	0.00658	0.00000	0.24395	0.24395	0.00000
