# Population fc	G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G23,G24
# Population pl	PL01,PL02,PL03,PL04,PL05,PL06,PL07,PL08,PL09,PL10
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
18000	fc	pl	NC_036842.1	26287096	0.01942	0.12596	0.00000	0.13684	0.09596	0.00000	0.26461	0.12489	0.00000
18002	fc	pl	NC_036842.1	26335620	0.19794	0.15583	0.00000	0.09884	0.12737	0.00000	0.21004	0.15875	0.00000
18013	fc	pl	NC_036842.1	26441266	0.06847	0.23532	0.00000	0.01262	0.20959	0.00000	0.00728	0.23828	0.00000
18019	fc	pl	NC_036842.1	26482699	1.00000	0.25327	0.00000	1.00000	0.22922	0.00000	0.98991	0.25509	0.00000
18030	fc	pl	NC_036842.1	26579892	-0.06780	0.22016	0.00000	-0.07264	0.20337	0.00000	-0.05461	0.22744	0.00000
18046	fc	pl	NC_036842.1	26776440	-0.05762	-0.00141	0.00000	-0.05090	-0.00428	0.00000	0.07004	0.04170	0.00000
18047	fc	pl	NC_036842.1	26776454	-0.04323	-0.00142	0.00000	-0.04492	-0.00429	0.00000	-0.07816	0.04169	0.00000
18054	fc	pl	NC_036842.1	26888481	-0.05814	-0.03330	0.00000	-0.06139	-0.03989	0.00000	0.03143	0.00347	0.00000
18069	fc	pl	NC_036842.1	27064577	-0.08815	0.03512	0.00000	-0.10730	0.00511	0.00000	-0.19872	0.01699	0.00000
18080	fc	pl	NC_036842.1	27216336	0.05927	0.06712	0.00000	0.00299	0.03133	0.00000	0.06751	0.04634	0.00000
18081	fc	pl	NC_036842.1	27216772	0.14220	0.06713	0.00000	0.11417	0.03133	0.00000	0.05259	0.04637	0.00000
18086	fc	pl	NC_036842.1	27267159	0.30750	0.06701	0.00000	0.17238	0.03105	0.00000	0.20902	0.04861	0.00000
18087	fc	pl	NC_036842.1	27267286	-0.01681	0.06701	0.00000	-0.00075	0.03105	0.00000	-0.00840	0.04861	0.00000
18096	fc	pl	NC_036842.1	27346241	-0.04366	0.06829	0.00000	-0.03266	0.02926	0.00000	0.04054	0.04893	0.00000
18100	fc	pl	NC_036842.1	27400494	-0.09649	0.07427	0.00000	-0.09706	0.02984	0.00000	0.01273	0.04960	0.00000
18102	fc	pl	NC_036842.1	27414456	0.00695	0.07681	0.00000	0.00538	0.03054	0.00000	0.00469	0.05014	0.00000
18103	fc	pl	NC_036842.1	27414361	-0.01681	0.07679	0.00000	-0.00075	0.03053	0.00000	-0.00840	0.05014	0.00000
18112	fc	pl	NC_036842.1	27530848	0.05576	0.11453	0.00000	0.00577	0.04922	0.00000	0.00905	0.06578	0.00000
18113	fc	pl	NC_036842.1	27530693	-0.01681	0.11446	0.00000	-0.00075	0.04918	0.00000	0.00195	0.06574	0.00000
18115	fc	pl	NC_036842.1	27545726	0.47020	0.12178	0.00000	0.30736	0.05384	0.00000	0.47368	0.06985	0.00000
18119	fc	pl	NC_036842.1	27563756	0.24279	0.13093	0.00000	0.05282	0.06020	0.00000	0.07639	0.07551	0.00000
18120	fc	pl	NC_036842.1	27563793	0.25581	0.13095	0.00000	0.06748	0.06022	0.00000	0.02289	0.07552	0.00000
18137	fc	pl	NC_036842.1	27790133	0.55591	0.32657	0.00000	0.56254	0.24317	0.00000	0.54989	0.25006	0.00000
18151	fc	pl	NC_036842.1	27990101	0.34910	0.31097	0.00000	0.13287	0.20377	0.00000	0.16176	0.22557	0.00000
18157	fc	pl	NC_036842.1	28142074	-0.03274	0.19170	0.00000	-0.00187	0.11648	0.00000	0.01986	0.15004	0.00000
18160	fc	pl	NC_036842.1	28158785	0.60727	0.17792	0.00000	0.45482	0.10705	0.00000	0.51454	0.14277	0.00000
18164	fc	pl	NC_036842.1	28218007	0.07336	0.12634	0.00000	0.01829	0.07006	0.00000	-0.00386	0.11629	0.00000
18181	fc	pl	NC_036842.1	28377332	0.03214	0.01538	0.00000	-0.00236	-0.01599	0.00000	-0.01904	0.06864	0.00000
18185	fc	pl	NC_036842.1	28405855	-0.08340	0.00710	0.00000	-0.15118	-0.02234	0.00000	-0.03766	0.06765	0.00000
18186	fc	pl	NC_036842.1	28405849	-0.08451	0.00710	0.00000	-0.05565	-0.02234	0.00000	0.21000	0.06765	0.00000
18194	fc	pl	NC_036842.1	28473992	-0.03105	0.00067	0.00000	-0.04540	-0.02543	0.00000	-0.09624	0.07299	0.00000
18198	fc	pl	NC_036842.1	28483402	-0.09400	0.00118	0.00000	-0.06643	-0.02456	0.00000	0.03899	0.07444	0.00000
18207	fc	pl	NC_036842.1	28525661	0.04712	0.00675	0.00000	0.00260	-0.01710	0.00000	0.06747	0.08252	0.00000
18208	fc	pl	NC_036842.1	28525515	-0.05994	0.00672	0.00000	-0.06348	-0.01714	0.00000	-0.06595	0.08249	0.00000
18211	fc	pl	NC_036842.1	28568819	0.12621	0.01773	0.00000	0.00754	-0.00342	0.00000	0.29339	0.09291	0.00000
18216	fc	pl	NC_036842.1	28572311	-0.07561	0.01884	0.00000	-0.07528	-0.00205	0.00000	0.18992	0.09383	0.00000
18239	fc	pl	NC_036842.1	28712512	-0.05499	0.08535	0.00000	-0.00699	0.08051	0.00000	-0.00274	0.13497	0.00000
18249	fc	pl	NC_036842.1	28795119	-0.06084	0.12931	0.00000	-0.06480	0.13439	0.00000	-0.09037	0.15617	0.00000
18250	fc	pl	NC_036842.1	28795352	0.77674	0.12942	0.00000	0.80366	0.13452	0.00000	0.73142	0.15622	0.00000
18254	fc	pl	NC_036842.1	28798541	-0.01492	0.13094	0.00000	-0.00070	0.13635	0.00000	-0.00838	0.15692	0.00000
18289	fc	pl	NC_036842.1	29264411	0.08397	0.20777	0.00000	0.00758	0.18108	0.00000	0.00581	0.18101	0.00000
18298	fc	pl	NC_036842.1	29420438	0.27165	0.26702	0.00000	0.49090	0.25749	0.00000	0.47355	0.25349	0.00000
18299	fc	pl	NC_036842.1	29420392	0.44847	0.26700	0.00000	0.32008	0.25746	0.00000	0.36748	0.25347	0.00000
18303	fc	pl	NC_036842.1	29463114	-0.01492	0.28827	0.00000	-0.00070	0.28232	0.00000	0.00163	0.27622	0.00000
18308	fc	pl	NC_036842.1	29476252	0.45350	0.29636	0.00000	0.37473	0.29158	0.00000	0.32290	0.28468	0.00000
18324	fc	pl	NC_036842.1	29759707	0.81811	0.72919	0.00000	0.89023	0.77585	0.00000	0.85871	0.73942	0.00000
18325	fc	pl	NC_036842.1	29759631	0.93947	0.72912	0.00000	1.00000	0.77577	0.00000	0.93019	0.73935	0.00000
18339	fc	pl	NC_036842.1	30011962	0.65634	0.51175	0.00000	0.64988	0.53738	0.00000	0.57421	0.52277	0.00000
18340	fc	pl	NC_036842.1	30011923	0.65546	0.51183	0.00000	0.71308	0.53747	0.00000	0.75571	0.52286	0.00000
18353	fc	pl	NC_036842.1	30197672	-0.05487	0.12791	0.00000	-0.06181	0.13106	0.00000	-0.07002	0.13571	0.00000
18362	fc	pl	NC_036842.1	30348281	0.02559	0.06825	0.00000	0.00119	0.06918	0.00000	0.01223	0.09386	0.00000
18363	fc	pl	NC_036842.1	30348443	-0.02179	0.06827	0.00000	-0.00102	0.06920	0.00000	0.00386	0.09390	0.00000
18365	fc	pl	NC_036842.1	30356510	-0.06450	0.06912	0.00000	-0.07429	0.07015	0.00000	-0.08012	0.09620	0.00000
18371	fc	pl	NC_036842.1	30420785	0.00444	0.07914	0.00000	0.00041	0.08114	0.00000	0.02678	0.11928	0.00000
18373	fc	pl	NC_036842.1	30474697	-0.01681	0.08866	0.00000	-0.00075	0.09156	0.00000	0.00195	0.14147	0.00000
18375	fc	pl	NC_036842.1	30483026	0.75089	0.09026	0.00000	0.76914	0.09330	0.00000	0.77427	0.14510	0.00000
18388	fc	pl	NC_036842.1	30565394	-0.17333	0.10530	0.00000	-0.19053	0.10964	0.00000	0.37543	0.17967	0.00000
18395	fc	pl	NC_036842.1	30598485	-0.01201	0.11412	0.00000	-0.00321	0.11894	0.00000	-0.00625	0.19461	0.00000
18415	fc	pl	NC_036842.1	30891238	0.77671	0.53836	0.00000	0.84767	0.55000	0.00000	0.85400	0.54524	0.00000
18418	fc	pl	NC_036842.1	30911389	0.12797	0.55965	0.00000	0.03915	0.57237	0.00000	-0.03649	0.56540	0.00000
18431	fc	pl	NC_036842.1	31098890	0.91046	0.56888	0.00000	0.92318	0.59550	0.00000	0.92315	0.61304	0.00000
18441	fc	pl	NC_036842.1	31215898	0.74612	0.43137	0.00000	0.87569	0.45371	0.00000	0.86641	0.49219	0.00000
18442	fc	pl	NC_036842.1	31215772	0.74820	0.43153	0.00000	0.75582	0.45388	0.00000	0.74645	0.49235	0.00000
18453	fc	pl	NC_036842.1	31311052	0.30349	0.31357	0.00000	0.28292	0.32331	0.00000	0.34861	0.36973	0.00000
18454	fc	pl	NC_036842.1	31311175	-0.08230	0.31343	0.00000	-0.10860	0.32315	0.00000	0.19413	0.36957	0.00000
18455	fc	pl	NC_036842.1	31325586	0.73572	0.29702	0.00000	0.91820	0.30438	0.00000	0.81907	0.35118	0.00000
18456	fc	pl	NC_036842.1	31325543	-0.06594	0.29707	0.00000	-0.09182	0.30443	0.00000	-0.01758	0.35124	0.00000
18458	fc	pl	NC_036842.1	31326528	-0.03435	0.29596	0.00000	-0.00185	0.30316	0.00000	0.14824	0.34998	0.00000
18470	fc	pl	NC_036842.1	31411286	0.01459	0.20888	0.00000	0.00134	0.20130	0.00000	0.00092	0.24586	0.00000
18472	fc	pl	NC_036842.1	31430889	0.30084	0.19132	0.00000	0.14142	0.18038	0.00000	0.22498	0.22339	0.00000
18475	fc	pl	NC_036842.1	31490471	-0.00322	0.14452	0.00000	-0.00036	0.12448	0.00000	0.00387	0.16123	0.00000
18481	fc	pl	NC_036842.1	31618216	0.01459	0.08180	0.00000	0.00134	0.05140	0.00000	0.00092	0.07430	0.00000
18482	fc	pl	NC_036842.1	31618636	-0.01681	0.08168	0.00000	-0.00075	0.05126	0.00000	-0.00840	0.07413	0.00000
18487	fc	pl	NC_036842.1	31643997	0.27719	0.07488	0.00000	0.10766	0.04397	0.00000	0.17957	0.06489	0.00000
18489	fc	pl	NC_036842.1	31692813	-0.01492	0.06322	0.00000	-0.00070	0.03201	0.00000	0.00163	0.05032	0.00000
18528	fc	pl	NC_036842.1	32080279	-0.01834	0.03707	0.00000	-0.00078	0.00756	0.00000	0.00221	0.02539	0.00000
18531	fc	pl	NC_036842.1	32126694	-0.03627	0.04988	0.00000	-0.02461	0.01146	0.00000	0.03060	0.02978	0.00000
18542	fc	pl	NC_036842.1	32234432	0.25581	0.09221	0.00000	0.06748	0.03260	0.00000	0.04481	0.05648	0.00000
18546	fc	pl	NC_036842.1	32269117	0.00000	0.10917	0.00000	0.00000	0.04420	0.00000	0.04430	0.07193	0.00000
18554	fc	pl	NC_036842.1	32358392	-0.10769	0.16933	0.00000	-0.12281	0.09740	0.00000	0.02010	0.13872	0.00000
18562	fc	pl	NC_036842.1	32410979	0.08861	0.21154	0.00000	0.02373	0.14125	0.00000	-0.00942	0.18945	0.00000
18571	fc	pl	NC_036842.1	32513218	0.14081	0.29877	0.00000	0.02288	0.24206	0.00000	0.38572	0.29017	0.00000
18572	fc	pl	NC_036842.1	32513354	0.46908	0.29888	0.00000	0.37676	0.24220	0.00000	0.33483	0.29029	0.00000
18578	fc	pl	NC_036842.1	32631521	0.15532	0.39632	0.00000	0.15921	0.36658	0.00000	0.21695	0.39493	0.00000
18579	fc	pl	NC_036842.1	32631617	0.45857	0.39640	0.00000	0.37220	0.36669	0.00000	0.33933	0.39501	0.00000
18582	fc	pl	NC_036842.1	32669628	-0.06745	0.42796	0.00000	-0.07609	0.40819	0.00000	0.06162	0.42861	0.00000
18584	fc	pl	NC_036842.1	32678028	0.18999	0.43483	0.00000	0.14694	0.41730	0.00000	0.22318	0.43601	0.00000
18593	fc	pl	NC_036842.1	32747697	1.00000	0.48631	0.00000	1.00000	0.48680	0.00000	1.00000	0.49332	0.00000
18594	fc	pl	NC_036842.1	32747747	0.46264	0.48634	0.00000	0.36989	0.48685	0.00000	0.35685	0.49335	0.00000
18599	fc	pl	NC_036842.1	32795650	-0.03556	0.51207	0.00000	-0.02686	0.52360	0.00000	-0.06279	0.52431	0.00000
18606	fc	pl	NC_036842.1	32827620	0.76540	0.52279	0.00000	0.80308	0.54048	0.00000	0.66126	0.53882	0.00000
18611	fc	pl	NC_036842.1	32829147	0.53859	0.52315	0.00000	0.61791	0.54110	0.00000	0.66328	0.53935	0.00000
18614	fc	pl	NC_036842.1	32877981	0.73639	0.52689	0.00000	0.74675	0.55155	0.00000	0.74998	0.54877	0.00000
18615	fc	pl	NC_036842.1	32893790	0.76540	0.52462	0.00000	0.80308	0.55063	0.00000	0.71657	0.54811	0.00000
18616	fc	pl	NC_036842.1	32893764	0.79787	0.52462	0.00000	1.00000	0.55063	0.00000	1.00000	0.54812	0.00000
18624	fc	pl	NC_036842.1	32939843	1.00000	0.50951	0.00000	1.00000	0.53671	0.00000	0.97879	0.53663	0.00000
18629	fc	pl	NC_036842.1	32958747	0.75089	0.49985	0.00000	0.76914	0.52646	0.00000	0.74368	0.52799	0.00000
18632	fc	pl	NC_036842.1	32967027	-0.02672	0.49535	0.00000	0.31468	0.52171	0.00000	0.49270	0.52384	0.00000
18633	fc	pl	NC_036842.1	33010157	0.05332	0.46630	0.00000	0.00281	0.48810	0.00000	0.06974	0.49549	0.00000
18639	fc	pl	NC_036842.1	33046895	0.66236	0.43768	0.00000	0.68987	0.45312	0.00000	0.57361	0.46606	0.00000
18642	fc	pl	NC_036842.1	33066669	-0.01834	0.42253	0.00000	-0.00078	0.43364	0.00000	0.00221	0.44987	0.00000
18648	fc	pl	NC_036842.1	33151153	0.41176	0.37279	0.00000	0.24779	0.35947	0.00000	0.37238	0.39088	0.00000
18649	fc	pl	NC_036842.1	33151342	0.02238	0.37273	0.00000	-0.00343	0.35934	0.00000	0.10298	0.39078	0.00000
18668	fc	pl	NC_036842.1	33385521	0.34601	0.40438	0.00000	0.14957	0.34065	0.00000	0.23144	0.38349	0.00000
18669	fc	pl	NC_036842.1	33385592	1.00000	0.40437	0.00000	1.00000	0.34064	0.00000	1.00000	0.38347	0.00000
18679	fc	pl	NC_036842.1	33464953	-0.02787	0.36187	0.00000	-0.00136	0.30341	0.00000	0.04908	0.33973	0.00000
18686	fc	pl	NC_036842.1	33576011	0.32394	0.23821	0.00000	0.21024	0.19700	0.00000	0.18320	0.22640	0.00000
18700	fc	pl	NC_036842.1	33699493	-0.04032	0.09686	0.00000	-0.00129	0.07879	0.00000	0.09171	0.10257	0.00000
18706	fc	pl	NC_036842.1	33751533	0.00693	0.05942	0.00000	0.00214	0.04690	0.00000	-0.00187	0.06788	0.00000
18723	fc	pl	NC_036842.1	33958460	0.02011	0.04577	0.00000	-0.00289	0.02201	0.00000	-0.01137	0.04319	0.00000
18724	fc	pl	NC_036842.1	33958445	-0.01681	0.04577	0.00000	-0.00075	0.02201	0.00000	-0.00840	0.04319	0.00000
18740	fc	pl	NC_036842.1	34065826	0.16909	0.05978	0.00000	0.05083	0.02872	0.00000	0.08147	0.06288	0.00000
18743	fc	pl	NC_036842.1	34081588	-0.01834	0.06082	0.00000	-0.00078	0.02914	0.00000	0.00221	0.06536	0.00000
18756	fc	pl	NC_036842.1	34155529	0.17078	0.06311	0.00000	0.06047	0.02956	0.00000	0.01226	0.07472	0.00000
18758	fc	pl	NC_036842.1	34155857	-0.00458	0.06311	0.00000	-0.00484	0.02955	0.00000	0.10170	0.07475	0.00000
18760	fc	pl	NC_036842.1	34159998	-0.04882	0.06303	0.00000	-0.00482	0.02944	0.00000	0.00873	0.07509	0.00000
18763	fc	pl	NC_036842.1	34164523	-0.00735	0.06293	0.00000	-0.00178	0.02931	0.00000	-0.00296	0.07542	0.00000
18765	fc	pl	NC_036842.1	34167881	0.50259	0.06284	0.00000	0.31803	0.02920	0.00000	0.52985	0.07566	0.00000
18775	fc	pl	NC_036842.1	34281865	-0.07116	0.05545	0.00000	-0.08180	0.02196	0.00000	0.27470	0.07391	0.00000
18783	fc	pl	NC_036842.1	34352116	0.09078	0.05183	0.00000	0.01866	0.01780	0.00000	0.01083	0.06556	0.00000
18784	fc	pl	NC_036842.1	34351912	0.00175	0.05183	0.00000	-0.00799	0.01781	0.00000	-0.01509	0.06559	0.00000
18786	fc	pl	NC_036842.1	34364891	-0.01033	0.05185	0.00000	-0.00128	0.01751	0.00000	0.01927	0.06391	0.00000
18795	fc	pl	NC_036842.1	34529695	-0.00735	0.07598	0.00000	-0.00178	0.03198	0.00000	-0.01096	0.06442	0.00000
18796	fc	pl	NC_036842.1	34529807	-0.08457	0.07601	0.00000	-0.15986	0.03200	0.00000	-0.05531	0.06445	0.00000
18800	fc	pl	NC_036842.1	34578749	0.35288	0.08589	0.00000	0.22217	0.03937	0.00000	0.20857	0.07706	0.00000
18807	fc	pl	NC_036842.1	34756340	-0.01033	0.07079	0.00000	-0.00128	0.03754	0.00000	0.14527	0.18338	0.00000
18819	fc	pl	NC_036842.1	34895771	0.00948	0.02000	0.00000	-0.00570	0.00754	0.00000	0.53313	0.28061	0.00000
18836	fc	pl	NC_036842.1	35118736	-0.01449	-0.01896	0.00000	-0.01124	-0.01934	0.00000	0.10394	0.11894	0.00000
18851	fc	pl	NC_036842.1	35264827	-0.06481	-0.01435	0.00000	-0.06914	-0.01461	0.00000	0.05460	0.04333	0.00000
18859	fc	pl	NC_036842.1	35375454	-0.01834	-0.00311	0.00000	-0.00078	-0.00585	0.00000	0.00221	0.02872	0.00000
18864	fc	pl	NC_036842.1	35429400	0.04192	0.00332	0.00000	0.00198	-0.00178	0.00000	0.01544	0.02686	0.00000
18869	fc	pl	NC_036842.1	35475610	-0.03332	0.00997	0.00000	-0.00139	0.00170	0.00000	0.06828	0.02608	0.00000
18872	fc	pl	NC_036842.1	35546043	0.02975	0.02435	0.00000	0.01385	0.00767	0.00000	0.00164	0.02634	0.00000
18882	fc	pl	NC_036842.1	35719398	0.15730	0.08081	0.00000	0.04930	0.02844	0.00000	0.02933	0.04199	0.00000
18903	fc	pl	NC_036842.1	35870808	0.09588	0.09739	0.00000	0.01737	0.05037	0.00000	0.02063	0.07738	0.00000
18915	fc	pl	NC_036842.1	35948071	0.11332	0.10271	0.00000	0.04086	0.07048	0.00000	0.08691	0.09555	0.00000
18916	fc	pl	NC_036842.1	35947986	-0.02906	0.10271	0.00000	-0.00135	0.07045	0.00000	0.09247	0.09553	0.00000
18919	fc	pl	NC_036842.1	36026508	0.24153	0.10712	0.00000	0.12399	0.09358	0.00000	0.14696	0.11070	0.00000
18927	fc	pl	NC_036842.1	36165740	0.41736	0.09839	0.00000	0.77823	0.10105	0.00000	0.57755	0.11041	0.00000
18928	fc	pl	NC_036842.1	36178247	-0.01253	0.09683	0.00000	-0.00062	0.09886	0.00000	-0.00764	0.10913	0.00000
18939	fc	pl	NC_036842.1	36290968	0.05332	0.08746	0.00000	0.00281	0.07203	0.00000	0.06751	0.09720	0.00000
18940	fc	pl	NC_036842.1	36290930	-0.02011	0.08746	0.00000	-0.00099	0.07204	0.00000	-0.01468	0.09720	0.00000
18948	fc	pl	NC_036842.1	36325787	0.03697	0.08624	0.00000	0.00182	0.06469	0.00000	0.01979	0.09507	0.00000
18952	fc	pl	NC_036842.1	36385525	0.01459	0.08456	0.00000	0.00134	0.05365	0.00000	0.00092	0.09169	0.00000
18953	fc	pl	NC_036842.1	36385507	0.36364	0.08456	0.00000	0.26519	0.05365	0.00000	0.23879	0.09169	0.00000
18956	fc	pl	NC_036842.1	36402902	0.15578	0.08411	0.00000	0.01215	0.05084	0.00000	0.37715	0.09068	0.00000
18959	fc	pl	NC_036842.1	36432535	-0.01492	0.08263	0.00000	-0.00070	0.04596	0.00000	-0.00909	0.08855	0.00000
18965	fc	pl	NC_036842.1	36589340	0.04712	0.05749	0.00000	0.00260	0.01697	0.00000	0.06332	0.06198	0.00000
18971	fc	pl	NC_036842.1	36628755	0.15706	0.04704	0.00000	0.02593	0.00915	0.00000	0.04682	0.05220	0.00000
18979	fc	pl	NC_036842.1	36697609	-0.03274	0.02967	0.00000	-0.00187	-0.00049	0.00000	0.11638	0.03725	0.00000
18981	fc	pl	NC_036842.1	36732081	-0.04782	0.02197	0.00000	-0.05010	-0.00412	0.00000	-0.04660	0.03086	0.00000
18985	fc	pl	NC_036842.1	36780751	-0.00774	0.01256	0.00000	-0.00448	-0.00804	0.00000	-0.01504	0.02316	0.00000
19008	fc	pl	NC_036842.1	37296194	0.03725	0.27279	0.00000	0.00678	0.22469	0.00000	0.05569	0.25198	0.00000
19011	fc	pl	NC_036842.1	37300238	0.09820	0.27262	0.00000	0.02312	0.22449	0.00000	0.01521	0.25174	0.00000
19012	fc	pl	NC_036842.1	37300221	0.85100	0.27262	0.00000	0.83533	0.22450	0.00000	0.85835	0.25174	0.00000
19015	fc	pl	NC_036842.1	37314353	-0.03954	0.27199	0.00000	-0.01054	0.22376	0.00000	0.07508	0.25088	0.00000
19024	fc	pl	NC_036842.1	37340227	0.62098	0.27054	0.00000	0.41251	0.22219	0.00000	0.47431	0.24906	0.00000
19025	fc	pl	NC_036842.1	37340128	-0.01525	0.27054	0.00000	-0.00083	0.22219	0.00000	-0.02194	0.24907	0.00000
19031	fc	pl	NC_036842.1	37406950	0.48495	0.26473	0.00000	0.42639	0.21644	0.00000	0.39739	0.24282	0.00000
19034	fc	pl	NC_036842.1	37471340	-0.07843	0.25551	0.00000	-0.08410	0.20794	0.00000	-0.02136	0.23410	0.00000
19066	fc	pl	NC_036842.1	38023214	0.37535	0.23125	0.00000	0.27113	0.16325	0.00000	0.23890	0.16384	0.00000
19073	fc	pl	NC_036842.1	38090076	-0.01496	0.21485	0.00000	-0.00174	0.15427	0.00000	0.06177	0.15841	0.00000
19079	fc	pl	NC_036842.1	38118331	0.31825	0.20698	0.00000	0.17888	0.15024	0.00000	0.12952	0.15562	0.00000
19089	fc	pl	NC_036842.1	38246960	0.30820	0.16734	0.00000	0.24626	0.12938	0.00000	0.32363	0.13664	0.00000
19100	fc	pl	NC_036842.1	38329570	0.45350	0.14551	0.00000	0.37473	0.11598	0.00000	0.29483	0.12189	0.00000
19101	fc	pl	NC_036842.1	38329761	-0.00860	0.14547	0.00000	-0.00232	0.11595	0.00000	0.06167	0.12185	0.00000
19104	fc	pl	NC_036842.1	38376666	-0.01120	0.13601	0.00000	-0.01173	0.10940	0.00000	-0.01367	0.11432	0.00000
19105	fc	pl	NC_036842.1	38376889	-0.05115	0.13597	0.00000	-0.00702	0.10937	0.00000	-0.02010	0.11428	0.00000
19110	fc	pl	NC_036842.1	38409357	-0.03435	0.13008	0.00000	-0.00185	0.10487	0.00000	0.06609	0.10934	0.00000
19112	fc	pl	NC_036842.1	38424400	0.32394	0.12773	0.00000	0.21024	0.10300	0.00000	0.16677	0.10728	0.00000
19137	fc	pl	NC_036842.1	38848655	-0.10092	0.07748	0.00000	-0.11214	0.03705	0.00000	-0.10988	0.12485	0.00000
19138	fc	pl	NC_036842.1	38848557	-0.08387	0.07749	0.00000	-0.09150	0.03705	0.00000	0.05425	0.12486	0.00000
19144	fc	pl	NC_036842.1	38877731	-0.04502	0.07649	0.00000	-0.07120	0.03865	0.00000	0.00749	0.12490	0.00000
19149	fc	pl	NC_036842.1	38890870	0.16091	0.07540	0.00000	0.08750	0.03883	0.00000	0.32110	0.12417	0.00000
19153	fc	pl	NC_036842.1	38900805	0.44623	0.07446	0.00000	0.31671	0.03892	0.00000	0.34112	0.12356	0.00000
19163	fc	pl	NC_036842.1	39047421	-0.04295	0.06530	0.00000	-0.00413	0.04583	0.00000	0.00962	0.12214	0.00000
19166	fc	pl	NC_036842.1	39089338	-0.01834	0.07306	0.00000	-0.00078	0.05606	0.00000	0.00221	0.13113	0.00000
19172	fc	pl	NC_036842.1	39154056	-0.06145	0.10082	0.00000	-0.07588	0.08466	0.00000	0.24721	0.15781	0.00000
19179	fc	pl	NC_036842.1	39214760	0.03929	0.14317	0.00000	0.00581	0.12565	0.00000	0.00147	0.19571	0.00000
19180	fc	pl	NC_036842.1	39230011	-0.04195	0.15511	0.00000	-0.00269	0.13708	0.00000	0.23489	0.20577	0.00000
19185	fc	pl	NC_036842.1	39241069	0.10336	0.16449	0.00000	0.00992	0.14609	0.00000	0.02564	0.21386	0.00000
19193	fc	pl	NC_036842.1	39324829	1.00000	0.23984	0.00000	1.00000	0.21905	0.00000	0.97201	0.27692	0.00000
19209	fc	pl	NC_036842.1	39674738	0.02439	0.08754	0.00000	-0.00859	0.08469	0.00000	0.05231	0.09055	0.00000
19210	fc	pl	NC_036842.1	39674763	0.02559	0.08754	0.00000	0.00119	0.08469	0.00000	-0.00483	0.09055	0.00000
19211	fc	pl	NC_036842.1	39677178	0.01647	0.08785	0.00000	0.00084	0.08522	0.00000	0.01223	0.09098	0.00000
19217	fc	pl	NC_036842.1	39844912	-0.04923	0.15395	0.00000	-0.01255	0.15805	0.00000	-0.02118	0.16414	0.00000
19218	fc	pl	NC_036842.1	39844851	0.20450	0.15393	0.00000	0.30746	0.15803	0.00000	0.24453	0.16411	0.00000
19224	fc	pl	NC_036842.1	39919107	0.31443	0.17995	0.00000	0.33208	0.17795	0.00000	0.32173	0.18964	0.00000
19225	fc	pl	NC_036842.1	39919152	0.63604	0.17996	0.00000	0.58366	0.17796	0.00000	0.58487	0.18965	0.00000
19234	fc	pl	NC_036842.1	40009299	0.10687	0.19388	0.00000	0.02804	0.17972	0.00000	0.21766	0.19874	0.00000
19241	fc	pl	NC_036842.1	40063023	-0.00781	0.19678	0.00000	-0.00595	0.17544	0.00000	-0.02232	0.19757	0.00000
19246	fc	pl	NC_036842.1	40088435	0.28391	0.19798	0.00000	0.29209	0.17356	0.00000	0.26546	0.19680	0.00000
19247	fc	pl	NC_036842.1	40088339	0.05053	0.19797	0.00000	0.04693	0.17357	0.00000	0.01993	0.19680	0.00000
19261	fc	pl	NC_036842.1	40201023	0.09066	0.20069	0.00000	0.01404	0.16644	0.00000	0.17956	0.19325	0.00000
19262	fc	pl	NC_036842.1	40207072	0.77829	0.20041	0.00000	0.68916	0.16583	0.00000	0.68325	0.19283	0.00000
19263	fc	pl	NC_036842.1	40206949	0.02059	0.20041	0.00000	0.00117	0.16585	0.00000	-0.02371	0.19284	0.00000
19265	fc	pl	NC_036842.1	40225627	0.04730	0.19903	0.00000	0.01155	0.16362	0.00000	0.06132	0.19117	0.00000
19282	fc	pl	NC_036842.1	40498844	-0.00434	0.02413	0.00000	-0.00405	0.01034	0.00000	0.00602	0.06192	0.00000
19283	fc	pl	NC_036842.1	40498892	-0.08387	0.02410	0.00000	-0.09150	0.01032	0.00000	-0.00712	0.06190	0.00000
19302	fc	pl	NC_036842.1	40690544	0.03704	-0.02486	0.00000	-0.05882	-0.03039	0.00000	0.04899	0.04609	0.00000
19303	fc	pl	NC_036842.1	40690657	-0.06049	-0.02486	0.00000	-0.02159	-0.03038	0.00000	0.10986	0.04609	0.00000
19319	fc	pl	NC_036842.1	40923642	-0.01259	-0.00980	0.00000	-0.00054	-0.00649	0.00000	-0.00000	0.02692	0.00000
19351	fc	pl	NC_036842.1	41296339	0.06580	0.04391	0.00000	0.01046	0.02720	0.00000	0.02597	0.08641	0.00000
19352	fc	pl	NC_036842.1	41296405	0.07962	0.04390	0.00000	0.10036	0.02720	0.00000	0.16356	0.08640	0.00000
19360	fc	pl	NC_036842.1	41331490	0.08524	0.03930	0.00000	0.00464	0.02576	0.00000	0.23443	0.08017	0.00000
