# Population lc	G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G23,G24
# Population pl	PL01,PL02,PL03,PL04,PL05,PL06,PL07,PL08,PL09,PL10
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
4632	lc	pl	15730|13|481	-479	0.37053	0.37053	0.00000	0.34307	0.34307	0.00000	0.31897	0.31897	0.00000
4638	lc	pl	15739|15|494	-487	0.90038	0.90038	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
4640	lc	pl	15741|22|505	-503	-0.03850	-0.03850	0.00000	-0.00904	-0.00904	0.00000	0.01805	0.01805	0.00000
4643	lc	pl	15743|18|477	-475	0.56563	0.41793	0.00000	0.32421	0.19779	0.00000	0.35896	0.25818	0.00000
4644	lc	pl	15744|9|442	-440	0.23211	0.41793	0.00000	0.03874	0.19779	0.00000	0.13139	0.25818	0.00000
4651	lc	pl	15749|22|469	-467	0.09353	0.17586	0.00000	0.02022	0.08316	0.00000	0.01868	0.07786	0.00000
4652	lc	pl	1575|18|320	-318	0.24131	0.17586	0.00000	0.13319	0.08316	0.00000	0.12490	0.07786	0.00000
4654	lc	pl	15751|13|478	-476	-0.03372	-0.03372	0.00000	-0.00241	-0.00241	0.00000	-0.01812	-0.01812	0.00000
4658	lc	pl	15757|13|344	-342	0.09661	0.09661	0.00000	0.00664	0.00664	0.00000	0.16003	0.16003	0.00000
4659	lc	pl	15758|31|420	-418	-0.06593	-0.06593	0.00000	-0.07059	-0.07059	0.00000	0.15853	0.15853	0.00000
4662	lc	pl	15761|11|364	-362	0.13120	0.13120	0.00000	0.11230	0.11230	0.00000	0.07323	0.07323	0.00000
4664	lc	pl	15763|12|485	-483	-0.07468	-0.07468	0.00000	-0.06990	-0.06990	0.00000	0.08379	0.08379	0.00000
4665	lc	pl	15766|12|399	-397	0.03697	0.03697	0.00000	0.00182	0.00182	0.00000	0.05316	0.05316	0.00000
4669	lc	pl	15771|13|480	-478	-0.08555	-0.08555	0.00000	-0.00566	-0.00566	0.00000	0.32952	0.32952	0.00000
4671	lc	pl	15774|15|468	-466	0.02637	0.02637	0.00000	0.00142	0.00142	0.00000	0.01269	0.01269	0.00000
4673	lc	pl	15776|10|443	-441	0.36311	0.36311	0.00000	0.10235	0.10235	0.00000	0.19086	0.19086	0.00000
4675	lc	pl	15778|12|467	-465	-0.41047	-0.41047	0.00000	-0.92308	-0.92308	0.00000	0.70979	0.70979	0.00000
4677	lc	pl	15780|14|416	-414	0.00824	0.00838	0.00000	0.00024	0.00053	0.00000	-0.00257	0.01178	0.00000
4679	lc	pl	15781|18|476	-474	0.00851	0.00838	0.00000	0.00082	0.00053	0.00000	0.02614	0.01178	0.00000
4684	lc	pl	15787|16|456	-454	-0.41176	-0.41176	0.00000	-0.51579	-0.51579	0.00000	0.53587	0.53587	0.00000
4686	lc	pl	1579|21|447	-445	-0.02639	-0.02639	0.00000	-0.00136	-0.00136	0.00000	0.01164	0.01164	0.00000
4689	lc	pl	15793|17|370	-368	0.47238	0.47238	0.00000	0.37377	0.37377	0.00000	0.37003	0.37003	0.00000
4692	lc	pl	15797|29|531	-529	-0.07627	-0.03858	0.00000	-0.11552	-0.04499	0.00000	0.02082	0.00791	0.00000
4693	lc	pl	15798|13|506	-504	-0.01492	-0.03858	0.00000	-0.00070	-0.04499	0.00000	-0.00020	0.00791	0.00000
4696	lc	pl	15803|8|455	-450	-0.01525	-0.01525	0.00000	-0.00083	-0.00083	0.00000	-0.00398	-0.00398	0.00000
4699	lc	pl	15806|14|411	-409	-0.04203	-0.04203	0.00000	-0.00334	-0.00334	0.00000	-0.02223	-0.02223	0.00000
4701	lc	pl	15809|21|473	-471	-0.06316	-0.06316	0.00000	-0.13298	-0.13298	0.00000	0.10261	0.10261	0.00000
4704	lc	pl	15810|15|411	-54	-0.05495	-0.05495	0.00000	-0.05800	-0.05800	0.00000	-0.04579	-0.04579	0.00000
4706	lc	pl	15812|14|407	-405	0.14146	0.14146	0.00000	0.01163	0.01163	0.00000	0.23832	0.23832	0.00000
4707	lc	pl	15813|18|524	-522	-0.01834	-0.01834	0.00000	-0.00078	-0.00078	0.00000	-0.00776	-0.00776	0.00000
4711	lc	pl	15819|10|437	-435	-0.02212	-0.02212	0.00000	-0.00127	-0.00127	0.00000	0.03583	0.03583	0.00000
4718	lc	pl	15827|15|439	-437	-0.10642	-0.10642	0.00000	-0.12150	-0.12150	0.00000	-0.19260	-0.19260	0.00000
4719	lc	pl	15828|15|495	-493	-0.07859	-0.07859	0.00000	-0.08430	-0.08430	0.00000	0.10497	0.10497	0.00000
4721	lc	pl	15830|17|491	-489	0.13235	0.05496	0.00000	0.10892	0.05516	0.00000	0.10469	0.05932	0.00000
4723	lc	pl	15833|15|371	-369	-0.02639	0.05496	0.00000	-0.00136	0.05516	0.00000	0.01164	0.05932	0.00000
4726	lc	pl	15837|15|382	-380	0.23439	0.10241	0.00000	0.11599	0.05501	0.00000	0.08877	0.04357	0.00000
4727	lc	pl	15838|9|323	-321	-0.01834	0.10241	0.00000	-0.00078	0.05501	0.00000	0.00221	0.04357	0.00000
4729	lc	pl	1584|9|381	-379	0.49896	0.49896	0.00000	0.58220	0.58220	0.00000	0.68017	0.68017	0.00000
4732	lc	pl	15843|8|410	-408	0.35379	0.35379	0.00000	0.11532	0.11532	0.00000	0.19923	0.19923	0.00000
4735	lc	pl	1585|13|490	-488	-0.17333	-0.17333	0.00000	-0.19053	-0.19053	0.00000	0.48344	0.48344	0.00000
4740	lc	pl	15855|13|413	-411	0.56045	0.26362	0.00000	0.59670	0.29002	0.00000	0.70727	0.33867	0.00000
4741	lc	pl	15859|8|436	1	-0.01798	0.26362	0.00000	-0.00093	0.29002	0.00000	-0.01104	0.33866	0.00000
4742	lc	pl	1586|13|460	-458	0.22259	0.10316	0.00000	0.05172	0.00013	0.00000	0.07639	0.07500	0.00000
4745	lc	pl	15860|10|365	-363	-0.06250	0.10316	0.00000	-0.07143	0.00013	0.00000	0.07307	0.07500	0.00000
4746	lc	pl	15862|13|454	-452	0.51368	0.50622	0.00000	0.43766	0.43680	0.00000	0.42850	0.40532	0.00000
4747	lc	pl	15864|11|414	-412	0.49836	0.50622	0.00000	0.43588	0.43680	0.00000	0.38090	0.40532	0.00000
4751	lc	pl	1587|11|444	-442	-0.20000	-0.20000	0.00000	-0.45833	-0.45833	0.00000	0.13313	0.13313	0.00000
4753	lc	pl	15871|10|421	-419	-0.03562	-0.03562	0.00000	-0.00181	-0.00181	0.00000	0.11816	0.11816	0.00000
4761	lc	pl	15879|9|442	-440	0.03108	0.03108	0.00000	0.01489	0.01489	0.00000	0.14483	0.14483	0.00000
4765	lc	pl	15883|20|478	-476	-0.02179	0.05652	0.00000	-0.00102	0.00807	0.00000	0.03070	0.14811	0.00000
4766	lc	pl	15886|14|476	-474	0.14286	0.05652	0.00000	0.01809	0.00807	0.00000	0.27757	0.14811	0.00000
4769	lc	pl	1589|8|441	-439	0.05984	0.05984	0.00000	0.00460	0.00460	0.00000	0.01771	0.01771	0.00000
4772	lc	pl	15894|15|545	-538	-0.02011	-0.02011	0.00000	-0.00035	-0.00035	0.00000	-0.00010	-0.00010	0.00000
4775	lc	pl	15896|16|501	-499	-0.08844	-0.08844	0.00000	-0.09652	-0.09652	0.00000	-0.08228	-0.08228	0.00000
4778	lc	pl	15901|10|506	-504	-0.01253	-0.01253	0.00000	0.00071	0.00071	0.00000	0.01616	0.01616	0.00000
4790	lc	pl	15915|16|498	-496	-0.09375	-0.09375	0.00000	-0.10315	-0.10315	0.00000	0.19090	0.19090	0.00000
4792	lc	pl	15917|10|453	-447	0.04630	0.04630	0.00000	0.00766	0.00766	0.00000	0.00868	0.00868	0.00000
4796	lc	pl	15923|10|406	-404	-0.06704	-0.06704	0.00000	-0.04141	-0.04141	0.00000	0.22639	0.22639	0.00000
4798	lc	pl	15928|14|447	-445	-0.01834	-0.01834	0.00000	-0.00078	-0.00078	0.00000	0.00221	0.00221	0.00000
4808	lc	pl	15939|17|493	-491	-0.07177	0.32134	0.00000	-0.07729	0.27347	0.00000	0.05770	0.33013	0.00000
4809	lc	pl	15942|10|316	-314	0.64706	0.32134	0.00000	0.56410	0.27347	0.00000	0.55585	0.33013	0.00000
4810	lc	pl	15944|8|379	-377	-0.04834	-0.04834	0.00000	-0.07588	-0.07588	0.00000	-0.00291	-0.00291	0.00000
4812	lc	pl	15947|15|424	-422	0.28265	0.19255	0.00000	0.14909	0.08356	0.00000	0.17597	0.16320	0.00000
4813	lc	pl	15948|14|438	-436	0.10826	0.19255	0.00000	0.02225	0.08356	0.00000	0.15126	0.16320	0.00000
4816	lc	pl	15950|13|515	-484	0.04192	0.01372	0.00000	0.00198	0.00279	0.00000	0.05316	0.04722	0.00000
4817	lc	pl	15951|17|398	-396	-0.01578	0.01372	0.00000	0.00363	0.00279	0.00000	0.04101	0.04722	0.00000
4819	lc	pl	15953|20|456	-454	-0.01834	-0.01834	0.00000	-0.00078	-0.00078	0.00000	0.00221	0.00221	0.00000
4824	lc	pl	15960|13|459	-457	0.89009	0.89009	0.00000	0.95446	0.95446	0.00000	0.95853	0.95853	0.00000
4825	lc	pl	15961|21|380	-378	0.07861	0.07861	0.00000	0.01528	0.01528	0.00000	0.00880	0.00880	0.00000
4831	lc	pl	15969|33|493	-491	0.09078	0.09078	0.00000	0.01866	0.01866	0.00000	0.01796	0.01796	0.00000
4832	lc	pl	1597|13|489	-475	0.02467	0.02467	0.00000	-0.20968	-0.20968	0.00000	0.51495	0.51495	0.00000
4835	lc	pl	15972|12|399	-397	-0.00741	-0.04210	0.00000	-0.00479	-0.00535	0.00000	-0.02220	0.12834	0.00000
4836	lc	pl	15973|11|515	-486	-0.08451	-0.04210	0.00000	-0.00603	-0.00535	0.00000	0.31232	0.12834	0.00000
4837	lc	pl	15974|11|434	-432	-0.01063	-0.04043	0.00000	-0.00572	-0.04251	0.00000	-0.02495	0.01346	0.00000
4838	lc	pl	15975|9|448	-446	-0.07793	-0.04043	0.00000	-0.08880	-0.04251	0.00000	0.06177	0.01346	0.00000
4840	lc	pl	15977|12|395	-393	-0.01237	-0.01237	0.00000	-0.00663	-0.00663	0.00000	-0.04385	-0.04385	0.00000
4847	lc	pl	15983|11|384	-382	-0.01834	-0.01834	0.00000	-0.00078	-0.00078	0.00000	0.00221	0.00221	0.00000
4851	lc	pl	15986|13|441	-439	-0.01681	-0.01681	0.00000	-0.00075	-0.00075	0.00000	-0.00840	-0.00840	0.00000
4852	lc	pl	15988|14|422	-420	0.01532	0.01532	0.00000	0.30667	0.30667	0.00000	0.37775	0.37775	0.00000
4855	lc	pl	15990|10|490	-488	-0.02427	-0.02427	0.00000	-0.00170	-0.00170	0.00000	0.02243	0.02243	0.00000
4857	lc	pl	15992|14|461	-449	0.01235	0.01235	0.00000	0.00356	0.00356	0.00000	0.30946	0.30946	0.00000
4858	lc	pl	15993|11|388	-386	-0.06725	-0.06725	0.00000	-0.07429	-0.07429	0.00000	-0.09709	-0.09709	0.00000
4862	lc	pl	1600|14|384	-382	-0.04565	-0.04565	0.00000	-0.00635	-0.00635	0.00000	-0.00141	-0.00141	0.00000
4867	lc	pl	16006|10|459	-451	0.09305	0.13963	0.00000	0.08008	0.05104	0.00000	0.09171	0.09239	0.00000
4868	lc	pl	16007|12|433	-431	0.18089	0.13963	0.00000	0.02532	0.05104	0.00000	0.09300	0.09239	0.00000
4870	lc	pl	16010|10|464	-457	0.26983	0.26983	0.00000	0.20259	0.20259	0.00000	0.44140	0.44140	0.00000
4871	lc	pl	16015|17|457	-455	0.17493	0.17493	0.00000	0.08072	0.08072	0.00000	0.08033	0.08033	0.00000
4875	lc	pl	1602|13|415	-413	-0.07177	-0.07177	0.00000	-0.07729	-0.07729	0.00000	-0.05523	-0.05523	0.00000
4877	lc	pl	16021|10|460	-458	0.85282	0.56999	0.00000	0.83871	0.61329	0.00000	0.83004	0.60689	0.00000
4878	lc	pl	16024|10|544	-470	0.13111	0.56999	0.00000	0.26351	0.61329	0.00000	0.26062	0.60689	0.00000
4881	lc	pl	16028|12|379	-377	-0.00860	-0.00860	0.00000	-0.00232	-0.00232	0.00000	0.03218	0.03218	0.00000
4882	lc	pl	16029|11|488	-486	0.02326	0.02326	0.00000	-0.00183	-0.00183	0.00000	0.04238	0.04238	0.00000
4884	lc	pl	16031|29|477	-475	0.01031	0.01031	0.00000	0.08032	0.08032	0.00000	0.51933	0.51933	0.00000
4886	lc	pl	16034|12|482	-480	0.74519	0.00000	0.00000	0.79845	0.00000	0.00000	0.77645	0.00000	0.00000
4887	lc	pl	16035|15|482	-480	0.01021	0.01021	0.00000	0.00090	0.00090	0.00000	0.00106	0.00106	0.00000
4891	lc	pl	16038|19|460	-458	0.02983	0.05000	0.00000	0.02937	0.01677	0.00000	0.15023	0.12280	0.00000
4892	lc	pl	16039|19|473	-471	0.07017	0.05000	0.00000	0.00418	0.01677	0.00000	0.09536	0.12280	0.00000
4895	lc	pl	16043|10|375	-373	-0.01033	-0.01002	0.00000	-0.00128	0.00697	0.00000	0.09646	0.04621	0.00000
4896	lc	pl	16044|19|383	-381	-0.00973	-0.01002	0.00000	0.01474	0.00697	0.00000	-0.00116	0.04621	0.00000
4897	lc	pl	16045|17|388	-386	-0.03753	-0.03753	0.00000	-0.00656	-0.00656	0.00000	-0.00567	-0.00567	0.00000
4903	lc	pl	16057|14|392	-390	0.02559	0.02559	0.00000	0.00119	0.00119	0.00000	0.01223	0.01223	0.00000
4910	lc	pl	16069|12|422	-420	-0.00322	-0.00322	0.00000	-0.00036	-0.00036	0.00000	0.05881	0.05881	0.00000
4912	lc	pl	16071|25|532	-510	0.11125	0.04405	0.00000	0.02766	0.01332	0.00000	0.01700	0.02410	0.00000
4913	lc	pl	16073|11|461	-459	-0.02315	0.04405	0.00000	-0.00103	0.01332	0.00000	0.03121	0.02410	0.00000
4914	lc	pl	16074|28|502	-457	0.03247	0.03247	0.00000	0.00456	0.00456	0.00000	0.02502	0.02502	0.00000
4916	lc	pl	16077|12|489	-486	0.79819	0.79819	0.00000	0.81339	0.81339	0.00000	0.80306	0.80306	0.00000
4922	lc	pl	16082|13|393	-391	0.25074	0.25074	0.00000	0.87404	0.87404	0.00000	0.89012	0.89012	0.00000
4923	lc	pl	16085|13|456	-454	-0.01244	-0.01244	0.00000	0.13357	0.13357	0.00000	0.77751	0.77751	0.00000
4926	lc	pl	16087|16|480	-478	0.39262	0.39262	0.00000	0.24338	0.24338	0.00000	0.47554	0.47554	0.00000
4931	lc	pl	1609|11|409	-407	0.42476	0.42476	0.00000	0.17422	0.17422	0.00000	0.20561	0.20561	0.00000
4935	lc	pl	16094|24|477	-475	-0.07843	-0.07843	0.00000	-0.08410	-0.08410	0.00000	0.03945	0.03945	0.00000
4942	lc	pl	16102|20|479	-477	-0.18214	-0.18214	0.00000	-0.41573	-0.41573	0.00000	0.83703	0.83703	0.00000
4944	lc	pl	16104|8|406	-404	-0.08434	0.60436	0.00000	-0.09142	0.60178	0.00000	-0.00369	0.63379	0.00000
4945	lc	pl	16105|12|507	-478	1.00000	0.60436	0.00000	1.00000	0.60178	0.00000	1.00000	0.63379	0.00000
4947	lc	pl	16108|16|506	-451	-0.01025	-0.01025	0.00000	-0.01746	-0.01746	0.00000	0.02262	0.02262	0.00000
4952	lc	pl	16113|15|465	-463	0.51553	0.22443	0.00000	0.20024	0.06469	0.00000	0.42308	0.18290	0.00000
4953	lc	pl	16114|17|476	-474	-0.06667	0.22443	0.00000	-0.07087	0.06469	0.00000	-0.05728	0.18290	0.00000
4956	lc	pl	16118|26|413	-411	0.33913	0.33913	0.00000	0.37735	0.37735	0.00000	0.53850	0.53850	0.00000
4958	lc	pl	16120|12|465	-441	0.62691	0.62691	0.00000	0.60195	0.60195	0.00000	0.56086	0.56086	0.00000
4964	lc	pl	16127|17|396	-394	-0.04295	-0.00245	0.00000	-0.00413	0.01683	0.00000	0.00962	0.17211	0.00000
4966	lc	pl	1613|11|446	-442	0.04730	-0.00245	0.00000	0.04259	0.01683	0.00000	0.37173	0.17211	0.00000
4967	lc	pl	16130|22|558	-535	0.85261	0.70883	0.00000	0.85864	0.53111	0.00000	0.86396	0.78908	0.00000
4968	lc	pl	16133|13|382	-380	0.50555	0.70883	0.00000	0.06806	0.53111	0.00000	0.68322	0.78908	0.00000
4971	lc	pl	16136|11|432	-422	0.12157	0.21264	0.00000	0.01301	0.20051	0.00000	0.07639	0.19731	0.00000
4972	lc	pl	16137|19|392	-390	0.33131	0.21264	0.00000	0.44482	0.20051	0.00000	0.35487	0.19731	0.00000
4977	lc	pl	16141|10|467	-465	0.02439	0.02439	0.00000	-0.00859	-0.00859	0.00000	0.05231	0.05231	0.00000
4978	lc	pl	16142|17|491	-489	0.68746	0.51370	0.00000	0.71231	0.50147	0.00000	0.71810	0.61055	0.00000
4979	lc	pl	16143|14|517	-515	0.15789	0.51370	0.00000	0.06977	0.50147	0.00000	0.39032	0.61055	0.00000
4980	lc	pl	16144|14|453	-451	-0.05660	-0.05660	0.00000	-0.00868	-0.00868	0.00000	0.05468	0.05468	0.00000
4984	lc	pl	16151|12|497	-480	0.29577	0.50171	0.00000	0.32441	0.58714	0.00000	0.32019	0.53283	0.00000
4986	lc	pl	16152|21|541	-530	0.82533	0.50171	0.00000	1.00000	0.58714	0.00000	0.86699	0.53283	0.00000
4991	lc	pl	16157|34|400	-398	-0.06780	-0.06780	0.00000	-0.07264	-0.07264	0.00000	-0.13125	-0.13125	0.00000
4994	lc	pl	16161|16|402	-400	0.35385	0.35385	0.00000	0.09446	0.09446	0.00000	0.25781	0.25781	0.00000
4999	lc	pl	16169|14|495	-443	0.36115	0.36115	0.00000	0.35058	0.35058	0.00000	0.36380	0.36380	0.00000
5002	lc	pl	16172|10|471	-456	-0.05395	-0.05395	0.00000	-0.05692	-0.05692	0.00000	-0.04072	-0.04072	0.00000
5004	lc	pl	16174|9|408	-406	-0.04286	0.14234	0.00000	-0.00392	0.18304	0.00000	-0.01073	0.16835	0.00000
5005	lc	pl	1618|16|450	-448	0.36759	0.14234	0.00000	0.41042	0.18304	0.00000	0.38616	0.16835	0.00000
5007	lc	pl	16184|12|380	-378	-0.10245	-0.10245	0.00000	0.23292	0.23292	0.00000	0.07369	0.07369	0.00000
5008	lc	pl	16185|18|477	-475	0.03107	-0.00031	0.00000	-0.00830	-0.00352	0.00000	-0.00130	0.00093	0.00000
5010	lc	pl	16187|19|482	-480	-0.01834	-0.00031	0.00000	-0.00078	-0.00352	0.00000	0.00221	0.00093	0.00000
5011	lc	pl	16188|10|415	-413	-0.08875	0.12126	0.00000	-0.11120	0.05833	0.00000	-0.00602	0.07775	0.00000
5012	lc	pl	16189|17|490	-488	0.23360	0.12126	0.00000	0.14901	0.05833	0.00000	0.12256	0.07775	0.00000
5013	lc	pl	1619|9|409	-407	0.02116	0.32107	0.00000	0.00103	0.20677	0.00000	0.01223	0.24327	0.00000
5014	lc	pl	16190|17|479	-477	0.62098	0.32107	0.00000	0.41251	0.20677	0.00000	0.47431	0.24327	0.00000
5015	lc	pl	16191|17|272	-270	0.89565	0.89565	0.00000	1.00000	1.00000	0.00000	0.87141	0.87141	0.00000
5020	lc	pl	16196|20|436	-434	-0.01681	-0.01681	0.00000	-0.00075	-0.00075	0.00000	0.00195	0.00195	0.00000
5022	lc	pl	16198|15|477	-475	0.09078	0.09078	0.00000	0.01866	0.01866	0.00000	0.00804	0.00804	0.00000
5026	lc	pl	16201|26|467	-465	0.74004	0.74004	0.00000	0.76859	0.76859	0.00000	0.74854	0.74854	0.00000
5030	lc	pl	16207|10|377	-375	0.06052	0.06052	0.00000	0.01167	0.01167	0.00000	0.07553	0.07553	0.00000
5042	lc	pl	16216|16|394	-392	0.45929	0.45929	0.00000	0.66212	0.66212	0.00000	0.54966	0.54966	0.00000
5050	lc	pl	16223|16|421	-419	0.03915	0.03915	0.00000	0.00529	0.00529	0.00000	0.00266	0.00266	0.00000
5051	lc	pl	16224|14|402	-400	-0.07652	-0.00874	0.00000	-0.06709	-0.02593	0.00000	0.16149	0.07686	0.00000
5052	lc	pl	16225|16|476	-474	0.03697	-0.00874	0.00000	0.00182	-0.02593	0.00000	0.01979	0.07686	0.00000
5053	lc	pl	16227|17|484	-482	-0.00947	-0.00947	0.00000	-0.00049	-0.00049	0.00000	-0.01057	-0.01057	0.00000
5055	lc	pl	1623|17|377	-375	0.76141	0.76141	0.00000	0.98859	0.98859	0.00000	0.92436	0.92436	0.00000
5059	lc	pl	16235|20|521	-515	-0.07865	-0.06206	0.00000	-0.08522	-0.02398	0.00000	-0.14651	0.01595	0.00000
5060	lc	pl	16237|9|373	-371	-0.04994	-0.06206	0.00000	0.02070	-0.02398	0.00000	0.13450	0.01595	0.00000
5063	lc	pl	16240|14|426	-424	-0.01253	0.07952	0.00000	-0.00062	0.03183	0.00000	-0.00764	0.02133	0.00000
5064	lc	pl	16241|14|455	-434	0.16729	0.07952	0.00000	0.06276	0.03183	0.00000	0.04895	0.02133	0.00000
5065	lc	pl	16243|12|474	-471	0.01990	-0.00103	0.00000	0.00193	-0.00734	0.00000	-0.00381	0.03836	0.00000
5066	lc	pl	16244|17|417	-415	-0.02674	-0.00103	0.00000	-0.01873	-0.00734	0.00000	0.09016	0.03836	0.00000
5070	lc	pl	16249|13|419	-417	-0.05408	-0.05408	0.00000	-0.11736	-0.11736	0.00000	0.67270	0.67270	0.00000
5072	lc	pl	16250|15|517	-472	0.95155	0.46277	0.00000	0.93345	0.43707	0.00000	0.93688	0.44440	0.00000
5073	lc	pl	16253|15|560	30	0.03384	0.46277	0.00000	0.00146	0.43706	0.00000	0.01223	0.44440	0.00000
5074	lc	pl	16254|8|404	-402	0.14621	0.14621	0.00000	0.01771	0.01771	0.00000	0.16176	0.16176	0.00000
5083	lc	pl	16263|21|456	-454	0.95399	0.95399	0.00000	0.94125	0.94125	0.00000	0.94190	0.94190	0.00000
5085	lc	pl	16267|13|404	-402	0.02648	0.13621	0.00000	0.00170	0.07086	0.00000	-0.02007	0.05911	0.00000
5087	lc	pl	16268|10|437	-435	0.23408	0.13621	0.00000	0.13255	0.07086	0.00000	0.12973	0.05911	0.00000
5090	lc	pl	1627|9|482	-480	0.05750	0.05750	0.00000	0.00954	0.00954	0.00000	-0.00110	-0.00110	0.00000
5092	lc	pl	16271|12|443	-441	-0.07119	-0.07119	0.00000	-0.07968	-0.07968	0.00000	-0.12800	-0.12800	0.00000
5093	lc	pl	16274|14|433	-431	-0.03941	-0.03941	0.00000	-0.03652	-0.03652	0.00000	-0.03925	-0.03925	0.00000
5097	lc	pl	16278|11|370	-368	-0.07810	-0.07810	0.00000	-0.03495	-0.03495	0.00000	-0.04506	-0.04506	0.00000
5098	lc	pl	1628|16|433	-431	0.14457	0.06930	0.00000	0.04748	0.02260	0.00000	0.14622	0.07237	0.00000
5099	lc	pl	16282|12|507	-505	0.00137	0.06930	0.00000	0.00014	0.02260	0.00000	0.00573	0.07237	0.00000
5101	lc	pl	16285|10|359	-357	0.39454	0.39454	0.00000	0.40118	0.40118	0.00000	0.76292	0.76292	0.00000
5102	lc	pl	16286|17|457	-455	-0.03778	-0.03778	0.00000	-0.04368	-0.04368	0.00000	0.11580	0.11580	0.00000
5107	lc	pl	16291|16|427	-425	0.14621	0.14621	0.00000	0.01771	0.01771	0.00000	0.06080	0.06080	0.00000
5108	lc	pl	16292|14|465	-463	-0.06239	-0.06239	0.00000	-0.06763	-0.06763	0.00000	-0.06264	-0.06264	0.00000
5111	lc	pl	16295|16|496	-494	-0.08151	-0.08151	0.00000	-0.02962	-0.02962	0.00000	0.09779	0.09779	0.00000
5113	lc	pl	163|21|407	-405	0.10724	0.03668	0.00000	0.04242	0.01837	0.00000	0.13953	0.06310	0.00000
5114	lc	pl	1630|8|369	-367	-0.02011	0.03668	0.00000	-0.00099	0.01837	0.00000	0.00158	0.06310	0.00000
5118	lc	pl	16303|11|467	-465	0.84727	0.84727	0.00000	0.87039	0.87039	0.00000	0.82624	0.82624	0.00000
5119	lc	pl	16304|15|429	-427	0.06917	0.06917	0.00000	0.06512	0.06512	0.00000	0.12060	0.12060	0.00000
5128	lc	pl	16316|12|537	-535	-0.09000	-0.09000	0.00000	-0.07975	-0.07975	0.00000	0.09803	0.09803	0.00000
5131	lc	pl	16319|13|414	-412	0.70034	0.70034	0.00000	0.71001	0.71001	0.00000	0.70837	0.70837	0.00000
5137	lc	pl	16329|17|511	-509	0.02980	0.02980	0.00000	0.00639	0.00639	0.00000	0.02251	0.02251	0.00000
5138	lc	pl	1633|14|477	-475	0.04712	-0.00397	0.00000	0.00260	-0.02603	0.00000	0.02723	-0.01456	0.00000
5139	lc	pl	16331|13|435	-433	-0.05258	-0.00397	0.00000	-0.05325	-0.02603	0.00000	-0.05431	-0.01456	0.00000
5142	lc	pl	16334|9|430	-428	-0.09589	-0.04647	0.00000	-0.10403	-0.03948	0.00000	0.11441	0.04412	0.00000
5143	lc	pl	16335|13|475	-473	-0.01681	-0.04647	0.00000	-0.00075	-0.03948	0.00000	0.00195	0.04412	0.00000
5144	lc	pl	16336|28|536	-516	-0.01492	-0.01492	0.00000	-0.00070	-0.00070	0.00000	-0.00909	-0.00909	0.00000
5146	lc	pl	16340|18|576	-547	0.01437	0.17265	0.00000	0.00086	0.14246	0.00000	0.01226	0.14324	0.00000
5147	lc	pl	16341|14|465	-463	0.35135	0.17265	0.00000	0.30233	0.14246	0.00000	0.29112	0.14324	0.00000
5150	lc	pl	16345|12|420	-418	-0.05313	-0.06079	0.00000	-0.05732	-0.03723	0.00000	-0.05266	-0.02804	0.00000
5151	lc	pl	16346|23|519	-517	-0.07108	-0.06079	0.00000	-0.01021	-0.03723	0.00000	0.00508	-0.02804	0.00000
5152	lc	pl	16350|11|526	-496	-0.00721	-0.00721	0.00000	0.01229	0.01229	0.00000	0.15331	0.15331	0.00000
5154	lc	pl	16352|9|471	-430	0.18874	0.06363	0.00000	0.25164	0.09663	0.00000	0.21152	0.07600	0.00000
5156	lc	pl	16353|10|451	-449	-0.01492	0.06363	0.00000	-0.00070	0.09663	0.00000	-0.00909	0.07600	0.00000
5158	lc	pl	16358|14|519	-492	-0.02962	-0.02962	0.00000	-0.02427	-0.02427	0.00000	0.06563	0.06563	0.00000
5162	lc	pl	16363|22|422	-420	-0.04884	-0.04884	0.00000	-0.05129	-0.05129	0.00000	-0.06599	-0.06599	0.00000
5167	lc	pl	1637|13|480	-472	0.81615	0.81615	0.00000	0.68940	0.68940	0.00000	0.72371	0.72371	0.00000
5168	lc	pl	16370|21|483	-481	-0.05464	-0.05464	0.00000	-0.05704	-0.05704	0.00000	0.01669	0.01669	0.00000
5172	lc	pl	16374|21|405	-403	-0.05016	-0.05016	0.00000	-0.06674	-0.06674	0.00000	0.05508	0.05508	0.00000
5176	lc	pl	16378|29|419	-417	-0.01121	-0.01121	0.00000	0.00062	0.00062	0.00000	0.04649	0.04649	0.00000
5182	lc	pl	16384|13|469	-467	0.73546	0.38051	0.00000	0.75752	0.39422	0.00000	0.74270	0.37478	0.00000
5183	lc	pl	16385|16|434	-432	-0.06050	0.38051	0.00000	-0.05715	0.39422	0.00000	-0.08233	0.37478	0.00000
5184	lc	pl	16386|9|447	-418	0.19360	0.19360	0.00000	0.17191	0.17191	0.00000	0.14593	0.14593	0.00000
5189	lc	pl	16392|13|431	-429	0.02559	0.02559	0.00000	0.00119	0.00119	0.00000	0.00355	0.00355	0.00000
