19364|16|404 
19366|11|350 
19369|12|431 
19371|8|369 
19373|10|470 
19376|12|467 
19379|14|440 
19384|9|557 
19386|11|442 
19389|15|407 
19390|13|449 
19392|14|428 
19396|10|477 
19398|8|382 
194|8|576 
19400|8|398 
19402|15|434 
19406|22|508 
1941|11|424 
19411|18|499 
19413|10|443 
19417|11|450 
1942|19|408 
19421|11|438 
19424|18|448 
19427|13|450 
19429|12|456 
19430|8|308 
19433|13|477 
19435|13|398 
19438|13|456 
19439|15|501 
19440|12|470 
19443|14|460 
19446|13|403 
1945|13|399 
19452|8|314 
19455|16|436 
19458|17|466 
1946|8|356 
19462|20|577 
1947|15|484 
19472|9|444 
19475|17|462 
1948|14|570 
19482|16|440 
19484|16|421 
19486|8|404 
19489|9|498 
19491|12|421 
19495|15|471 
19497|9|347 
19501|22|546 
19505|14|319 
1951|10|467 
19512|21|545 
19514|11|456 
19518|13|498 
19521|11|313 
19524|16|446 
19526|16|474 
1953|19|496 
19532|17|472 
19535|24|525 
1954|14|498 
19541|10|407 
19546|12|475 
19549|15|445 
19550|11|451 
19552|20|518 
19555|19|446 
19557|24|462 
1956|18|447 
19561|12|466 
19563|13|465 
19569|14|435 
19570|14|497 
19572|9|438 
19576|11|452 
19579|12|532 
19580|17|426 
19582|16|457 
19584|14|370 
19587|10|401 
19590|13|489 
19592|11|387 
19595|13|477 
19598|15|377 
1960|16|506 
19602|14|384 
19605|8|439 
19607|14|465 
1961|18|435 
19611|15|491 
19613|13|468 
19615|16|504 
19617|12|427 
19619|11|491 
19621|15|455 
19625|16|505 
19628|12|481 
19630|15|444 
19633|13|411 
19641|10|571 
19645|32|543 
19649|25|532 
19651|8|402 
19653|14|528 
19657|8|393 
19660|25|511 
19663|21|442 
19667|18|502 
19671|12|494 
19673|21|513 
19675|16|496 
19677|16|467 
19681|9|485 
19683|12|483 
19687|14|453 
19689|12|447 
19691|15|419 
19693|18|408 
19697|12|486 
1970|10|465 
19702|9|397 
19705|12|455 
19709|15|479 
19712|11|474 
19715|9|347 
19717|17|548 
1972|15|482 
19721|13|489 
19724|11|443 
19726|13|360 
19729|25|541 
19730|13|500 
19735|13|454 
19737|12|420 
19739|13|444 
19740|19|482 
19744|16|421 
19747|16|460 
19749|17|483 
19750|12|505 
19753|19|502 
19756|14|412 
19758|9|485 
1976|14|449 
19763|13|477 
1977|17|472 
19771|18|407 
19774|13|435 
19777|22|504 
19780|18|506 
19782|23|482 
19786|19|536 
19788|13|363 
19790|13|490 
19793|15|409 
19795|10|497 
19797|9|448 
1980|18|470 
19801|22|498 
19803|9|444 
19806|15|535 
19810|13|360 
19815|8|492 
19818|16|492 
19820|19|492 
19822|17|473 
19824|25|472 
19827|25|337 
19829|12|409 
19831|20|473 
19835|21|453 
19838|13|380 
19840|15|406 
19842|14|384 
19845|35|525 
19849|10|425 
19852|18|557 
19855|15|465 
19858|12|415 
19860|16|388 
19862|15|470 
19867|13|481 
19869|13|475 
19872|14|451 
19874|13|378 
1988|14|383 
19882|18|460 
19885|8|355 
19888|12|421 
19890|12|425 
19894|12|419 
19897|11|473 
199|17|411 
19901|12|445 
19904|11|482 
19907|8|402 
19909|14|397 
19912|8|552 
19914|13|456 
19918|12|392 
19921|11|479 
19923|9|360 
19926|16|468 
19929|15|428 
19931|21|421 
19934|16|522 
19938|15|434 
19940|17|463 
19941|26|509 
19943|9|443 
19946|15|499 
19948|11|337 
1995|12|518 
19952|11|549 
19956|14|474 
1996|18|380 
19962|9|458 
19965|19|428 
19968|10|415 
19971|16|443 
19974|14|519 
19976|18|505 
19978|15|487 
1998|17|511 
19981|8|394 
19983|10|335 
19985|18|516 
1999|12|406 
19992|13|434 
19995|9|395 
19997|15|456 
200|11|494 
20000|16|479 
20006|8|446 
20008|17|483 
20011|22|508 
20013|11|538 
20016|12|462 
20019|9|416 
20023|10|472 
20025|12|437 
20028|24|522 
20030|13|412 
20032|18|405 
20036|17|540 
20039|15|484 
20041|15|434 
20043|9|437 
20046|16|533 
20048|10|421 
2005|11|428 
20053|19|445 
20056|20|487 
20058|12|433 
20061|21|482 
20065|13|503 
20068|19|423 
20070|14|523 
20072|13|442 
20076|20|417 
20080|19|451 
20085|17|468 
20087|14|438 
20090|8|368 
20092|13|393 
20098|15|519 
20101|19|456 
20103|11|570 
20105|9|450 
20108|15|484 
20110|12|472 
20116|11|501 
20118|15|370 
20120|14|456 
20122|15|434 
20125|15|411 
20129|15|406 
20132|31|484 
20134|10|458 
20136|8|453 
20139|11|431 
20142|10|341 
20144|19|475 
20151|15|431 
20154|13|463 
20161|16|466 
20163|12|369 
20168|16|528 
20175|9|383 
20180|15|468 
20183|21|470 
20185|10|339 
20191|11|454 
20194|10|443 
20197|10|424 
2020|9|526 
20201|17|390 
20202|37|505 
20204|12|420 
20206|12|406 
20208|9|405 
2021|14|474 
20211|15|519 
20214|13|444 
20219|15|488 
20220|19|407 
20223|15|351 
20228|21|422 
20230|13|489 
20232|12|404 
20236|31|456 
20238|8|324 
2024|12|439 
20242|13|503 
20246|22|489 
20249|14|431 
20253|15|498 
20255|16|440 
20258|11|464 
2026|14|411 
20262|9|521 
20266|12|302 
2027|10|534 
20272|22|463 
20274|19|504 
20277|20|499 
2028|11|358 
20284|22|405 
20286|19|451 
20288|17|456 
2029|17|392 
20293|11|294 
20295|17|490 
20297|21|473 
20299|14|531 
20302|12|451 
20304|12|445 
20308|14|506 
20311|19|466 
20314|8|419 
20317|25|430 
20320|12|448 
20323|9|417 
20325|21|430 
20329|21|516 
20330|18|388 
20332|11|477 
20337|16|475 
20339|9|424 
20342|14|436 
20344|14|482 
20347|11|438 
20349|11|472 
20352|12|439 
20356|10|398 
20359|13|413 
20363|14|405 
20366|23|448 
20371|8|372 
20375|16|465 
20378|12|530 
20382|10|399 
20385|18|522 
20387|9|433 
20391|20|472 
20393|23|445 
20395|23|363 
20399|8|448 
20400|12|457 
20406|8|443 
20410|11|474 
20415|10|491 
20417|20|516 
20419|21|384 
20420|17|455 
20422|11|379 
20424|8|367 
20427|12|467 
20431|11|546 
20433|8|378 
20436|13|475 
20438|9|437 
20440|14|450 
20442|14|540 
20446|18|560 
20449|13|484 
20451|20|429 
20455|12|447 
2046|18|440 
20462|20|424 
20464|15|495 
2047|11|529 
20471|17|434 
20474|11|484 
20477|10|422 
20480|12|468 
20482|15|478 
20484|10|365 
20486|15|481 
2049|11|417 
20492|21|417 
20494|18|456 
20497|14|444 
20499|16|508 
2050|12|406 
20503|11|353 
20508|9|422 
2051|16|456 
20516|14|488 
20519|14|420 
20520|17|374 
20523|11|544 
20527|14|468 
20529|10|395 
20532|12|466 
20536|17|490 
20538|12|535 
2054|16|422 
20541|13|504 
20546|11|466 
20550|13|490 
20553|13|515 
20555|13|451 
20557|15|422 
2056|12|438 
20563|16|494 
20565|16|422 
20567|15|478 
20570|9|309 
20572|14|532 
20574|11|413 
20576|13|510 
20580|19|527 
20582|12|406 
20588|13|434 
2059|11|404 
20591|11|468 
20595|14|452 
20598|17|496 
2060|14|440 
20605|11|495 
20608|16|457 
20611|11|432 
20613|18|404 
20621|16|403 
20624|11|401 
20626|16|553 
20628|10|505 
20630|23|441 
20632|17|498 
20636|9|436 
20640|15|520 
20644|16|508 
20646|12|391 
20648|23|545 
2065|11|432 
20651|8|413 
20661|11|353 
20663|19|467 
20666|10|441 
20668|11|329 
2067|24|498 
20671|11|431 
20674|19|398 
20676|10|420 
2068|11|459 
20683|10|436 
20686|16|412 
20688|19|500 
20690|15|444 
20693|14|411 
20696|10|385 
2070|16|484 
20703|12|476 
20706|13|469 
20708|10|427 
20710|14|540 
20713|19|522 
20715|16|443 
20717|11|486 
20720|10|326 
20722|28|517 
20726|14|403 
20728|20|511 
20733|16|350 
20735|16|460 
20738|12|435 
20741|13|515 
20743|8|383 
20745|29|468 
20749|9|310 
20750|12|482 
20752|13|477 
20756|12|423 
20758|9|425 
2076|12|564 
20761|20|485 
20763|21|474 
20766|20|459 
20769|16|479 
20773|18|499 
20776|16|512 
20780|24|542 
20782|11|475 
20785|16|427 
20787|14|443 
20790|26|550 
20792|8|491 
20794|14|480 
20797|30|484 
208|21|411 
20803|15|409 
20806|23|501 
20808|34|527 
2081|10|498 
20811|13|353 
20813|14|418 
20815|16|423 
2082|15|425 
20820|18|528 
20825|19|433 
20829|14|459 
20831|12|403 
20834|17|355 
20836|11|457 
20839|9|456 
20840|22|458 
20842|15|426 
20844|9|407 
20846|14|405 
20849|16|387 
20850|9|481 
20853|10|373 
20858|17|467 
2086|11|456 
20866|9|473 
20868|17|470 
20870|15|520 
20874|11|480 
20879|20|483 
20881|10|486 
20883|10|451 
20889|16|453 
20891|16|537 
20893|17|491 
20895|23|447 
20898|21|531 
20901|14|408 
20904|14|419 
20906|13|532 
2091|11|429 
20913|17|447 
20915|11|426 
20917|14|448 
20920|17|540 
20922|8|364 
20924|37|517 
20927|12|398 
2093|13|430 
20931|16|465 
20933|31|512 
20936|8|421 
20940|15|532 
20943|10|501 
20948|19|479 
2095|21|501 
20951|13|383 
20954|21|567 
20956|13|477 
2096|11|485 
20961|14|420 
20962|15|496 
20966|14|433 
20968|15|447 
20969|10|460 
20971|13|474 
20973|10|419 
20976|30|500 
2098|11|458 
20981|19|416 
20983|11|550 
20985|13|447 
20987|19|485 
20989|10|515 
20990|17|434 
20992|12|521 
20994|12|491 
20996|18|335 
20999|14|494 
21000|10|498 
21002|15|384 
21007|25|427 
2101|16|429 
21012|16|522 
21015|27|440 
21017|9|388 
2102|32|552 
21023|16|400 
21025|13|426 
21027|10|444 
21029|17|469 
21030|18|507 
21034|16|497 
21036|15|438 
21039|17|478 
21040|13|497 
21043|19|445 
21044|9|417 
21047|13|533 
21048|17|495 
21050|8|417 
21057|18|448 
21059|20|461 
21060|11|335 
21063|18|501 
21065|12|395 
21068|20|435 
21071|19|470 
21073|9|412 
21077|17|421 
21081|15|413 
21083|12|475 
21085|11|387 
21087|9|419 
2109|12|400 
21092|12|525 
21094|12|527 
21097|26|549 
21099|10|495 
21101|13|464 
21104|19|475 
21110|12|442 
21113|18|455 
21118|15|488 
2112|12|503 
21123|14|422 
21125|15|507 
21127|22|398 
21129|11|435 
21130|15|421 
21134|15|481 
21137|17|397 
21139|15|388 
21140|14|500 
21142|15|467 
21144|14|515 
21147|10|465 
21149|12|422 
21151|14|424 
21154|14|413 
21157|10|425 
21161|15|458 
21164|13|523 
21166|20|428 
21169|17|388 
21170|21|492 
21174|11|430 
21176|14|405 
21179|16|476 
21180|15|448 
21182|18|478 
21184|9|517 
21187|13|405 
21193|16|500 
21195|14|496 
21197|13|450 
21199|19|431 
2120|15|431 
21204|10|387 
2121|13|332 
21213|9|369 
21215|11|481 
21217|20|506 
21221|9|398 
21223|24|501 
21225|11|358 
21229|28|485 
21231|14|356 
21233|18|421 
21235|11|470 
21239|9|367 
21241|13|460 
21243|23|463 
21246|18|462 
21249|11|430 
21252|17|499 
21259|11|472 
21261|15|504 
21263|15|408 
21266|10|465 
21269|11|459 
21270|15|483 
21274|17|471 
21278|10|482 
21280|12|477 
21282|17|438 
21284|16|388 
21287|12|474 
21289|14|510 
21292|11|423 
21297|10|346 
2130|15|418 
21305|11|354 
21307|16|472 
21309|18|515 
21311|25|443 
21313|11|379 
21315|13|436 
21318|28|472 
2132|10|365 
21322|16|590 
21326|12|404 
21329|17|512 
21330|14|377 
21334|8|471 
2134|10|422 
21342|10|439 
21344|16|460 
21346|16|464 
21350|12|553 
21352|12|449 
21354|15|464 
21356|13|439 
21359|12|460 
21360|14|450 
21363|28|531 
21365|12|403 
21368|12|424 
2137|16|399 
21371|10|462 
21377|12|446 
21382|22|515 
21384|19|461 
21386|15|462 
21388|18|438 
2139|10|492 
21391|17|455 
21395|15|473 
21397|15|512 
21399|15|486 
21401|11|475 
21405|28|441 
21409|11|345 
21411|12|522 
21415|13|465 
21418|25|403 
21421|12|402 
21423|18|478 
21425|9|339 
21428|10|514 
2143|12|479 
21431|9|461 
21433|14|463 
21435|12|485 
21437|20|390 
21439|14|543 
21441|18|435 
21443|19|491 
21446|10|446 
21449|24|538 
21452|18|539 
21455|13|442 
21457|17|515 
21459|8|450 
21460|11|426 
21462|12|415 
21466|16|506 
21469|19|447 
21472|9|390 
21474|12|411 
21478|9|455 
2148|11|437 
21482|16|479 
21484|14|531 
21487|12|471 
21489|10|469 
21490|12|378 
21492|13|422 
21496|12|422 
21499|15|355 
21502|15|512 
21506|14|557 
21509|17|443 
21511|9|438 
21513|10|420 
21515|10|496 
21518|21|513 
21520|20|512 
21525|13|513 
2153|12|440 
21531|13|378 
21533|11|516 
21535|17|440 
21538|8|376 
2154|23|414 
21541|12|444 
21544|20|446 
21546|18|458 
21549|12|455 
21550|12|403 
21553|11|442 
21558|11|395 
21562|13|455 
21568|18|449 
21570|13|467 
21574|20|361 
21579|10|395 
21582|13|486 
21584|13|396 
21587|10|442 
21589|20|480 
21592|15|445 
21594|12|455 
21598|16|430 
21601|16|461 
21604|10|489 
21606|12|362 
21609|16|446 
21611|16|466 
21614|12|505 
21618|15|518 
21621|13|475 
21625|8|311 
21628|10|436 
2163|16|367 
21635|13|430 
21637|12|506 
2164|9|328 
21642|24|370 
21644|15|416 
21648|15|460 
2165|12|386 
21652|10|503 
21654|9|516 
21657|15|506 
21659|13|477 
21663|14|453 
21669|12|445 
21671|16|492 
21677|13|448 
2168|17|383 
21681|18|478 
21684|16|507 
21687|12|462 
21689|16|566 
21690|11|388 
21692|14|428 
21694|19|356 
21697|9|525 
21699|11|423 
2170|15|459 
21701|14|528 
21704|12|428 
21706|20|415 
21708|19|511 
2171|25|502 
21711|15|392 
21713|12|424 
21717|14|431 
21719|9|305 
21721|17|322 
21724|23|583 
21726|13|422 
21729|13|392 
21730|8|456 
21733|16|489 
21735|10|438 
21737|12|461 
2174|19|408 
21744|12|490 
21747|10|414 
21749|11|391 
21750|9|391 
21754|20|473 
21758|15|393 
21761|15|456 
21763|12|347 
21765|18|408 
21767|12|437 
21769|15|457 
21771|9|374 
21774|10|514 
21779|10|354 
21780|16|427 
21783|9|551 
21785|9|429 
21789|15|310 
21792|8|377 
21796|18|508 
21798|11|466 
21802|16|417 
21805|16|461 
21809|11|394 
21810|15|508 
21813|16|466 
21815|10|380 
21818|11|443 
2182|17|445 
21821|13|430 
21826|21|517 
21829|11|418 
21832|9|408 
21834|9|462 
21836|15|459 
2184|10|430 
21845|9|421 
21847|10|421 
21849|13|425 
21853|15|468 
21857|13|515 
21860|11|493 
21863|13|463 
21866|9|426 
21869|10|432 
21870|11|382 
21872|13|382 
21874|10|510 
21878|11|476 
2188|11|362 
21881|11|464 
21883|10|389 
21886|14|358 
21888|15|527 
21891|15|411 
21893|11|383 
21897|21|418 
21900|18|529 
21902|12|463 
21904|12|415 
21908|16|507 
21910|8|296 
21912|11|499 
21914|12|470 
21918|11|393 
21920|10|443 
21922|12|409 
21925|11|475 
21928|15|422 
2193|16|424 
21931|8|434 
21933|11|390 
21936|9|443 
21942|13|371 
21944|18|501 
21946|11|415 
21949|18|443 
21950|8|490 
21952|18|383 
21958|12|483 
21961|10|384 
21964|13|433 
21967|13|430 
21969|14|377 
21970|27|542 
21972|25|411 
21974|15|473 
21976|9|558 
21978|15|426 
21980|13|410 
21984|27|399 
21987|9|415 
21989|19|519 
21990|12|356 
21995|9|432 
22000|15|465 
22004|22|434 
22007|10|450 
22011|14|463 
22014|16|406 
22019|17|440 
22020|12|396 
22022|19|480 
22026|19|464 
22031|18|463 
22033|16|434 
22038|12|434 
22044|13|453 
22048|18|513 
22051|13|491 
22053|10|465 
22057|15|484 
22062|15|475 
22065|13|415 
2207|13|522 
22072|19|469 
22074|13|530 
22076|15|412 
2208|16|520 
22081|13|479 
22086|10|367 
22093|12|483 
22098|8|396 
221|15|488 
22103|11|392 
22105|17|523 
22108|22|449 
22110|15|494 
22116|20|513 
22118|15|444 
2212|13|517 
22121|14|496 
22124|16|398 
22127|12|473 
22134|16|459 
22137|14|423 
22142|15|412 
22146|23|475 
22148|11|495 
22151|15|353 
22153|12|457 
22158|17|483 
22165|10|405 
22167|10|437 
22169|12|479 
22171|17|450 
22173|17|500 
22175|18|439 
22180|13|389 
22186|12|402 
22188|18|477 
22190|11|381 
22193|15|512 
22196|9|426 
22198|27|478 
22201|17|503 
22206|10|347 
22208|14|465 
22212|15|504 
22216|11|409 
22218|12|426 
22220|14|470 
22222|12|404 
22224|18|453 
22228|12|377 
2223|11|407 
22231|19|437 
22233|14|345 
22235|21|574 
22238|12|464 
22240|14|500 
22242|10|458 
22247|10|539 
22249|21|496 
22250|14|489 
22252|14|387 
22255|16|456 
22257|11|416 
22259|10|409 
22262|9|392 
22264|10|417 
22268|16|490 
22271|10|509 
22274|14|417 
22279|19|444 
22280|10|448 
22282|11|369 
22284|12|568 
22286|29|480 
22289|11|428 
22290|13|535 
22294|13|502 
22296|20|479 
22298|9|334 
2230|10|343 
22304|9|394 
22307|10|474 
22311|18|428 
22313|13|481 
22316|15|407 
22319|17|459 
22320|12|489 
22322|14|377 
22324|12|422 
22326|10|430 
2233|9|372 
22332|13|346 
22334|9|424 
22338|12|421 
22340|11|424 
22343|11|477 
22347|10|338 
22349|13|450 
22356|16|441 
22358|8|504 
2236|19|527 
22361|15|491 
22365|16|508 
2237|16|351 
22372|38|549 
22375|11|420 
22378|13|387 
22380|16|537 
22382|15|472 
22385|22|463 
22388|13|526 
2239|13|514 
22392|13|498 
22394|10|413 
22395|15|479 
22399|9|368 
22400|10|505 
22404|19|502 
22408|11|438 
22412|12|566 
22415|16|465 
22417|10|447 
22422|21|496 
22424|13|492 
22429|14|393 
22433|12|480 
22436|16|460 
22438|12|442 
22440|10|509 
22443|9|521 
22446|12|489 
22448|16|530 
2245|17|502 
22452|10|418 
22455|16|477 
22459|15|494 
22462|12|512 
22464|14|327 
22466|10|411 
22471|10|374 
22474|12|470 
22477|12|476 
22485|22|446 
22489|15|515 
22491|15|494 
22493|15|420 
22495|17|493 
22498|11|383 
2250|13|513 
22502|12|527 
22508|9|508 
2251|15|447 
22514|15|445 
22516|12|489 
22518|8|454 
22520|17|368 
22528|23|524 
22531|17|510 
22536|15|567 
22538|10|520 
2254|9|405 
22543|17|391 
22545|14|504 
22547|13|369 
22551|10|393 
22553|18|528 
22556|10|372 
2256|15|477 
22564|16|426 
22567|17|445 
22569|14|343 
22571|12|534 
22574|24|464 
22576|14|495 
22578|10|318 
22581|13|462 
22583|13|512 
22585|16|377 
22588|11|412 
22591|11|523 
22593|16|484 
22598|10|414 
2260|10|366 
22601|8|482 
22603|18|498 
22607|12|413 
2261|18|458 
22614|15|501 
22616|20|408 
22620|17|517 
22623|14|468 
22625|13|524 
22628|9|432 
2263|27|431 
22632|12|395 
22634|15|453 
22636|11|415 
22638|8|453 
2264|12|494 
22641|13|489 
22645|12|444 
2265|10|500 
22651|13|397 
22658|12|526 
2266|15|444 
22661|9|443 
22664|26|500 
22667|41|474 
22669|12|459 
22670|10|381 
22672|14|417 
22676|8|305 
22679|16|430 
22681|17|461 
22684|15|492 
22688|14|458 
22694|13|451 
22697|11|497 
2270|15|378 
22703|20|440 
22706|12|388 
2271|9|464 
22712|15|409 
22714|13|474 
22716|9|521 
22720|13|461 
22723|12|510 
22727|11|378 
2273|21|406 
22732|17|427 
22737|22|498 
22740|14|480 
22744|16|445 
22746|13|507 
2275|11|459 
22752|15|476 
22757|15|451 
2276|14|361 
22761|17|483 
22764|13|536 
22766|14|460 
22768|11|526 
22773|15|403 
22776|12|440 
22778|10|332 
2278|12|444 
22782|17|474 
22785|11|472 
22789|17|441 
22790|15|464 
22793|20|513 
22796|11|432 
22799|21|470 
22805|13|414 
22807|15|507 
22810|16|448 
22813|15|476 
22818|11|457 
22820|24|466 
22822|10|475 
22824|24|544 
22827|11|348 
2283|17|498 
22831|31|500 
22834|26|469 
22837|8|525 
22840|10|522 
22842|10|401 
22844|17|515 
22848|10|448 
22850|15|493 
22853|11|336 
22855|15|446 
22858|13|463 
22860|12|391 
22862|20|496 
22865|15|421 
22867|14|368 
22869|28|476 
22870|13|424 
22873|15|433 
22877|12|372 
22880|16|539 
22884|15|515 
22888|10|500 
2289|9|445 
22893|9|449 
22895|16|451 
22898|17|439 
2290|17|434 
22901|15|410 
22903|10|420 
22905|16|437 
22907|12|419 
2291|18|493 
22912|12|456 
22916|14|411 
22919|19|366 
22921|14|429 
22924|12|435 
22928|11|442 
22930|11|440 
22935|16|322 
22937|16|460 
22939|9|433 
22941|17|496 
22944|13|362 
2295|20|454 
22954|9|425 
22959|18|433 
22960|10|480 
22963|12|460 
22967|12|461 
22970|13|456 
22974|16|458 
22978|19|536 
22980|17|479 
22984|12|332 
22986|11|454 
22990|10|445 
22992|21|458 
22995|20|452 
22999|14|506 
23000|19|489 
23004|9|408 
23007|27|519 
23010|19|516 
23012|8|324 
23014|10|406 
23016|11|513 
23018|19|458 
23020|16|491 
23023|10|449 
23027|11|496 
23029|22|312 
23032|15|487 
23035|18|441 
23038|16|475 
2304|11|408 
23042|12|394 
23044|14|449 
23048|17|540 
23051|12|411 
23053|10|522 
2306|14|410 
23066|12|385 
23069|15|451 
23070|11|510 
23073|19|456 
23075|13|489 
23078|17|449 
2308|15|457 
23082|20|559 
23084|14|487 
23087|14|422 
23089|9|365 
23093|12|423 
23098|16|396 
231|9|397 
23101|9|414 
23103|13|465 
23105|9|427 
23108|15|463 
2311|14|318 
23112|11|370 
23114|19|492 
23117|10|395 
2312|17|519 
23122|15|366 
23126|20|472 
2313|11|444 
23137|19|465 
2314|15|471 
23141|11|376 
23145|9|443 
23147|19|437 
23149|8|444 
23150|22|527 
23152|8|277 
23154|12|445 
23156|14|470 
23161|14|419 
23165|13|445 
23167|17|444 
23170|10|391 
23172|16|456 
23174|16|487 
23177|12|429 
23180|12|494 
23184|20|391 
23192|18|532 
23194|9|510 
23198|16|479 
23201|24|422 
23205|13|480 
23207|18|455 
23209|14|445 
23215|17|452 
23221|16|418 
23223|11|550 
23225|14|382 
23228|12|507 
2323|16|445 
23231|20|522 
23233|17|370 
23236|20|413 
23239|17|484 
23241|30|441 
23243|14|433 
23245|10|436 
23249|17|428 
23252|10|581 
23257|15|372 
23259|27|505 
23262|9|339 
23266|14|533 
23268|18|496 
2327|13|483 
23272|15|441 
23275|10|406 
23277|15|389 
23279|8|259 
23280|9|340 
23283|11|458 
23285|22|522 
23287|20|477 
23289|8|426 
23290|16|434 
23292|11|442 
23294|9|501 
2330|18|543 
23301|13|485 
23303|17|435 
23306|12|385 
2331|10|488 
23311|11|386 
23313|15|498 
23316|15|452 
23318|15|346 
2332|15|475 
23322|12|525 
23325|17|488 
23328|13|399 
2333|9|421 
23331|13|425 
23333|14|450 
23335|15|429 
23338|10|310 
23341|11|443 
23345|8|469 
23348|13|510 
23351|9|450 
23356|10|505 
23359|12|361 
23361|17|349 
23365|12|433 
23368|15|459 
23370|26|513 
23373|11|516 
23375|9|486 
23378|10|404 
23381|11|412 
23385|11|433 
23387|11|440 
23389|15|418 
23392|10|481 
23395|11|458 
23397|16|420 
23401|12|493 
23404|23|348 
23407|8|483 
23409|12|443 
23411|39|430 
23414|11|457 
23417|13|496 
23420|11|477 
23423|19|438 
23425|23|490 
23429|9|297 
23430|15|453 
23432|18|461 
23434|8|408 
23437|11|372 
2344|13|415 
23441|19|434 
23444|14|403 
23448|12|377 
23451|9|405 
23454|14|404 
23456|12|556 
23460|17|491 
23462|32|422 
23467|15|537 
23470|12|508 
23473|16|484 
23475|11|474 
23479|14|398 
23480|12|532 
23482|15|426 
23485|13|539 
23487|24|455 
23489|9|349 
23492|18|478 
23494|8|429 
23496|15|514 
2350|17|540 
23501|12|459 
23503|13|456 
23507|10|407 
2351|12|456 
23512|12|420 
23516|13|487 
23520|14|552 
23522|11|488 
23524|12|424 
23526|9|334 
23528|12|411 
23531|13|430 
23535|12|446 
23537|12|537 
23539|10|550 
23540|10|446 
23544|13|560 
23547|15|496 
2355|17|530 
23551|22|494 
23553|10|412 
23556|35|440 
23559|13|518 
23560|13|430 
23562|12|401 
23564|12|501 
23568|11|514 
23570|13|490 
23574|9|449 
23578|14|426 
2358|31|519 
23581|18|485 
23583|17|482 
23585|14|416 
23587|21|443 
2359|16|506 
23594|13|482 
23596|13|453 
23599|19|546 
2360|15|452 
23602|24|468 
23606|15|547 
23612|8|321 
23615|13|511 
23617|15|493 
2362|10|536 
23626|20|423 
23630|11|504 
23632|11|394 
23634|16|474 
23637|16|392 
23641|20|455 
23643|17|337 
23645|11|417 
23647|12|412 
23651|15|463 
23654|11|337 
2366|10|461 
23662|9|449 
23665|8|373 
2367|16|430 
23672|11|513 
23674|8|459 
23677|12|421 
23680|13|416 
23682|15|447 
23686|10|415 
23689|13|508 
23691|8|380 
23693|13|344 
23695|15|480 
2370|10|484 
23705|8|428 
23709|26|475 
23710|16|416 
23713|11|361 
23715|12|484 
2372|22|416 
23723|11|453 
23727|16|438 
23729|14|422 
23731|14|471 
23733|15|542 
23735|10|489 
23739|13|433 
23741|13|505 
23743|13|424 
23748|13|434 
23752|14|406 
23757|14|563 
23759|23|456 
23761|14|415 
23763|15|470 
23765|10|302 
23769|15|400 
23771|14|349 
23773|12|553 
23777|14|480 
2378|10|354 
23782|10|469 
23788|10|427 
23791|13|481 
23794|17|356 
23796|14|500 
23798|27|537 
23802|13|425 
23804|18|448 
23808|9|420 
2381|19|411 
23811|15|495 
23816|13|405 
23820|10|448 
23826|17|432 
23829|30|553 
23831|9|382 
23833|13|385 
23835|22|382 
23838|14|465 
23841|13|414 
23844|11|417 
23846|16|454 
23849|12|341 
23854|15|439 
23856|16|465 
23859|12|388 
23860|22|476 
23862|16|487 
23866|11|408 
23868|15|407 
2387|10|515 
23871|12|359 
23874|12|509 
23876|14|539 
23883|11|538 
23885|24|481 
23887|15|517 
23889|20|472 
23892|12|456 
23894|11|397 
23896|13|436 
2390|10|389 
23903|12|400 
23905|22|499 
23908|13|460 
2391|10|356 
23914|11|398 
23916|13|338 
23919|13|372 
23920|14|508 
23923|8|466 
23925|14|523 
23928|10|414 
2393|15|501 
23934|15|472 
23936|11|423 
2394|18|461 
23941|10|545 
23943|10|445 
2395|13|463 
23951|9|487 
23954|13|406 
23956|13|483 
23961|28|471 
23963|11|454 
23966|16|480 
23969|12|487 
23973|18|506 
23975|15|426 
23977|12|430 
23979|15|445 
23980|9|557 
23982|10|440 
23985|10|530 
23988|11|516 
2399|14|450 
23994|10|482 
24000|22|436 
24003|9|338 
24006|12|491 
2401|9|380 
24011|12|418 
24013|10|337 
24016|8|480 
2402|11|437 
24023|15|442 
24025|14|434 
24027|14|479 
24029|12|486 
24032|12|436 
24034|18|446 
24037|14|467 
24040|30|488 
24042|17|484 
24044|11|361 
24046|13|492 
24048|17|387 
24051|22|455 
24054|17|493 
24056|26|477 
24059|11|542 
24060|36|546 
24062|15|456 
24064|13|435 
24066|17|489 
24068|12|460 
24072|21|444 
24076|23|453 
24079|13|442 
24081|14|428 
24084|21|478 
24089|11|430 
24092|11|456 
24094|14|488 
24096|15|369 
24098|11|375 
241|9|459 
24101|11|450 
24103|16|443 
24105|9|478 
24108|17|550 
24110|10|358 
24112|8|386 
24114|18|477 
24119|9|467 
24122|23|486 
24126|25|446 
24128|9|400 
2413|16|546 
24132|11|447 
24135|15|473 
24138|12|351 
24140|12|369 
24142|33|521 
24144|9|344 
24148|10|370 
24150|17|569 
24152|16|494 
24156|10|385 
2416|18|468 
24164|8|408 
24167|17|477 
2417|12|377 
24170|11|360 
24171|21|480 
24175|17|480 
24177|14|481 
24180|16|484 
24184|16|441 
24189|13|431 
24191|16|419 
24196|12|515 
24199|20|525 
24203|13|456 
24206|9|358 
24209|14|424 
24210|24|517 
