# Population fl	R05,Y01,Y02,Y03
# Population pl	PL01,PL02,PL03,PL04,PL05,PL06,PL07,PL08,PL09,PL10
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
6219	fl	pl	17691|14|449	-447	-0.33043	-0.33043	0.00000	-0.02838	-0.02838	0.00000	0.41064	0.41064	0.00000
6222	fl	pl	17696|19|468	-466	0.20354	0.20354	0.00000	0.02270	0.02270	0.00000	-0.01544	-0.01544	0.00000
6223	fl	pl	17697|14|469	-467	-0.26554	-0.26554	0.00000	-0.05536	-0.05536	0.00000	0.53103	0.53103	0.00000
6233	fl	pl	17705|13|443	-441	-0.32847	-0.32847	0.00000	-0.35573	-0.35573	0.00000	0.24912	0.24912	0.00000
6235	fl	pl	17709|10|443	-441	-0.12821	-0.08814	0.00000	-0.01650	0.05876	0.00000	-0.10445	0.08929	0.00000
6236	fl	pl	1771|13|398	-396	-0.04808	-0.08814	0.00000	0.13402	0.05876	0.00000	0.28302	0.08929	0.00000
6237	fl	pl	17710|17|543	-483	0.22581	0.22581	0.00000	0.02373	0.02373	0.00000	0.10256	0.10256	0.00000
6245	fl	pl	17725|15|443	-441	-0.19885	-0.19885	0.00000	-0.06632	-0.06632	0.00000	0.24288	0.24288	0.00000
6247	fl	pl	17731|10|420	-418	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.76398	0.76398	0.00000
6254	fl	pl	1774|11|445	-443	-0.32663	-0.32663	0.00000	-0.04279	-0.04279	0.00000	-0.06601	-0.06601	0.00000
6255	fl	pl	17740|11|435	-433	-0.33043	-0.27289	0.00000	-0.02838	-0.11967	0.00000	0.41064	0.26830	0.00000
6256	fl	pl	17742|10|362	-360	-0.20000	-0.27289	0.00000	-0.23529	-0.11967	0.00000	0.08800	0.26830	0.00000
6258	fl	pl	17743|24|437	-435	0.61661	0.45758	0.00000	0.24211	0.13862	0.00000	0.33371	0.10368	0.00000
6261	fl	pl	17744|19|523	1	0.33597	0.45758	0.00000	0.05948	0.13862	0.00000	-0.07223	0.10367	0.00000
6267	fl	pl	17753|14|561	-559	0.69118	0.69118	0.00000	0.73229	0.73229	0.00000	0.76498	0.76498	0.00000
6270	fl	pl	17757|15|530	-528	0.09312	0.14833	0.00000	0.00925	0.01598	0.00000	-0.00954	-0.01249	0.00000
6271	fl	pl	17759|12|430	-428	0.20354	0.14833	0.00000	0.02270	0.01598	0.00000	-0.01544	-0.01249	0.00000
6272	fl	pl	17761|13|423	-421	0.71084	0.71084	0.00000	1.00000	1.00000	0.00000	0.77313	0.77313	0.00000
6274	fl	pl	17763|15|431	-429	-0.32847	-0.03933	0.00000	-0.03662	0.05662	0.00000	0.23417	0.14569	0.00000
6275	fl	pl	17764|11|426	-424	0.16719	-0.03933	0.00000	0.12321	0.05662	0.00000	0.08249	0.14569	0.00000
6277	fl	pl	17770|19|505	-503	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.94780	0.94780	0.00000
6283	fl	pl	17779|13|471	-469	-0.23711	-0.23711	0.00000	-0.06825	-0.06825	0.00000	0.33557	0.33557	0.00000
6284	fl	pl	17781|9|461	-459	0.13903	0.13903	0.00000	0.02249	0.02249	0.00000	-0.09705	-0.09705	0.00000
6286	fl	pl	17783|12|417	-415	-0.10996	-0.10996	0.00000	-0.11940	-0.11940	0.00000	0.06722	0.06722	0.00000
6294	fl	pl	17795|9|491	-489	-0.18568	0.44009	0.00000	-0.25355	0.40805	0.00000	-0.23377	0.36229	0.00000
6295	fl	pl	17798|19|524	-460	1.00000	0.44009	0.00000	1.00000	0.40805	0.00000	0.89560	0.36229	0.00000
6302	fl	pl	17803|12|437	-406	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.76398	0.76398	0.00000
6304	fl	pl	17806|10|451	-449	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
6305	fl	pl	17807|10|405	-403	-0.42857	-0.42857	0.00000	-0.56250	-0.56250	0.00000	0.43000	0.43000	0.00000
6308	fl	pl	1781|11|567	-565	0.50000	0.50000	0.00000	0.86264	0.86264	0.00000	0.54219	0.54219	0.00000
6309	fl	pl	17811|17|454	-452	0.04663	0.04663	0.00000	-0.00302	-0.00302	0.00000	0.02756	0.02756	0.00000
6314	fl	pl	17818|13|556	-459	0.59551	0.59551	0.00000	0.69606	0.69606	0.00000	0.72857	0.72857	0.00000
6318	fl	pl	17822|8|481	-479	-0.38462	-0.39564	0.00000	-0.44643	-0.47461	0.00000	0.18677	-0.06384	0.00000
6319	fl	pl	17823|15|389	-387	-0.41176	-0.39564	0.00000	-0.51579	-0.47461	0.00000	-0.43011	-0.06384	0.00000
6320	fl	pl	17826|17|558	-525	-0.13475	-0.13475	0.00000	-0.01337	-0.01337	0.00000	-0.07846	-0.07846	0.00000
6322	fl	pl	1783|11|455	-453	-0.10042	-0.10042	0.00000	-0.03681	-0.03681	0.00000	-0.18750	-0.18750	0.00000
6333	fl	pl	17847|16|564	-562	0.68421	0.68421	0.00000	0.78313	0.78313	0.00000	0.04040	0.04040	0.00000
6338	fl	pl	17853|16|496	-494	0.29114	0.29114	0.00000	0.26437	0.26437	0.00000	0.13043	0.13043	0.00000
6341	fl	pl	17856|18|496	-494	0.68966	0.68966	0.00000	0.78740	0.78740	0.00000	0.77572	0.77572	0.00000
6344	fl	pl	17858|15|490	-488	0.82898	0.50764	0.00000	1.00000	0.65329	0.00000	0.92083	0.58860	0.00000
6345	fl	pl	17860|18|413	-411	-0.17073	0.50764	0.00000	-0.07865	0.65329	0.00000	-0.11279	0.58860	0.00000
6346	fl	pl	17861|13|381	-379	-0.45455	-0.37033	0.00000	-0.64103	-0.22530	0.00000	0.38098	0.33443	0.00000
6347	fl	pl	17862|18|410	-408	-0.33043	-0.37033	0.00000	-0.02838	-0.22530	0.00000	0.31238	0.33443	0.00000
6350	fl	pl	17865|12|433	-431	-0.06603	0.18306	0.00000	-0.12660	0.18719	0.00000	-0.03555	0.01991	0.00000
6351	fl	pl	17866|12|449	-447	0.54286	0.18306	0.00000	0.64045	0.18719	0.00000	0.10000	0.01991	0.00000
6355	fl	pl	17870|15|443	-441	-0.08213	-0.08213	0.00000	-0.01715	-0.01715	0.00000	-0.08571	-0.08571	0.00000
6358	fl	pl	17874|20|482	-477	0.00249	0.00249	0.00000	-0.00457	-0.00457	0.00000	0.00050	0.00050	0.00000
6360	fl	pl	17878|17|485	-482	1.00000	0.45455	0.00000	1.00000	0.38462	0.00000	0.90404	0.50821	0.00000
6361	fl	pl	17880|13|469	-467	-0.45455	0.45455	0.00000	-0.64103	0.38462	0.00000	-0.15152	0.50821	0.00000
6363	fl	pl	17882|18|490	-470	0.28205	0.28205	0.00000	-0.00361	-0.00361	0.00000	-0.06542	-0.06542	0.00000
6366	fl	pl	17885|30|469	-467	0.04713	0.32360	0.00000	-0.07848	0.49072	0.00000	-0.19820	0.39738	0.00000
6367	fl	pl	17886|15|533	-531	0.57095	0.32360	0.00000	1.00000	0.49072	0.00000	0.93028	0.39739	0.00000
6373	fl	pl	17889|17|448	-446	-0.07865	-0.19825	0.00000	-0.00735	-0.01734	0.00000	0.05316	0.22296	0.00000
6374	fl	pl	1789|11|463	-461	-0.33043	-0.19825	0.00000	-0.02838	-0.01734	0.00000	0.41064	0.22296	0.00000
6375	fl	pl	17892|10|365	-363	-0.13649	0.28238	0.00000	-0.01216	0.15366	0.00000	-0.01034	0.24397	0.00000
6376	fl	pl	17896|12|484	-482	0.70124	0.28238	0.00000	0.31947	0.15366	0.00000	0.49829	0.24397	0.00000
6379	fl	pl	17899|10|548	-505	-0.22088	-0.22088	0.00000	-0.09966	-0.09966	0.00000	0.26923	0.26923	0.00000
6382	fl	pl	17902|15|468	-466	-0.32964	-0.32964	0.00000	-0.03198	-0.03198	0.00000	0.51448	0.51448	0.00000
6384	fl	pl	17905|17|424	-422	-0.32847	-0.32847	0.00000	-0.03662	-0.03662	0.00000	0.12844	0.12844	0.00000
6386	fl	pl	17908|14|520	-518	-0.19149	-0.19149	0.00000	-0.22071	-0.22071	0.00000	-0.33333	-0.33333	0.00000
6389	fl	pl	17910|10|376	-374	-0.42857	-0.13403	0.00000	-0.56250	-0.19697	0.00000	0.17494	0.22319	0.00000
6390	fl	pl	17911|17|408	-406	0.08197	-0.13403	0.00000	0.07109	-0.19697	0.00000	0.25858	0.22319	0.00000
6391	fl	pl	17913|14|504	-502	-0.07006	-0.07006	0.00000	-0.01664	-0.01664	0.00000	-0.11328	-0.11328	0.00000
6398	fl	pl	17916|11|397	-395	-0.25538	-0.25538	0.00000	-0.56037	-0.56037	0.00000	0.50000	0.50000	0.00000
6402	fl	pl	17920|15|515	-513	-0.26642	-0.26642	0.00000	-0.07201	-0.07201	0.00000	-0.02703	-0.02703	0.00000
6408	fl	pl	17928|11|474	-472	-0.13219	-0.13219	0.00000	-0.01481	-0.01481	0.00000	-0.03704	-0.03704	0.00000
6411	fl	pl	17932|8|441	-439	0.43860	0.43860	0.00000	0.46468	0.46468	0.00000	0.34483	0.34483	0.00000
6413	fl	pl	17936|14|445	-443	0.39485	0.39485	0.00000	0.25209	0.25209	0.00000	0.05000	0.05000	0.00000
6415	fl	pl	17939|10|399	-397	0.08197	0.08197	0.00000	0.07109	0.07109	0.00000	0.13636	0.13636	0.00000
6422	fl	pl	17947|17|497	-492	-0.00800	-0.00800	0.00000	-0.00570	-0.00570	0.00000	0.11136	0.11136	0.00000
6426	fl	pl	17952|12|461	-459	-0.18519	-0.18519	0.00000	-0.21008	-0.21008	0.00000	-0.30769	-0.30769	0.00000
6428	fl	pl	17954|16|332	-330	-0.40781	-0.40781	0.00000	-0.66737	-0.66737	0.00000	-0.39224	-0.39224	0.00000
6435	fl	pl	17965|19|439	-437	-0.40000	-0.40000	0.00000	-0.48485	-0.48485	0.00000	0.22161	0.22161	0.00000
6442	fl	pl	17974|9|429	-427	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.94780	0.94780	0.00000
6445	fl	pl	17976|14|440	-438	-0.20106	-0.20106	0.00000	-0.29964	-0.29964	0.00000	0.18957	0.18957	0.00000
6450	fl	pl	17984|26|553	-520	-0.41176	-0.41176	0.00000	-0.51579	-0.51579	0.00000	-0.53535	-0.53535	0.00000
6452	fl	pl	1799|14|399	-397	0.80851	0.80851	0.00000	0.31933	0.31933	0.00000	0.64203	0.64203	0.00000
6453	fl	pl	17990|9|325	-323	0.06076	0.06076	0.00000	0.44444	0.44444	0.00000	0.63907	0.63907	0.00000
6461	fl	pl	1800|9|439	-437	0.88845	0.88845	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
6468	fl	pl	18000|13|412	-410	0.61905	0.61905	0.00000	1.00000	1.00000	0.00000	0.35593	0.35593	0.00000
6470	fl	pl	18004|21|442	-440	-0.17399	-0.17399	0.00000	-0.25355	-0.25355	0.00000	-0.31683	-0.31683	0.00000
6472	fl	pl	18008|20|505	-503	-0.13649	-0.13649	0.00000	-0.01216	-0.01216	0.00000	-0.01034	-0.01034	0.00000
6476	fl	pl	18014|23|512	-510	-0.33043	-0.33043	0.00000	-0.02838	-0.02838	0.00000	0.41064	0.41064	0.00000
6481	fl	pl	18024|13|511	-509	-0.38462	-0.38462	0.00000	-0.44643	-0.44643	0.00000	0.44743	0.44743	0.00000
6483	fl	pl	18026|13|332	-330	-0.12941	-0.12941	0.00000	-0.06077	-0.06077	0.00000	0.24000	0.24000	0.00000
6484	fl	pl	18027|19|439	-437	-0.26554	-0.26554	0.00000	-0.05536	-0.05536	0.00000	0.16176	0.16176	0.00000
6493	fl	pl	18035|23|471	-469	-0.40000	-0.40000	0.00000	-0.48485	-0.48485	0.00000	-0.20809	-0.20809	0.00000
6494	fl	pl	18036|25|490	-488	0.00592	0.00592	0.00000	0.00238	0.00238	0.00000	-0.01786	-0.01786	0.00000
6499	fl	pl	18044|18|486	-484	-0.32852	-0.32852	0.00000	0.17949	0.17949	0.00000	0.71429	0.71429	0.00000
6502	fl	pl	18047|20|445	-443	-0.02716	-0.02716	0.00000	-0.00889	-0.00889	0.00000	-0.08159	-0.08159	0.00000
6505	fl	pl	18052|13|487	-485	-0.32964	-0.32964	0.00000	-0.03198	-0.03198	0.00000	0.27045	0.27045	0.00000
6512	fl	pl	18055|13|500	-498	-0.30435	-0.30435	0.00000	-4.40000	-4.40000	0.00000	0.59940	0.59940	0.00000
6520	fl	pl	18060|12|412	-410	-0.08127	-0.08127	0.00000	-0.00688	-0.00688	0.00000	0.01223	0.01223	0.00000
6523	fl	pl	18063|12|471	-469	-0.38787	-0.04524	0.00000	-0.46689	-0.04674	0.00000	0.17647	0.30042	0.00000
6524	fl	pl	18064|16|412	-410	0.44968	-0.04524	0.00000	0.56014	-0.04674	0.00000	0.47945	0.30042	0.00000
6528	fl	pl	18068|9|398	-396	-0.38462	-0.38462	0.00000	-0.44643	-0.44643	0.00000	0.18677	0.18677	0.00000
6530	fl	pl	1807|30|455	-453	0.20354	-0.00097	0.00000	0.02270	-0.16663	0.00000	-0.01544	0.09664	0.00000
6531	fl	pl	18070|10|461	-459	-0.42857	-0.00097	0.00000	-0.56250	-0.16663	0.00000	0.33099	0.09664	0.00000
6534	fl	pl	18076|10|420	-418	-0.38861	-0.38861	0.00000	-0.56735	-0.56735	0.00000	0.25064	0.25064	0.00000
6539	fl	pl	18081|14|420	-418	0.41935	0.41935	0.00000	0.49057	0.49057	0.00000	0.62891	0.62891	0.00000
6542	fl	pl	18084|24|445	-443	-0.33043	-0.33043	0.00000	-0.02838	-0.02838	0.00000	0.41064	0.41064	0.00000
6543	fl	pl	18086|40|495	-493	0.90702	0.90702	0.00000	1.00000	1.00000	0.00000	0.80612	0.80612	0.00000
6552	fl	pl	18094|19|417	-415	-0.23387	-0.23387	0.00000	0.27679	0.27679	0.00000	0.66732	0.66732	0.00000
6554	fl	pl	18097|36|506	-504	-0.20000	-0.20000	0.00000	-0.23529	-0.23529	0.00000	-0.30286	-0.30286	0.00000
6560	fl	pl	18103|16|514	-511	-0.09346	-0.09346	0.00000	-0.04985	-0.04985	0.00000	0.39400	0.39400	0.00000
6562	fl	pl	18105|12|435	-433	0.15323	-0.00956	0.00000	0.01971	-0.09382	0.00000	0.01335	-0.09169	0.00000
6563	fl	pl	18106|14|449	-447	-0.19149	-0.00956	0.00000	-0.22071	-0.09382	0.00000	-0.20909	-0.09169	0.00000
6565	fl	pl	18107|19|402	-400	-0.31765	-0.31765	0.00000	-0.06413	-0.06413	0.00000	-0.09850	-0.09850	0.00000
6567	fl	pl	18109|12|318	-316	0.54930	0.54930	0.00000	0.64641	0.64641	0.00000	0.54400	0.54400	0.00000
6570	fl	pl	18115|19|502	-500	-0.33043	-0.33043	0.00000	-0.02838	-0.02838	0.00000	0.41064	0.41064	0.00000
6571	fl	pl	18118|19|490	-471	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.93987	0.93987	0.00000
6574	fl	pl	18123|15|452	-450	-0.13475	-0.13475	0.00000	-0.01337	-0.01337	0.00000	-0.07846	-0.07846	0.00000
6575	fl	pl	18124|15|368	-366	-0.12150	-0.12150	0.00000	-0.13297	-0.13297	0.00000	-0.03636	-0.03636	0.00000
6578	fl	pl	18129|9|426	-424	0.20354	-0.00097	0.00000	0.02270	-0.16663	0.00000	-0.01544	-0.03948	0.00000
6579	fl	pl	18130|15|408	-406	-0.42857	-0.00097	0.00000	-0.56250	-0.16663	0.00000	-0.08974	-0.03948	0.00000
6585	fl	pl	1814|18|485	-457	0.78836	0.78836	0.00000	1.00000	1.00000	0.00000	0.90000	0.90000	0.00000
6589	fl	pl	18141|8|456	-454	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.89560	0.89560	0.00000
6590	fl	pl	18142|15|433	-431	-0.04955	0.02576	0.00000	0.02249	0.00439	0.00000	-0.00369	0.00968	0.00000
6591	fl	pl	18143|12|509	-499	0.11111	0.02576	0.00000	-0.01613	0.00439	0.00000	0.02483	0.00968	0.00000
6597	fl	pl	18150|21|487	-465	-0.07865	-0.07865	0.00000	-0.00735	-0.00735	0.00000	-0.06002	-0.06002	0.00000
6600	fl	pl	18154|13|411	-409	-0.38241	-0.38241	0.00000	-0.45032	-0.45032	0.00000	0.01156	0.01156	0.00000
6604	fl	pl	18160|20|533	-508	0.26358	0.26358	0.00000	0.19008	0.19008	0.00000	-0.05556	-0.05556	0.00000
6607	fl	pl	18164|18|507	-495	1.00000	0.93416	0.00000	1.00000	0.84365	0.00000	0.89560	0.74467	0.00000
6608	fl	pl	18165|14|461	-459	0.86831	0.93416	0.00000	0.68730	0.84365	0.00000	0.59374	0.74467	0.00000
6613	fl	pl	1817|15|485	-367	0.11111	0.11111	0.00000	0.05882	0.05882	0.00000	-0.02533	-0.02533	0.00000
6615	fl	pl	18172|10|452	-450	0.05740	0.05740	0.00000	0.02955	0.02955	0.00000	0.00188	0.00188	0.00000
6621	fl	pl	18179|11|384	-382	-0.32847	-0.32847	0.00000	-0.03662	-0.03662	0.00000	0.36542	0.36542	0.00000
6626	fl	pl	18183|16|435	-433	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.29104	0.29104	0.00000
6630	fl	pl	18185|17|480	-478	0.02703	0.02703	0.00000	0.01176	0.01176	0.00000	-0.05782	-0.05782	0.00000
6632	fl	pl	18187|9|385	-383	0.17949	0.17949	0.00000	0.02141	0.02141	0.00000	-0.01644	-0.01644	0.00000
6637	fl	pl	18195|10|471	-462	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.89560	0.89560	0.00000
6640	fl	pl	18198|19|552	-531	-0.13219	-0.13219	0.00000	-0.01481	-0.01481	0.00000	0.12269	0.12269	0.00000
6647	fl	pl	18200|14|378	-376	-0.12150	-0.12150	0.00000	-0.01839	-0.01839	0.00000	-0.04348	-0.04348	0.00000
6648	fl	pl	18201|16|480	-478	0.60748	0.18077	0.00000	0.70862	0.25043	0.00000	0.41237	0.14728	0.00000
6649	fl	pl	18203|10|337	-335	-0.05629	0.18077	0.00000	-0.00412	0.25043	0.00000	0.00000	0.14728	0.00000
6652	fl	pl	18207|8|375	-373	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.89560	0.89560	0.00000
6654	fl	pl	18209|14|488	-455	0.25000	0.25000	0.00000	0.16000	0.16000	0.00000	0.55469	0.55469	0.00000
6655	fl	pl	1821|13|422	-420	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.89560	0.89560	0.00000
6661	fl	pl	18218|19|567	-565	-0.37511	-0.37511	0.00000	-0.37063	-0.37063	0.00000	-0.13433	-0.13433	0.00000
6664	fl	pl	18221|12|473	-471	0.70124	0.70124	0.00000	0.31947	0.31947	0.00000	0.40625	0.40625	0.00000
6667	fl	pl	18228|11|515	-482	-0.45455	-0.45455	0.00000	-0.64103	-0.64103	0.00000	0.47222	0.47222	0.00000
6674	fl	pl	1824|30|523	-512	-0.19885	-0.19885	0.00000	-0.06632	-0.06632	0.00000	0.39280	0.39280	0.00000
6687	fl	pl	1826|22|455	-453	0.34768	0.34768	0.00000	0.40426	0.40426	0.00000	0.57399	0.57399	0.00000
6690	fl	pl	18262|12|368	-366	0.05328	0.05328	0.00000	0.01841	0.01841	0.00000	0.20532	0.20532	0.00000
6692	fl	pl	18266|15|522	-485	0.01840	0.01840	0.00000	0.01387	0.01387	0.00000	0.26293	0.26293	0.00000
6699	fl	pl	18272|17|450	-448	-0.32964	0.14256	0.00000	-0.06319	0.11624	0.00000	0.12977	0.37285	0.00000
6700	fl	pl	18273|25|469	-467	0.56506	0.14256	0.00000	0.27679	0.11624	0.00000	0.59035	0.37285	0.00000
6705	fl	pl	18278|10|515	-513	0.17647	0.17647	0.00000	0.17647	0.17647	0.00000	0.28811	0.28811	0.00000
6709	fl	pl	1828|11|418	-416	0.45017	0.45017	0.00000	0.52958	0.52958	0.00000	0.48434	0.48434	0.00000
6712	fl	pl	18281|16|387	-385	-0.45455	-0.45455	0.00000	-0.64103	-0.64103	0.00000	0.07425	0.07425	0.00000
6719	fl	pl	18292|21|445	-443	-0.13475	-0.13475	0.00000	-0.01337	-0.01337	0.00000	-0.07846	-0.07846	0.00000
6722	fl	pl	18296|15|423	-421	-0.33043	-0.33043	0.00000	-0.02838	-0.02838	0.00000	0.52290	0.52290	0.00000
6728	fl	pl	18303|13|529	-479	0.18908	0.18908	0.00000	0.00526	0.00526	0.00000	-0.00691	-0.00691	0.00000
6730	fl	pl	18305|13|542	-533	0.15789	0.70850	0.00000	0.15789	0.70850	0.00000	-0.01735	0.49351	0.00000
6731	fl	pl	18306|10|468	-466	1.00000	0.70850	0.00000	1.00000	0.70850	0.00000	0.76398	0.49351	0.00000
6734	fl	pl	18311|16|500	-498	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.89560	0.89560	0.00000
6743	fl	pl	18329|13|471	-469	-0.27434	-0.27434	0.00000	-0.05024	-0.05024	0.00000	0.39873	0.39873	0.00000
6744	fl	pl	1833|19|420	-418	0.67677	0.67677	0.00000	0.31754	0.31754	0.00000	0.22764	0.22764	0.00000
6749	fl	pl	18337|19|442	-440	0.20000	0.20000	0.00000	0.45098	0.45098	0.00000	0.47945	0.47945	0.00000
6751	fl	pl	1834|19|432	-430	0.15344	0.15344	0.00000	0.10781	0.10781	0.00000	0.01724	0.01724	0.00000
6753	fl	pl	18341|13|503	-501	0.20567	0.20567	0.00000	1.00000	1.00000	0.00000	0.70079	0.70079	0.00000
6756	fl	pl	18349|19|407	-405	-0.16854	-0.16854	0.00000	-0.16667	-0.16667	0.00000	-0.12449	-0.12449	0.00000
6759	fl	pl	18351|20|408	-406	0.17647	0.17647	0.00000	0.17647	0.17647	0.00000	0.18902	0.18902	0.00000
6762	fl	pl	18354|12|333	-331	-0.23452	-0.23452	0.00000	-0.22282	-0.22282	0.00000	0.29104	0.29104	0.00000
6764	fl	pl	18356|9|496	-462	0.06355	-0.01504	0.00000	0.03282	0.01062	0.00000	0.15197	0.09736	0.00000
6765	fl	pl	1836|10|532	-530	-0.07865	-0.01504	0.00000	-0.00735	0.01062	0.00000	0.05316	0.09736	0.00000
6766	fl	pl	18360|9|469	-467	0.76271	0.21742	0.00000	0.31469	-0.07089	0.00000	0.64675	0.25942	0.00000
6767	fl	pl	18363|14|484	-482	-0.41176	0.21742	0.00000	-0.51579	-0.07089	0.00000	-0.18750	0.25942	0.00000
6768	fl	pl	18364|13|592	-588	-0.26782	-0.26782	0.00000	0.25758	0.25758	0.00000	0.60084	0.60084	0.00000
6775	fl	pl	1837|13|505	-503	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.44526	0.44526	0.00000
6777	fl	pl	18372|14|441	-439	-0.08213	-0.08213	0.00000	0.00277	0.00277	0.00000	-0.00000	-0.00000	0.00000
6789	fl	pl	18381|38|536	-534	0.16667	0.16667	0.00000	-0.04167	-0.04167	0.00000	0.56958	0.56958	0.00000
6792	fl	pl	18385|10|494	-492	-0.10891	-0.10891	0.00000	-0.02004	-0.02004	0.00000	0.20597	0.20597	0.00000
6801	fl	pl	18399|20|513	-511	-0.13219	-0.18016	0.00000	-0.01481	-0.11231	0.00000	-0.11560	0.00251	0.00000
6802	fl	pl	18400|17|409	-407	-0.23452	-0.18016	0.00000	-0.22282	-0.11231	0.00000	0.13636	0.00251	0.00000
6807	fl	pl	18409|10|355	-353	-0.00489	-0.00489	0.00000	-0.00183	-0.00183	0.00000	0.01085	0.01085	0.00000
6810	fl	pl	18416|11|432	-430	0.45017	0.45017	0.00000	0.52958	0.52958	0.00000	0.55032	0.55032	0.00000
6814	fl	pl	18420|9|357	-355	-0.32964	-0.32964	0.00000	-0.03198	-0.03198	0.00000	0.38501	0.38501	0.00000
6821	fl	pl	18426|10|422	-420	0.03226	0.03226	0.00000	0.02597	0.02597	0.00000	0.02046	0.02046	0.00000
6824	fl	pl	18433|11|377	-375	-0.09091	-0.09091	0.00000	-0.01695	-0.01695	0.00000	-0.02357	-0.02357	0.00000
6826	fl	pl	18435|17|467	-453	0.20354	0.20354	0.00000	0.02270	0.02270	0.00000	-0.01544	-0.01544	0.00000
6828	fl	pl	18438|16|393	-391	-0.45455	-0.45455	0.00000	-0.64103	-0.64103	0.00000	-1.21667	-1.21667	0.00000
6829	fl	pl	1844|16|444	-442	-0.09375	-0.09375	0.00000	-0.05150	-0.05150	0.00000	0.17391	0.17391	0.00000
6831	fl	pl	18442|9|385	-383	-0.26746	-0.26746	0.00000	-0.08352	-0.08352	0.00000	0.02564	0.02564	0.00000
6837	fl	pl	1845|14|345	-343	-0.19885	-0.19885	0.00000	-0.06632	-0.06632	0.00000	0.24288	0.24288	0.00000
6840	fl	pl	18452|19|472	-470	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
6843	fl	pl	18459|9|410	-408	0.68831	0.68831	0.00000	0.78635	0.78635	0.00000	0.40081	0.40081	0.00000
6845	fl	pl	18460|23|476	-466	-0.23838	-0.23838	0.00000	-0.10250	-0.10250	0.00000	0.01984	0.01984	0.00000
6847	fl	pl	18463|19|462	-460	0.16279	0.49327	0.00000	0.09589	0.45278	0.00000	0.16176	0.38638	0.00000
6848	fl	pl	18465|16|575	-510	1.00000	0.49327	0.00000	1.00000	0.45278	0.00000	0.73080	0.38638	0.00000
6853	fl	pl	18473|14|544	-500	0.20354	0.01014	0.00000	0.02270	-0.14255	0.00000	-0.01544	-0.08950	0.00000
6855	fl	pl	18475|13|481	-477	-0.39423	0.01014	0.00000	-0.48810	-0.14255	0.00000	-0.24437	-0.08950	0.00000
6859	fl	pl	1848|8|434	-432	0.90459	0.90459	0.00000	1.00000	1.00000	0.00000	0.93526	0.93526	0.00000
6861	fl	pl	18483|12|458	-456	0.17647	0.17647	0.00000	0.17647	0.17647	0.00000	0.32143	0.32143	0.00000
6867	fl	pl	18487|11|476	-474	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.72059	0.72059	0.00000
6868	fl	pl	18488|19|494	-492	0.38053	0.38053	0.00000	0.44128	0.44128	0.00000	0.40303	0.40303	0.00000
6874	fl	pl	18496|16|398	-396	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.93403	0.93403	0.00000
6878	fl	pl	18501|10|489	-487	0.02879	0.02879	0.00000	0.00882	0.00882	0.00000	0.10830	0.10830	0.00000
6883	fl	pl	18509|22|497	-495	0.35570	0.35570	0.00000	0.40832	0.40832	0.00000	0.42672	0.42672	0.00000
6887	fl	pl	18513|29|511	-506	0.68360	0.68360	0.00000	1.00000	1.00000	0.00000	0.86620	0.86620	0.00000
6893	fl	pl	18521|32|547	-545	-0.12500	-0.12500	0.00000	-0.13793	-0.13793	0.00000	-0.14765	-0.14765	0.00000
6899	fl	pl	18523|12|463	-461	-0.08127	-0.08127	0.00000	-0.00688	-0.00688	0.00000	0.01223	0.01223	0.00000
6902	fl	pl	18528|22|403	-401	-0.25678	-0.25678	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
6905	fl	pl	18530|18|495	-493	-0.08127	-0.08127	0.00000	-0.00688	-0.00688	0.00000	0.01223	0.01223	0.00000
6917	fl	pl	18545|11|442	-440	0.03030	0.03030	0.00000	0.01370	0.01370	0.00000	-0.06400	-0.06400	0.00000
6925	fl	pl	18554|12|451	-449	0.00592	0.00592	0.00000	0.00238	0.00238	0.00000	-0.01786	-0.01786	0.00000
6930	fl	pl	18561|18|423	-421	0.65343	0.65343	0.00000	0.75393	0.75393	0.00000	0.60342	0.60342	0.00000
